"","conc","cond","mean","sd","median","mad","log10conc","readout"
"1",0.00411522633744856,"-",1.14030477652037,0.0649197073312639,1.13171689351093,0.067238212016798,-2.38560627359831,"Mm in broth"
"2",0.00411522633744856,"Ak_07",1.03629301877322,0.061703381148133,1.00999828359775,0.0265466927354354,-2.38560627359831,"Mm in broth"
"3",0.00411522633744856,"Am_72",0.992528408663607,0.129428027420823,1.05006151408751,0.0491534636762485,-2.38560627359831,"Mm in broth"
"4",0.00411522633744856,"Am_86",0.97334768839215,0.124068330799874,1.02835838416981,0.0475039993246331,-2.38560627359831,"Mm in broth"
"5",0.00411522633744856,"Fh_12",0.992527184224114,0.0396297902887516,0.990030631290907,0.0531155368648065,-2.38560627359831,"Mm in broth"
"6",0.00411522633744856,"Gc_07",0.941300532967433,0.147217111197338,1.01606786167811,0.0297438494989667,-2.38560627359831,"Mm in broth"
"7",0.00411522633744856,"Gc_23",1.00841587219084,0.0317521304683068,1.00679143916965,0.0434169046545581,-2.38560627359831,"Mm in broth"
"8",0.00411522633744856,"Gc_25",0.92095255774395,0.0934144987884742,0.966086350607005,0.0254164086248936,-2.38560627359831,"Mm in broth"
"9",0.00411522633744856,"Gc_26",0.897522701760473,0.117371933057081,0.939653427328033,0.0716996078071045,-2.38560627359831,"Mm in broth"
"10",0.00411522633744856,"Gc_28",1.09318141756443,0.0578727915590651,1.1049183448329,0.0583666862917774,-2.38560627359831,"Mm in broth"
"11",0.00411522633744856,"Gc_32",1.05799419758342,0.0401529206479567,1.05708788297078,0.0575037924477248,-2.38560627359831,"Mm in broth"
"12",0.00411522633744856,"Gc_33",0.993681927461966,0.0925545440566887,1.03787840440834,0.0266494029906404,-2.38560627359831,"Mm in broth"
"13",0.00411522633744856,"Gc_34",0.999011495928634,0.0663880714685379,1.02127555489769,0.0446712733563036,-2.38560627359831,"Mm in broth"
"14",0.00411522633744856,"Gc_35",0.973326919222369,0.120609660339718,1.02103100455029,0.0619093558808396,-2.38560627359831,"Mm in broth"
"15",0.00411522633744856,"Gc_36",0.970199076331008,0.109521184262903,1.01749158616406,0.045421085791616,-2.38560627359831,"Mm in broth"
"16",0.00411522633744856,"Gc_37",1.02514228789765,0.0287919022845013,1.03302235228837,0.023945998186965,-2.38560627359831,"Mm in broth"
"17",0.00411522633744856,"Ko_09",1.00681457838817,0.0204944579813359,1.01238253248965,0.0171495097837578,-2.38560627359831,"Mm in broth"
"18",0.00411522633744856,"Ko_11",0.928829361944681,0.119987739889164,0.96203195478788,0.098870918186572,-2.38560627359831,"Mm in broth"
"19",0.00411522633744856,"Ko_15",1.00561120831259,0.0586883778147477,1.02762507242512,0.0333359220712252,-2.38560627359831,"Mm in broth"
"20",0.00411522633744856,"Ko_16",0.931192883137162,0.101786264339416,0.966601169086205,0.065152773470024,-2.38560627359831,"Mm in broth"
"21",0.00411522633744856,"Ko_17",0.964066800306829,0.104207862076845,1.00717051298276,0.048387517137539,-2.38560627359831,"Mm in broth"
"22",0.00411522633744856,"Ko_18",0.953523581038656,0.0265558472364865,0.942028506051576,0.010936692821771,-2.38560627359831,"Mm in broth"
"23",0.00411522633744856,"Ko_20",1.10575918207509,0.0513177058502133,1.08207900514489,0.0170820305170361,-2.38560627359831,"Mm in broth"
"24",0.00411522633744856,"Ko_21",0.944668358019958,0.102931892841389,0.977289065171504,0.0742014434088663,-2.38560627359831,"Mm in broth"
"25",0.00411522633744856,"Ko_22",0.973933279633913,0.0294299327177217,0.97511964048837,0.0409678733833382,-2.38560627359831,"Mm in broth"
"26",0.00411522633744856,"Ko_25",0.977456873610152,0.111707603250806,1.00777089095928,0.0935637773989751,-2.38560627359831,"Mm in broth"
"27",0.00411522633744856,"Ko_26",0.98664645648311,0.0909574421751979,1.02581140684897,0.03802790690896,-2.38560627359831,"Mm in broth"
"28",0.00411522633744856,"Ko_29",0.976375967041286,0.0414233550815332,0.960497709954617,0.0226199797802497,-2.38560627359831,"Mm in broth"
"29",0.00411522633744856,"Ko_30",1.04705917710426,0.0404883153898461,1.04218953928439,0.0488718749819409,-2.38560627359831,"Mm in broth"
"30",0.00411522633744856,"Ko_43",0.98736157350827,0.0807059487976963,0.988229133610144,0.1177200876634,-2.38560627359831,"Mm in broth"
"31",0.00411522633744856,"Ko_44",1.07662350812656,0.0139922228613592,1.08176166488333,0.00824114837549824,-2.38560627359831,"Mm in broth"
"32",0.00411522633744856,"Ko_58",0.969926287656855,0.106865618684177,1.01368808420614,0.0508190350565877,-2.38560627359831,"Mm in broth"
"33",0.00411522633744856,"Mo_07",1.00023171712813,0.0442981435941156,1.01741330501518,0.0236503688417773,-2.38560627359831,"Mm in broth"
"34",0.00411522633744856,"Mo_62",0.976239019322361,0.0412520827171257,0.980326439913432,0.0518447384484338,-2.38560627359831,"Mm in broth"
"35",0.00411522633744856,"Mo_63",1.10476030375043,0.0232163506765096,1.11150344521923,0.0183178035743467,-2.38560627359831,"Mm in broth"
"36",0.00411522633744856,"Mo_64",0.994780516049818,0.067066431173439,1.01655430911341,0.0469988147967089,-2.38560627359831,"Mm in broth"
"37",0.00411522633744856,"Mo_65",0.975331445700883,0.110863298574255,0.990706435253121,0.128983693023745,-2.38560627359831,"Mm in broth"
"38",0.00411522633744856,"Mo_71",1.04246824968188,0.0372482972781601,1.04440776423984,0.0508548624643393,-2.38560627359831,"Mm in broth"
"39",0.00411522633744856,"Mo_72",1.06329837311908,0.037265421403357,1.078723238388,0.0172746485995719,-2.38560627359831,"Mm in broth"
