,vc,br,conc,cond,well,log10conc,dose_conds_rlu
1,VC DMSO 0.3%,2,0.00411522633744856,-,A11,-2.38560627359831,1.15905476669804
2,VC DMSO 0.3%,2,0.00411522633744856,-,A12,-2.38560627359831,1.07867948249068
3,VC DMSO 0.3%,2,0.00411522633744856,-,A23,-2.38560627359831,1.25746847754419
4,VC DMSO 0.3%,2,0.00411522633744856,-,A24,-2.38560627359831,1.1862079577876
5,VC DMSO 0.3%,2,0.00411522633744856,-,B11,-2.38560627359831,1.09907285706683
6,VC DMSO 0.3%,2,0.00411522633744856,-,B23,-2.38560627359831,1.13264101608934
7,VC DMSO 0.3%,2,0.00411522633744856,-,E24,-2.38560627359831,1.10344344145747
8,VC DMSO 0.3%,2,0.00411522633744856,-,F11,-2.38560627359831,1.11101788241199
9,VC DMSO 0.3%,2,0.00411522633744856,-,F23,-2.38560627359831,1.05026852035794
10,VC DMSO 0.3%,2,0.00411522633744856,-,G11,-2.38560627359831,1.0416300996363
11,VC DMSO 0.3%,2,0.00411522633744856,-,G12,-2.38560627359831,1.08144321869371
12,VC DMSO 0.3%,2,0.00411522633744856,-,G23,-2.38560627359831,1.09373760604054
13,VC DMSO 0.3%,2,0.00411522633744856,-,G24,-2.38560627359831,1.17250948139348
14,VC DMSO 0.3%,2,0.00411522633744856,-,H11,-2.38560627359831,1.12426496602711
15,VC DMSO 0.3%,2,0.00411522633744856,-,H23,-2.38560627359831,1.06452485786556
16,VC DMSO 0.3%,2,0.00411522633744856,-,I11,-2.38560627359831,1.1151731692935
17,VC DMSO 0.3%,2,0.00411522633744856,-,I12,-2.38560627359831,1.11012367903522
18,VC DMSO 0.3%,2,0.00411522633744856,-,I23,-2.38560627359831,1.05232164392764
19,VC DMSO 0.3%,2,0.00411522633744856,-,I24,-2.38560627359831,1.15112798081655
20,VC DMSO 0.3%,2,0.00411522633744856,-,J11,-2.38560627359831,1.13551105910987
21,VC DMSO 0.3%,2,0.00411522633744856,-,J23,-2.38560627359831,1.11352899379341
22,VC DMSO 0.3%,2,0.00411522633744856,-,K11,-2.38560627359831,1.1230823598558
23,VC DMSO 0.3%,2,0.00411522633744856,-,K12,-2.38560627359831,1.1040335861481
24,VC DMSO 0.3%,2,0.00411522633744856,-,K23,-2.38560627359831,1.12601933258379
25,VC DMSO 0.3%,2,0.00411522633744856,-,K24,-2.38560627359831,1.23830271291427
26,VC DMSO 0.3%,2,0.00411522633744856,-,L11,-2.38560627359831,1.14812151613417
27,VC DMSO 0.3%,2,0.00411522633744856,-,L23,-2.38560627359831,1.04026334181707
28,VC DMSO 0.3%,2,0.00411522633744856,-,M11,-2.38560627359831,1.08620605984051
29,VC DMSO 0.3%,2,0.00411522633744856,-,M12,-2.38560627359831,1.09519528349123
30,VC DMSO 0.3%,2,0.00411522633744856,-,M23,-2.38560627359831,1.12753007987041
31,VC DMSO 0.3%,2,0.00411522633744856,-,M24,-2.38560627359831,1.2601649194029
32,VC DMSO 0.3%,2,0.00411522633744856,-,N11,-2.38560627359831,1.15389758473635
33,VC DMSO 0.3%,2,0.00411522633744856,-,N23,-2.38560627359831,1.17395102672214
34,VC DMSO 0.3%,2,0.00411522633744856,-,O11,-2.38560627359831,1.21989746208377
35,VC DMSO 0.3%,2,0.00411522633744856,-,O12,-2.38560627359831,1.12101000107992
36,VC DMSO 0.3%,2,0.00411522633744856,-,O23,-2.38560627359831,1.19579029632867
37,VC DMSO 0.3%,2,0.00411522633744856,-,O24,-2.38560627359831,1.17832300260619
38,VC DMSO 0.3%,2,0.00411522633744856,-,P11,-2.38560627359831,1.14430444804978
39,VC DMSO 0.3%,2,0.00411522633744856,-,P23,-2.38560627359831,1.13849805291809
40,VC DMSO 0.3%,2,0.0123456790123457,-,A9,-1.90848501887865,1.1189026469544
41,VC DMSO 0.3%,2,0.0123456790123457,-,A10,-1.90848501887865,1.16267911000801
42,VC DMSO 0.3%,2,0.0123456790123457,-,A21,-1.90848501887865,1.31956576331184
43,VC DMSO 0.3%,2,0.0123456790123457,-,A22,-1.90848501887865,1.19809931788643
44,VC DMSO 0.3%,2,0.0123456790123457,-,B9,-1.90848501887865,1.13576747248398
45,VC DMSO 0.3%,2,0.0123456790123457,-,B21,-1.90848501887865,1.12590707533324
46,VC DMSO 0.3%,2,0.0123456790123457,-,E22,-1.90848501887865,1.12390181438933
47,VC DMSO 0.3%,2,0.0123456790123457,-,F9,-1.90848501887865,1.09809430804517
48,VC DMSO 0.3%,2,0.0123456790123457,-,F21,-1.90848501887865,1.0642716112035
49,VC DMSO 0.3%,2,0.0123456790123457,-,G9,-1.90848501887865,1.13741866051376
50,VC DMSO 0.3%,2,0.0123456790123457,-,G10,-1.90848501887865,1.10064727729089
51,VC DMSO 0.3%,2,0.0123456790123457,-,G21,-1.90848501887865,1.10937258485819
52,VC DMSO 0.3%,2,0.0123456790123457,-,G22,-1.90848501887865,1.09234900965479
53,VC DMSO 0.3%,2,0.0123456790123457,-,H9,-1.90848501887865,1.10623546613915
54,VC DMSO 0.3%,2,0.0123456790123457,-,H21,-1.90848501887865,1.06700883243347
55,VC DMSO 0.3%,2,0.0123456790123457,-,I9,-1.90848501887865,1.13946602967332
56,VC DMSO 0.3%,2,0.0123456790123457,-,I10,-1.90848501887865,1.11056235430838
57,VC DMSO 0.3%,2,0.0123456790123457,-,I21,-1.90848501887865,1.07013355031788
58,VC DMSO 0.3%,2,0.0123456790123457,-,I22,-1.90848501887865,1.1024506784505
59,VC DMSO 0.3%,2,0.0123456790123457,-,J9,-1.90848501887865,1.13052650064272
60,VC DMSO 0.3%,2,0.0123456790123457,-,J21,-1.90848501887865,1.08991176660425
61,VC DMSO 0.3%,2,0.0123456790123457,-,K9,-1.90848501887865,1.10884698358373
62,VC DMSO 0.3%,2,0.0123456790123457,-,K10,-1.90848501887865,1.15079539920739
63,VC DMSO 0.3%,2,0.0123456790123457,-,K21,-1.90848501887865,1.1424942692943
64,VC DMSO 0.3%,2,0.0123456790123457,-,K22,-1.90848501887865,1.13828907268139
65,VC DMSO 0.3%,2,0.0123456790123457,-,L9,-1.90848501887865,1.1062132254932
66,VC DMSO 0.3%,2,0.0123456790123457,-,L21,-1.90848501887865,1.13304473810516
67,VC DMSO 0.3%,2,0.0123456790123457,-,M9,-1.90848501887865,1.15066007219029
68,VC DMSO 0.3%,2,0.0123456790123457,-,M10,-1.90848501887865,1.12857652305179
69,VC DMSO 0.3%,2,0.0123456790123457,-,M21,-1.90848501887865,1.15960703663144
70,VC DMSO 0.3%,2,0.0123456790123457,-,M22,-1.90848501887865,1.14353507871383
71,VC DMSO 0.3%,2,0.0123456790123457,-,N9,-1.90848501887865,1.17301228625668
72,VC DMSO 0.3%,2,0.0123456790123457,-,N21,-1.90848501887865,1.18215169306223
73,VC DMSO 0.3%,2,0.0123456790123457,-,O9,-1.90848501887865,1.15298157583063
74,VC DMSO 0.3%,2,0.0123456790123457,-,O10,-1.90848501887865,1.20898961227041
75,VC DMSO 0.3%,2,0.0123456790123457,-,O21,-1.90848501887865,1.17506591982854
76,VC DMSO 0.3%,2,0.0123456790123457,-,O22,-1.90848501887865,1.1416687962948
77,VC DMSO 0.3%,2,0.0123456790123457,-,P9,-1.90848501887865,1.16249284591352
78,VC DMSO 0.3%,2,0.0123456790123457,-,P21,-1.90848501887865,1.19770350139351
79,VC DMSO 0.3%,2,0.037037037037037,-,A7,-1.43136376415899,1.17436137264795
80,VC DMSO 0.3%,2,0.037037037037037,-,A8,-1.43136376415899,1.11975147726965
81,VC DMSO 0.3%,2,0.037037037037037,-,A19,-1.43136376415899,1.29415724629072
82,VC DMSO 0.3%,2,0.037037037037037,-,A20,-1.43136376415899,1.26150380403794
83,VC DMSO 0.3%,2,0.037037037037037,-,B7,-1.43136376415899,1.12410067264941
84,VC DMSO 0.3%,2,0.037037037037037,-,B19,-1.43136376415899,1.14946486377755
85,VC DMSO 0.3%,2,0.037037037037037,-,E20,-1.43136376415899,1.11187139500713
86,VC DMSO 0.3%,2,0.037037037037037,-,F7,-1.43136376415899,1.0915312074891
87,VC DMSO 0.3%,2,0.037037037037037,-,F19,-1.43136376415899,1.07234725188488
88,VC DMSO 0.3%,2,0.037037037037037,-,G7,-1.43136376415899,1.06629805803842
89,VC DMSO 0.3%,2,0.037037037037037,-,G8,-1.43136376415899,1.06961101639805
90,VC DMSO 0.3%,2,0.037037037037037,-,G19,-1.43136376415899,1.08648491159654
91,VC DMSO 0.3%,2,0.037037037037037,-,G20,-1.43136376415899,1.11943905763162
92,VC DMSO 0.3%,2,0.037037037037037,-,H7,-1.43136376415899,1.05982359066939
93,VC DMSO 0.3%,2,0.037037037037037,-,H19,-1.43136376415899,1.06626005210981
94,VC DMSO 0.3%,2,0.037037037037037,-,I7,-1.43136376415899,1.07462635070563
95,VC DMSO 0.3%,2,0.037037037037037,-,I8,-1.43136376415899,1.06047085462289
96,VC DMSO 0.3%,2,0.037037037037037,-,I19,-1.43136376415899,1.04373733751853
97,VC DMSO 0.3%,2,0.037037037037037,-,I20,-1.43136376415899,1.09696800204977
98,VC DMSO 0.3%,2,0.037037037037037,-,J7,-1.43136376415899,1.06590654450518
99,VC DMSO 0.3%,2,0.037037037037037,-,J19,-1.43136376415899,1.12533708674039
100,VC DMSO 0.3%,2,0.037037037037037,-,K7,-1.43136376415899,1.09646260899903
101,VC DMSO 0.3%,2,0.037037037037037,-,K8,-1.43136376415899,1.09271355939349
102,VC DMSO 0.3%,2,0.037037037037037,-,K19,-1.43136376415899,1.11897693253752
103,VC DMSO 0.3%,2,0.037037037037037,-,K20,-1.43136376415899,1.14739235718914
104,VC DMSO 0.3%,2,0.037037037037037,-,L7,-1.43136376415899,1.13166242497537
105,VC DMSO 0.3%,2,0.037037037037037,-,L19,-1.43136376415899,1.11662945329299
106,VC DMSO 0.3%,2,0.037037037037037,-,M7,-1.43136376415899,1.081148240689
107,VC DMSO 0.3%,2,0.037037037037037,-,M8,-1.43136376415899,1.08862368591743
108,VC DMSO 0.3%,2,0.037037037037037,-,M19,-1.43136376415899,1.13372646684944
109,VC DMSO 0.3%,2,0.037037037037037,-,M20,-1.43136376415899,1.21443784786318
110,VC DMSO 0.3%,2,0.037037037037037,-,N7,-1.43136376415899,1.13529816135179
111,VC DMSO 0.3%,2,0.037037037037037,-,N19,-1.43136376415899,1.20960715269119
112,VC DMSO 0.3%,2,0.037037037037037,-,O7,-1.43136376415899,1.15812109835577
113,VC DMSO 0.3%,2,0.037037037037037,-,O8,-1.43136376415899,1.14336543300542
114,VC DMSO 0.3%,2,0.037037037037037,-,O19,-1.43136376415899,1.0984726929384
115,VC DMSO 0.3%,2,0.037037037037037,-,O20,-1.43136376415899,1.17000812245736
116,VC DMSO 0.3%,2,0.037037037037037,-,P7,-1.43136376415899,1.13315479162757
117,VC DMSO 0.3%,2,0.037037037037037,-,P19,-1.43136376415899,1.15841956341458
118,VC DMSO 0.3%,2,0.111111111111111,-,A5,-0.954242509439325,1.0940879466884
119,VC DMSO 0.3%,2,0.111111111111111,-,A6,-0.954242509439325,1.1088716269174
120,VC DMSO 0.3%,2,0.111111111111111,-,A17,-0.954242509439325,1.20321898238606
121,VC DMSO 0.3%,2,0.111111111111111,-,A18,-0.954242509439325,1.24531914225081
122,VC DMSO 0.3%,2,0.111111111111111,-,B5,-0.954242509439325,1.01132691423097
123,VC DMSO 0.3%,2,0.111111111111111,-,B17,-0.954242509439325,1.11550997971135
124,VC DMSO 0.3%,2,0.111111111111111,-,E18,-0.954242509439325,1.10864753382883
125,VC DMSO 0.3%,2,0.111111111111111,-,F5,-0.954242509439325,1.05617445939462
126,VC DMSO 0.3%,2,0.111111111111111,-,F17,-0.954242509439325,1.10484235094829
127,VC DMSO 0.3%,2,0.111111111111111,-,G5,-0.954242509439325,0.9878164169849
128,VC DMSO 0.3%,2,0.111111111111111,-,G6,-0.954242509439325,1.03245219819086
129,VC DMSO 0.3%,2,0.111111111111111,-,G17,-0.954242509439325,1.08634419676393
130,VC DMSO 0.3%,2,0.111111111111111,-,G18,-0.954242509439325,1.11736929511913
131,VC DMSO 0.3%,2,0.111111111111111,-,H5,-0.954242509439325,1.08003366988243
132,VC DMSO 0.3%,2,0.111111111111111,-,H17,-0.954242509439325,1.10847007461325
133,VC DMSO 0.3%,2,0.111111111111111,-,I5,-0.954242509439325,1.08105371996266
134,VC DMSO 0.3%,2,0.111111111111111,-,I6,-0.954242509439325,0.998445237862981
135,VC DMSO 0.3%,2,0.111111111111111,-,I17,-0.954242509439325,1.09592998271402
136,VC DMSO 0.3%,2,0.111111111111111,-,I18,-0.954242509439325,1.12664597987134
137,VC DMSO 0.3%,2,0.111111111111111,-,J5,-0.954242509439325,1.08306847370106
138,VC DMSO 0.3%,2,0.111111111111111,-,J17,-0.954242509439325,1.16654859329505
139,VC DMSO 0.3%,2,0.111111111111111,-,K5,-0.954242509439325,1.08411660008534
140,VC DMSO 0.3%,2,0.111111111111111,-,K6,-0.954242509439325,1.06653225866497
141,VC DMSO 0.3%,2,0.111111111111111,-,K17,-0.954242509439325,1.09086463613622
142,VC DMSO 0.3%,2,0.111111111111111,-,K18,-0.954242509439325,1.06178596566883
143,VC DMSO 0.3%,2,0.111111111111111,-,L5,-0.954242509439325,1.11533131278913
144,VC DMSO 0.3%,2,0.111111111111111,-,L17,-0.954242509439325,1.06950722557488
145,VC DMSO 0.3%,2,0.111111111111111,-,M5,-0.954242509439325,1.05985812153531
146,VC DMSO 0.3%,2,0.111111111111111,-,M6,-0.954242509439325,1.06823549432387
147,VC DMSO 0.3%,2,0.111111111111111,-,M17,-0.954242509439325,1.116774774052
148,VC DMSO 0.3%,2,0.111111111111111,-,M18,-0.954242509439325,1.12814808183826
149,VC DMSO 0.3%,2,0.111111111111111,-,N5,-0.954242509439325,1.09895398667409
150,VC DMSO 0.3%,2,0.111111111111111,-,N17,-0.954242509439325,1.19686954581492
151,VC DMSO 0.3%,2,0.111111111111111,-,O5,-0.954242509439325,1.16134962076781
152,VC DMSO 0.3%,2,0.111111111111111,-,O6,-0.954242509439325,1.12122419244232
153,VC DMSO 0.3%,2,0.111111111111111,-,O17,-0.954242509439325,1.17584384295789
154,VC DMSO 0.3%,2,0.111111111111111,-,O18,-0.954242509439325,1.16364178019567
155,VC DMSO 0.3%,2,0.111111111111111,-,P5,-0.954242509439325,1.15706123384599
156,VC DMSO 0.3%,2,0.111111111111111,-,P17,-0.954242509439325,1.19464713211892
157,VC DMSO 0.3%,2,0.333333333333333,-,A3,-0.477121254719662,1.0860017511159
158,VC DMSO 0.3%,2,0.333333333333333,-,A4,-0.477121254719662,1.03321973969277
159,VC DMSO 0.3%,2,0.333333333333333,-,A15,-0.477121254719662,1.23267163469542
160,VC DMSO 0.3%,2,0.333333333333333,-,A16,-0.477121254719662,1.24010720945279
161,VC DMSO 0.3%,2,0.333333333333333,-,B3,-0.477121254719662,1.01472077180535
162,VC DMSO 0.3%,2,0.333333333333333,-,B15,-0.477121254719662,1.07056310501981
163,VC DMSO 0.3%,2,0.333333333333333,-,E16,-0.477121254719662,1.13392744073748
164,VC DMSO 0.3%,2,0.333333333333333,-,F3,-0.477121254719662,1.03169173382542
165,VC DMSO 0.3%,2,0.333333333333333,-,F15,-0.477121254719662,1.11975840488054
