,vc,br,conc,cond,well,log10conc,dose_conds_rlu
32,VC DMSO 0.3%,2,0.0123456790123457,Gc_23,B21,-1.90848501887865,1.01632350284949
33,VC DMSO 0.3%,2,0.037037037037037,Gc_23,B19,-1.43136376415899,1.06917075287059
34,VC DMSO 0.3%,2,0.111111111111111,Gc_23,B17,-0.954242509439325,0.968220105881836
35,VC DMSO 0.3%,2,0.333333333333333,Gc_23,B15,-0.477121254719662,0.95897833391252
36,VC DMSO 0.3%,2,1,Gc_23,B13,0,0.904317602542493
37,VC DMSO 0.3%,2,0.00411522633744856,Gc_25,C11,-2.38560627359831,0.966086350607005
38,VC DMSO 0.3%,2,0.0123456790123457,Gc_25,C9,-1.90848501887865,0.919425915854191
39,VC DMSO 0.3%,2,0.037037037037037,Gc_25,C7,-1.43136376415899,0.952296902805997
40,VC DMSO 0.3%,2,0.111111111111111,Gc_25,C5,-0.954242509439325,0.891885912852952
41,VC DMSO 0.3%,2,0.333333333333333,Gc_25,C3,-0.477121254719662,0.910442619306274
42,VC DMSO 0.3%,2,1,Gc_25,C1,0,0.985901065175925
43,VC DMSO 0.3%,2,0.00411522633744856,Gc_26,C12,-2.38560627359831,0.988014150252021
44,VC DMSO 0.3%,2,0.0123456790123457,Gc_26,C10,-1.90848501887865,0.941095007207709
45,VC DMSO 0.3%,2,0.037037037037037,Gc_26,C8,-1.43136376415899,0.942148387628266
46,VC DMSO 0.3%,2,0.111111111111111,Gc_26,C6,-0.954242509439325,0.8472800519664
47,VC DMSO 0.3%,2,0.333333333333333,Gc_26,C4,-0.477121254719662,0.883525296254551
48,VC DMSO 0.3%,2,1,Gc_26,C2,0,0.760149142869076
49,VC DMSO 0.3%,2,0.00411522633744856,Gc_28,C23,-2.38560627359831,1.03033977246243
50,VC DMSO 0.3%,2,0.0123456790123457,Gc_28,C21,-1.90848501887865,1.03918587101918
51,VC DMSO 0.3%,2,0.037037037037037,Gc_28,C19,-1.43136376415899,1.04636174008058
52,VC DMSO 0.3%,2,0.111111111111111,Gc_28,C17,-0.954242509439325,1.04590308100745
53,VC DMSO 0.3%,2,0.333333333333333,Gc_28,C15,-0.477121254719662,1.06704584539257
54,VC DMSO 0.3%,2,1,Gc_28,C13,0,0.928039742070357
55,VC DMSO 0.3%,2,0.00411522633744856,Gc_32,C24,-2.38560627359831,1.01830210632993
56,VC DMSO 0.3%,2,0.0123456790123457,Gc_32,C22,-1.90848501887865,1.00404339639111
57,VC DMSO 0.3%,2,0.037037037037037,Gc_32,C20,-1.43136376415899,0.990011301747206
58,VC DMSO 0.3%,2,0.111111111111111,Gc_32,C18,-0.954242509439325,1.01077411639269
59,VC DMSO 0.3%,2,0.333333333333333,Gc_32,C16,-0.477121254719662,1.10907670955036
60,VC DMSO 0.3%,2,1,Gc_32,C14,0,1.03749691030441
61,VC DMSO 0.3%,2,0.00411522633744856,Gc_33,D11,-2.38560627359831,1.05585318047109
62,VC DMSO 0.3%,2,0.0123456790123457,Gc_33,D9,-1.90848501887865,1.03580343839663
63,VC DMSO 0.3%,2,0.037037037037037,Gc_33,D7,-1.43136376415899,0.988875256242203
64,VC DMSO 0.3%,2,0.111111111111111,Gc_33,D5,-0.954242509439325,0.958527011894603
65,VC DMSO 0.3%,2,0.333333333333333,Gc_33,D3,-0.477121254719662,0.975114923538528
66,VC DMSO 0.3%,2,1,Gc_33,D1,0,1.0506198197713
67,VC DMSO 0.3%,2,0.00411522633744856,Gc_34,D23,-2.38560627359831,0.92435301689765
68,VC DMSO 0.3%,2,0.0123456790123457,Gc_34,D21,-1.90848501887865,1.01402557972911
69,VC DMSO 0.3%,2,0.037037037037037,Gc_34,D19,-1.43136376415899,0.79699134446305
70,VC DMSO 0.3%,2,0.111111111111111,Gc_34,D17,-0.954242509439325,1.00114512629861
71,VC DMSO 0.3%,2,0.333333333333333,Gc_34,D15,-0.477121254719662,1.03747453044892
72,VC DMSO 0.3%,2,1,Gc_34,D13,0,0.889764744219676
73,VC DMSO 0.3%,2,0.00411522633744856,Gc_35,E11,-2.38560627359831,1.06278829301706
74,VC DMSO 0.3%,2,0.0123456790123457,Gc_35,E9,-1.90848501887865,0.983141878334154
75,VC DMSO 0.3%,2,0.037037037037037,Gc_35,E7,-1.43136376415899,1.00413917011102
76,VC DMSO 0.3%,2,0.111111111111111,Gc_35,E5,-0.954242509439325,1.07170069265591
77,VC DMSO 0.3%,2,0.333333333333333,Gc_35,E3,-0.477121254719662,0.970842630409693
78,VC DMSO 0.3%,2,1,Gc_35,E1,0,1.29672898012366
79,VC DMSO 0.3%,2,0.00411522633744856,Gc_36,E12,-2.38560627359831,1.0481276888159
80,VC DMSO 0.3%,2,0.0123456790123457,Gc_36,E10,-1.90848501887865,1.05229985945807
81,VC DMSO 0.3%,2,0.037037037037037,Gc_36,E8,-1.43136376415899,1.00338927188308
82,VC DMSO 0.3%,2,0.111111111111111,Gc_36,E6,-0.954242509439325,0.991057328641875
83,VC DMSO 0.3%,2,0.333333333333333,Gc_36,E4,-0.477121254719662,0.951839900683452
84,VC DMSO 0.3%,2,1,Gc_36,E2,0,0.85246237255758
85,VC DMSO 0.3%,2,0.00411522633744856,Gc_37,E23,-2.38560627359831,0.993230804612679
86,VC DMSO 0.3%,2,0.0123456790123457,Gc_37,E21,-1.90848501887865,1.0433418687189
87,VC DMSO 0.3%,2,0.037037037037037,Gc_37,E19,-1.43136376415899,1.05860810900816
88,VC DMSO 0.3%,2,0.111111111111111,Gc_37,E17,-0.954242509439325,1.03987535250612
89,VC DMSO 0.3%,2,0.333333333333333,Gc_37,E15,-0.477121254719662,1.050786732646
90,VC DMSO 0.3%,2,1,Gc_37,E13,0,1.0132170942728
91,VC DMSO 0.3%,2,0.00411522633744856,Ko_09,E24,-2.38560627359831,0.984111484306506
92,VC DMSO 0.3%,2,0.0123456790123457,Ko_09,E22,-1.90848501887865,0.965254261903645
93,VC DMSO 0.3%,2,0.037037037037037,Ko_09,E20,-1.43136376415899,1.01306072922266
94,VC DMSO 0.3%,2,0.111111111111111,Ko_09,E18,-0.954242509439325,1.01016078849624
95,VC DMSO 0.3%,2,0.333333333333333,Ko_09,E16,-0.477121254719662,1.01826750700238
96,VC DMSO 0.3%,2,1,Ko_09,E14,0,0.0701685603242323
97,VC DMSO 0.3%,2,0.00411522633744856,Ko_11,F11,-2.38560627359831,1.02871947548569
98,VC DMSO 0.3%,2,0.0123456790123457,Ko_11,F9,-1.90848501887865,1.03795719059941
99,VC DMSO 0.3%,2,0.037037037037037,Ko_11,F7,-1.43136376415899,1.02867663473581
100,VC DMSO 0.3%,2,0.111111111111111,Ko_11,F5,-0.954242509439325,1.00037513637295
101,VC DMSO 0.3%,2,0.333333333333333,Ko_11,F3,-0.477121254719662,0.944696812839739
102,VC DMSO 0.3%,2,1,Ko_11,F1,0,0.966946438202269
103,VC DMSO 0.3%,2,0.00411522633744856,Ko_15,F23,-2.38560627359831,1.02762507242512
104,VC DMSO 0.3%,2,0.0123456790123457,Ko_15,F21,-1.90848501887865,1.06607888689226
105,VC DMSO 0.3%,2,0.037037037037037,Ko_15,F19,-1.43136376415899,1.02037922273134
106,VC DMSO 0.3%,2,0.111111111111111,Ko_15,F17,-0.954242509439325,1.06326676353292
107,VC DMSO 0.3%,2,0.333333333333333,Ko_15,F15,-0.477121254719662,1.10192572160752
108,VC DMSO 0.3%,2,1,Ko_15,F13,0,1.0703720174606
109,VC DMSO 0.3%,2,0.00411522633744856,Ko_16,G11,-2.38560627359831,1.01054611274601
110,VC DMSO 0.3%,2,0.0123456790123457,Ko_16,G9,-1.90848501887865,1.06869523592806
111,VC DMSO 0.3%,2,0.037037037037037,Ko_16,G7,-1.43136376415899,1.05319226050365
112,VC DMSO 0.3%,2,0.111111111111111,Ko_16,G5,-0.954242509439325,1.00230241999658
113,VC DMSO 0.3%,2,0.333333333333333,Ko_16,G3,-0.477121254719662,0.949288121534397
114,VC DMSO 0.3%,2,1,Ko_16,G1,0,0.918582732499643
115,VC DMSO 0.3%,2,0.00411522633744856,Ko_17,G12,-2.38560627359831,1.03980744616605
116,VC DMSO 0.3%,2,0.0123456790123457,Ko_17,G10,-1.90848501887865,1.06420163815887
117,VC DMSO 0.3%,2,0.037037037037037,Ko_17,G8,-1.43136376415899,1.00753352902749
118,VC DMSO 0.3%,2,0.111111111111111,Ko_17,G6,-0.954242509439325,1.01995006822383
119,VC DMSO 0.3%,2,0.333333333333333,Ko_17,G4,-0.477121254719662,1.08549753376584
120,VC DMSO 0.3%,2,1,Ko_17,G2,0,1.08457948710867
121,VC DMSO 0.3%,2,0.00411522633744856,Ko_18,G23,-2.38560627359831,0.983890429260335
122,VC DMSO 0.3%,2,0.0123456790123457,Ko_18,G21,-1.90848501887865,1.01256199064609
123,VC DMSO 0.3%,2,0.037037037037037,Ko_18,G19,-1.43136376415899,0.983693587383228
124,VC DMSO 0.3%,2,0.111111111111111,Ko_18,G17,-0.954242509439325,1.01472554138411
125,VC DMSO 0.3%,2,0.333333333333333,Ko_18,G15,-0.477121254719662,1.02067725743603
126,VC DMSO 0.3%,2,1,Ko_18,G13,0,0.986585029998073
127,VC DMSO 0.3%,2,0.00411522633744856,Ko_20,G24,-2.38560627359831,1.07055733340805
128,VC DMSO 0.3%,2,0.0123456790123457,Ko_20,G22,-1.90848501887865,1.07168927619294
129,VC DMSO 0.3%,2,0.037037037037037,Ko_20,G20,-1.43136376415899,1.02658579977692
130,VC DMSO 0.3%,2,0.111111111111111,Ko_20,G18,-0.954242509439325,1.00728008400568
131,VC DMSO 0.3%,2,0.333333333333333,Ko_20,G16,-0.477121254719662,1.03106686741166
132,VC DMSO 0.3%,2,1,Ko_20,G14,0,1.12401169883786
133,VC DMSO 0.3%,2,0.00411522633744856,Ko_21,H11,-2.38560627359831,1.02733725309061
134,VC DMSO 0.3%,2,0.0123456790123457,Ko_21,H9,-1.90848501887865,1.02205494608593
135,VC DMSO 0.3%,2,0.037037037037037,Ko_21,H7,-1.43136376415899,0.976835751981631
136,VC DMSO 0.3%,2,0.111111111111111,Ko_21,H5,-0.954242509439325,1.23991055042891
137,VC DMSO 0.3%,2,0.333333333333333,Ko_21,H3,-0.477121254719662,0.963106359580215
138,VC DMSO 0.3%,2,1,Ko_21,H1,0,0.889255861476957
139,VC DMSO 0.3%,2,0.00411522633744856,Ko_22,H23,-2.38560627359831,0.97511964048837
140,VC DMSO 0.3%,2,0.0123456790123457,Ko_22,H21,-1.90848501887865,0.987831829941476
141,VC DMSO 0.3%,2,0.037037037037037,Ko_22,H19,-1.43136376415899,1.06787860711333
142,VC DMSO 0.3%,2,0.111111111111111,Ko_22,H17,-0.954242509439325,1.02133072565075
143,VC DMSO 0.3%,2,0.333333333333333,Ko_22,H15,-0.477121254719662,1.66511663518064
144,VC DMSO 0.3%,2,1,Ko_22,H13,0,0.969014941450737
145,VC DMSO 0.3%,2,0.00411522633744856,Ko_25,I11,-2.38560627359831,1.07087879423661
146,VC DMSO 0.3%,2,0.0123456790123457,Ko_25,I9,-1.90848501887865,1.00365434571296
147,VC DMSO 0.3%,2,0.037037037037037,Ko_25,I7,-1.43136376415899,1.01569690946601
148,VC DMSO 0.3%,2,0.111111111111111,Ko_25,I5,-0.954242509439325,1.11476480955444
149,VC DMSO 0.3%,2,0.333333333333333,Ko_25,I3,-0.477121254719662,0.989457272612569
150,VC DMSO 0.3%,2,1,Ko_25,I1,0,1.00249307649922
151,VC DMSO 0.3%,2,0.00411522633744856,Ko_26,I12,-2.38560627359831,1.0514608786613
152,VC DMSO 0.3%,2,0.0123456790123457,Ko_26,I10,-1.90848501887865,1.11056187269245
153,VC DMSO 0.3%,2,0.037037037037037,Ko_26,I8,-1.43136376415899,0.974474978767065
154,VC DMSO 0.3%,2,0.111111111111111,Ko_26,I6,-0.954242509439325,0.990339581944784
155,VC DMSO 0.3%,2,0.333333333333333,Ko_26,I4,-0.477121254719662,0.911191530306896
156,VC DMSO 0.3%,2,1,Ko_26,I2,0,0.900468408285004
157,VC DMSO 0.3%,2,0.00411522633744856,Ko_29,I23,-2.38560627359831,0.960497709954617
158,VC DMSO 0.3%,2,0.0123456790123457,Ko_29,I21,-1.90848501887865,0.955509890123187
159,VC DMSO 0.3%,2,0.037037037037037,Ko_29,I19,-1.43136376415899,1.06955659632692
160,VC DMSO 0.3%,2,0.111111111111111,Ko_29,I17,-0.954242509439325,1.04436908888242
161,VC DMSO 0.3%,2,0.333333333333333,Ko_29,I15,-0.477121254719662,1.11466559219507
162,VC DMSO 0.3%,2,1,Ko_29,I13,0,0.96338722980742
163,VC DMSO 0.3%,2,0.00411522633744856,Ko_30,I24,-2.38560627359831,1.04218953928439
164,VC DMSO 0.3%,2,0.0123456790123457,Ko_30,I22,-1.90848501887865,1.00396245312639
165,VC DMSO 0.3%,2,0.037037037037037,Ko_30,I20,-1.43136376415899,1.01221322092049
166,VC DMSO 0.3%,2,0.111111111111111,Ko_30,I18,-0.954242509439325,0.963967257533018
167,VC DMSO 0.3%,2,0.333333333333333,Ko_30,I16,-0.477121254719662,0.995173396087871
168,VC DMSO 0.3%,2,1,Ko_30,I14,0,0.916343856012945
169,VC DMSO 0.3%,2,0.00411522633744856,Ko_43,J11,-2.38560627359831,1.06763024494388
170,VC DMSO 0.3%,2,0.0123456790123457,Ko_43,J9,-1.90848501887865,1.03051071229211
171,VC DMSO 0.3%,2,0.037037037037037,Ko_43,J7,-1.43136376415899,0.994919851988571
172,VC DMSO 0.3%,2,0.111111111111111,Ko_43,J5,-0.954242509439325,1.00600757282136
173,VC DMSO 0.3%,2,0.333333333333333,Ko_43,J3,-0.477121254719662,0.879553711402138
174,VC DMSO 0.3%,2,1,Ko_43,J1,0,0.829571976102156
175,VC DMSO 0.3%,2,0.00411522633744856,Ko_44,J23,-2.38560627359831,1.06078861618628
176,VC DMSO 0.3%,2,0.0123456790123457,Ko_44,J21,-1.90848501887865,0.98407126036786
177,VC DMSO 0.3%,2,0.037037037037037,Ko_44,J19,-1.43136376415899,1.10655494074354
178,VC DMSO 0.3%,2,0.111111111111111,Ko_44,J17,-0.954242509439325,1.13649111498825
179,VC DMSO 0.3%,2,0.333333333333333,Ko_44,J15,-0.477121254719662,1.15248172014791
180,VC DMSO 0.3%,2,1,Ko_44,J13,0,0.996912123600863
181,VC DMSO 0.3%,2,0.00411522633744856,Ko_58,K11,-2.38560627359831,1.04796505375733
182,VC DMSO 0.3%,2,0.0123456790123457,Ko_58,K9,-1.90848501887865,1.03949842653025
183,VC DMSO 0.3%,2,0.037037037037037,Ko_58,K7,-1.43136376415899,1.04323776007387
184,VC DMSO 0.3%,2,0.111111111111111,Ko_58,K5,-0.954242509439325,0.966676736871017
185,VC DMSO 0.3%,2,0.333333333333333,Ko_58,K3,-0.477121254719662,0.948193706564258
186,VC DMSO 0.3%,2,1,Ko_58,K1,0,0.931819081126042
187,VC DMSO 0.3%,2,0.00411522633744856,Mo_07,K12,-2.38560627359831,1.01741330501518
188,VC DMSO 0.3%,2,0.0123456790123457,Mo_07,K10,-1.90848501887865,1.02264420727569
189,VC DMSO 0.3%,2,0.037037037037037,Mo_07,K8,-1.43136376415899,0.98495435851903
190,VC DMSO 0.3%,2,0.111111111111111,Mo_07,K6,-0.954242509439325,0.908847112732647
191,VC DMSO 0.3%,2,0.333333333333333,Mo_07,K4,-0.477121254719662,0.866695187037247
192,VC DMSO 0.3%,2,1,Mo_07,K2,0,0.879462966814834
193,VC DMSO 0.3%,2,0.00411522633744856,Mo_62,K23,-2.38560627359831,1.01529523692438
194,VC DMSO 0.3%,2,0.0123456790123457,Mo_62,K21,-1.90848501887865,1.00705406875036
195,VC DMSO 0.3%,2,0.037037037037037,Mo_62,K19,-1.43136376415899,1.04007953219861
196,VC DMSO 0.3%,2,0.111111111111111,Mo_62,K17,-0.954242509439325,1.02272479654745
197,VC DMSO 0.3%,2,0.333333333333333,Mo_62,K15,-0.477121254719662,0.879350316474273
198,VC DMSO 0.3%,2,1,Mo_62,K13,0,0.482708743559707
199,VC DMSO 0.3%,2,0.00411522633744856,Mo_63,K24,-2.38560627359831,1.07891883156801
200,VC DMSO 0.3%,2,0.0123456790123457,Mo_63,K22,-1.90848501887865,1.12228568111644
201,VC DMSO 0.3%,2,0.037037037037037,Mo_63,K20,-1.43136376415899,1.03192138082145
202,VC DMSO 0.3%,2,0.111111111111111,Mo_63,K18,-0.954242509439325,0.998816174694473
203,VC DMSO 0.3%,2,0.333333333333333,Mo_63,K16,-0.477121254719662,1.06269519413586
204,VC DMSO 0.3%,2,1,Mo_63,K14,0,0.998665126887167
205,VC DMSO 0.3%,2,0.00411522633744856,Mo_64,L11,-2.38560627359831,1.04825457540014
206,VC DMSO 0.3%,2,0.0123456790123457,Mo_64,L9,-1.90848501887865,1.02398799090062
207,VC DMSO 0.3%,2,0.037037037037037,Mo_64,L7,-1.43136376415899,0.976912579603089
208,VC DMSO 0.3%,2,0.111111111111111,Mo_64,L5,-0.954242509439325,1.04343602679164
209,VC DMSO 0.3%,2,0.333333333333333,Mo_64,L3,-0.477121254719662,0.931045782873919
210,VC DMSO 0.3%,2,1,Mo_64,L1,0,0.768099253319168
211,VC DMSO 0.3%,2,0.00411522633744856,Mo_71,M11,-2.38560627359831,1.07870889904649
212,VC DMSO 0.3%,2,0.0123456790123457,Mo_71,M9,-1.90848501887865,1.05772132015731
213,VC DMSO 0.3%,2,0.037037037037037,Mo_71,M7,-1.43136376415899,1.05612602643557
214,VC DMSO 0.3%,2,0.111111111111111,Mo_71,M5,-0.954242509439325,1.08201660089206
215,VC DMSO 0.3%,2,0.333333333333333,Mo_71,M3,-0.477121254719662,1.03264633939656
216,VC DMSO 0.3%,2,1,Mo_71,M1,0,0.934954014896265
217,VC DMSO 0.3%,2,0.00411522633744856,Mo_72,M12,-2.38560627359831,1.09037482924162
218,VC DMSO 0.3%,2,0.0123456790123457,Mo_72,M10,-1.90848501887865,1.11050888068135
219,VC DMSO 0.3%,2,0.037037037037037,Mo_72,M8,-1.43136376415899,1.06625122495611
220,VC DMSO 0.3%,2,0.111111111111111,Mo_72,M6,-0.954242509439325,1.03618168202703
221,VC DMSO 0.3%,2,0.333333333333333,Mo_72,M4,-0.477121254719662,0.888914984755415
222,VC DMSO 0.3%,2,1,Mo_72,M2,0,0.798840139460319
223,VC DMSO 0.3%,2,0.00411522633744856,Pf_62,M23,-2.38560627359831,1.01710965228766
224,VC DMSO 0.3%,2,0.0123456790123457,Pf_62,M21,-1.90848501887865,0.992642425237882
225,VC DMSO 0.3%,2,0.037037037037037,Pf_62,M19,-1.43136376415899,1.01513228182779
226,VC DMSO 0.3%,2,0.111111111111111,Pf_62,M17,-0.954242509439325,1.03108911600849
227,VC DMSO 0.3%,2,0.333333333333333,Pf_62,M15,-0.477121254719662,1.09171127150363
228,VC DMSO 0.3%,2,1,Pf_62,M13,0,1.05879785252825
229,VC DMSO 0.3%,2,0.00411522633744856,Pf_63,M24,-2.38560627359831,0.947632031232388
230,VC DMSO 0.3%,2,0.0123456790123457,Pf_63,M22,-1.90848501887865,0.909409503145497
231,VC DMSO 0.3%,2,0.037037037037037,Pf_63,M20,-1.43136376415899,0.903914733722588
232,VC DMSO 0.3%,2,0.111111111111111,Pf_63,M18,-0.954242509439325,0.864878711825178
233,VC DMSO 0.3%,2,0.333333333333333,Pf_63,M16,-0.477121254719662,0.844334027539584
234,VC DMSO 0.3%,2,1,Pf_63,M14,0,0.767371082707725
235,VC DMSO 0.3%,2,0.00411522633744856,Pf_64,N11,-2.38560627359831,1.04464907704127
236,VC DMSO 0.3%,2,0.0123456790123457,Pf_64,N9,-1.90848501887865,0.979394562338004
237,VC DMSO 0.3%,2,0.037037037037037,Pf_64,N7,-1.43136376415899,1.01874116098412
238,VC DMSO 0.3%,2,0.111111111111111,Pf_64,N5,-0.954242509439325,0.926727388053628
239,VC DMSO 0.3%,2,0.333333333333333,Pf_64,N3,-0.477121254719662,0.864146280375078
240,VC DMSO 0.3%,2,1,Pf_64,N1,0,0.745077319212392
241,VC DMSO 0.3%,2,0.00411522633744856,Pf_68,N23,-2.38560627359831,1.08429750878468
242,VC DMSO 0.3%,2,0.0123456790123457,Pf_68,N21,-1.90848501887865,1.07315821444658
243,VC DMSO 0.3%,2,0.037037037037037,Pf_68,N19,-1.43136376415899,1.1670948933469
244,VC DMSO 0.3%,2,0.111111111111111,Pf_68,N17,-0.954242509439325,1.08753731315901
245,VC DMSO 0.3%,2,0.333333333333333,Pf_68,N15,-0.477121254719662,1.07014259784207
246,VC DMSO 0.3%,2,1,Pf_68,N13,0,1.02346540277696
247,VC DMSO 0.3%,2,0.00411522633744856,Pf_70,O11,-2.38560627359831,1.11163364250242
248,VC DMSO 0.3%,2,0.0123456790123457,Pf_70,O9,-1.90848501887865,1.08283780703593
249,VC DMSO 0.3%,2,0.037037037037037,Pf_70,O7,-1.43136376415899,1.08516010701862
250,VC DMSO 0.3%,2,0.111111111111111,Pf_70,O5,-0.954242509439325,1.04935143994074
251,VC DMSO 0.3%,2,0.333333333333333,Pf_70,O3,-0.477121254719662,0.985232610161241
252,VC DMSO 0.3%,2,1,Pf_70,O1,0,0.764380210641818
253,VC DMSO 0.3%,2,0.00411522633744856,Pf_71,O12,-2.38560627359831,1.12717455674843
254,VC DMSO 0.3%,2,0.0123456790123457,Pf_71,O10,-1.90848501887865,1.03263339698828
255,VC DMSO 0.3%,2,0.037037037037037,Pf_71,O8,-1.43136376415899,1.06226506177664
256,VC DMSO 0.3%,2,0.111111111111111,Pf_71,O6,-0.954242509439325,1.08047374830046
257,VC DMSO 0.3%,2,0.333333333333333,Pf_71,O4,-0.477121254719662,1.04735426310604
258,VC DMSO 0.3%,2,1,Pf_71,O2,0,0.92812359481765
259,VC DMSO 0.3%,2,0.00411522633744856,Pf_72,O23,-2.38560627359831,1.08287932759732
260,VC DMSO 0.3%,2,0.0123456790123457,Pf_72,O21,-1.90848501887865,1.1803212032195
261,VC DMSO 0.3%,2,0.037037037037037,Pf_72,O19,-1.43136376415899,1.14927054156496
262,VC DMSO 0.3%,2,0.111111111111111,Pf_72,O17,-0.954242509439325,1.12417061152237
263,VC DMSO 0.3%,2,0.333333333333333,Pf_72,O15,-0.477121254719662,1.14000622351296
264,VC DMSO 0.3%,2,1,Pf_72,O13,0,1.02984778711875
265,VC DMSO 0.3%,2,0.00411522633744856,Pf_84,O24,-2.38560627359831,1.04824574280703
266,VC DMSO 0.3%,2,0.0123456790123457,Pf_84,O22,-1.90848501887865,1.07532211740379
267,VC DMSO 0.3%,2,0.037037037037037,Pf_84,O20,-1.43136376415899,1.10127667133643
268,VC DMSO 0.3%,2,0.111111111111111,Pf_84,O18,-0.954242509439325,1.09846813579835
269,VC DMSO 0.3%,2,0.333333333333333,Pf_84,O16,-0.477121254719662,1.11038672473029
270,VC DMSO 0.3%,2,1,Pf_84,O14,0,1.21024153469559
271,VC DMSO 0.3%,2,0.00411522633744856,Pt_46,P11,-2.38560627359831,1.01877699409242
272,VC DMSO 0.3%,2,0.0123456790123457,Pt_46,P9,-1.90848501887865,1.08124877800132
273,VC DMSO 0.3%,2,0.037037037037037,Pt_46,P7,-1.43136376415899,1.07171249275906
274,VC DMSO 0.3%,2,0.111111111111111,Pt_46,P5,-0.954242509439325,1.03170943355546
275,VC DMSO 0.3%,2,0.333333333333333,Pt_46,P3,-0.477121254719662,1.02739909163154
276,VC DMSO 0.3%,2,1,Pt_46,P1,0,1.05309100153995
277,VC DMSO 0.3%,2,0.00411522633744856,Pt_47,P23,-2.38560627359831,0.850472633629342
278,VC DMSO 0.3%,2,0.0123456790123457,Pt_47,P21,-1.90848501887865,0.912581911264105
279,VC DMSO 0.3%,2,0.037037037037037,Pt_47,P19,-1.43136376415899,0.905665050767405
280,VC DMSO 0.3%,2,0.111111111111111,Pt_47,P17,-0.954242509439325,0.92327155523178
281,VC DMSO 0.3%,2,0.333333333333333,Pt_47,P15,-0.477121254719662,0.549935475680029
282,VC DMSO 0.3%,2,1,Pt_47,P13,0,0.452060034448378
