,vc,br,conc,cond,well,log10conc,dose_conds_rlu
114,VC DMSO 0.3%,1,0.037037037037037,-,O19,-1.43136376415899,1.2517966324537
115,VC DMSO 0.3%,1,0.037037037037037,-,O20,-1.43136376415899,1.30943072348721
116,VC DMSO 0.3%,1,0.037037037037037,-,P7,-1.43136376415899,1.28229057389818
117,VC DMSO 0.3%,1,0.037037037037037,-,P19,-1.43136376415899,1.17857340008404
118,VC DMSO 0.3%,1,0.111111111111111,-,A5,-0.954242509439325,1.02804755391645
119,VC DMSO 0.3%,1,0.111111111111111,-,A6,-0.954242509439325,1.00918758584095
120,VC DMSO 0.3%,1,0.111111111111111,-,A17,-0.954242509439325,1.16915518608915
121,VC DMSO 0.3%,1,0.111111111111111,-,A18,-0.954242509439325,1.09968221267739
122,VC DMSO 0.3%,1,0.111111111111111,-,B5,-0.954242509439325,0.982751774157625
123,VC DMSO 0.3%,1,0.111111111111111,-,B17,-0.954242509439325,1.13988257458186
124,VC DMSO 0.3%,1,0.111111111111111,-,E18,-0.954242509439325,1.09634458771693
125,VC DMSO 0.3%,1,0.111111111111111,-,F5,-0.954242509439325,1.12688708717304
126,VC DMSO 0.3%,1,0.111111111111111,-,F17,-0.954242509439325,1.12419775916891
127,VC DMSO 0.3%,1,0.111111111111111,-,G5,-0.954242509439325,1.0631100256197
128,VC DMSO 0.3%,1,0.111111111111111,-,G6,-0.954242509439325,1.00711525107561
129,VC DMSO 0.3%,1,0.111111111111111,-,G17,-0.954242509439325,1.10659378610506
130,VC DMSO 0.3%,1,0.111111111111111,-,G18,-0.954242509439325,1.09014500323928
131,VC DMSO 0.3%,1,0.111111111111111,-,H5,-0.954242509439325,1.00441025817218
132,VC DMSO 0.3%,1,0.111111111111111,-,H17,-0.954242509439325,1.13750573088661
133,VC DMSO 0.3%,1,0.111111111111111,-,I5,-0.954242509439325,1.0802871355358
134,VC DMSO 0.3%,1,0.111111111111111,-,I6,-0.954242509439325,1.03819837767692
135,VC DMSO 0.3%,1,0.111111111111111,-,I17,-0.954242509439325,1.12251687877955
136,VC DMSO 0.3%,1,0.111111111111111,-,I18,-0.954242509439325,1.19131489704333
137,VC DMSO 0.3%,1,0.111111111111111,-,J5,-0.954242509439325,1.1225134959897
138,VC DMSO 0.3%,1,0.111111111111111,-,J17,-0.954242509439325,1.07946803248179
139,VC DMSO 0.3%,1,0.111111111111111,-,K5,-0.954242509439325,1.07550325739145
140,VC DMSO 0.3%,1,0.111111111111111,-,K6,-0.954242509439325,1.05432185700964
141,VC DMSO 0.3%,1,0.111111111111111,-,K17,-0.954242509439325,1.11872135370355
142,VC DMSO 0.3%,1,0.111111111111111,-,K18,-0.954242509439325,1.17647096003838
143,VC DMSO 0.3%,1,0.111111111111111,-,L5,-0.954242509439325,1.14340533472465
144,VC DMSO 0.3%,1,0.111111111111111,-,L17,-0.954242509439325,1.16665955508265
145,VC DMSO 0.3%,1,0.111111111111111,-,M5,-0.954242509439325,1.11905967710411
146,VC DMSO 0.3%,1,0.111111111111111,-,M6,-0.954242509439325,1.12893326729179
147,VC DMSO 0.3%,1,0.111111111111111,-,M17,-0.954242509439325,1.19548990141923
148,VC DMSO 0.3%,1,0.111111111111111,-,M18,-0.954242509439325,1.22452928221934
149,VC DMSO 0.3%,1,0.111111111111111,-,N5,-0.954242509439325,1.12525850161607
150,VC DMSO 0.3%,1,0.111111111111111,-,N17,-0.954242509439325,1.2105844272332
151,VC DMSO 0.3%,1,0.111111111111111,-,O5,-0.954242509439325,1.20933039862955
152,VC DMSO 0.3%,1,0.111111111111111,-,O6,-0.954242509439325,1.22634687586568
153,VC DMSO 0.3%,1,0.111111111111111,-,O17,-0.954242509439325,1.25389370161034
154,VC DMSO 0.3%,1,0.111111111111111,-,O18,-0.954242509439325,1.27664312992973
155,VC DMSO 0.3%,1,0.111111111111111,-,P5,-0.954242509439325,1.21882964903385
156,VC DMSO 0.3%,1,0.111111111111111,-,P17,-0.954242509439325,1.221655019418
157,VC DMSO 0.3%,1,0.333333333333333,-,A3,-0.477121254719662,1.02857493369506
158,VC DMSO 0.3%,1,0.333333333333333,-,A4,-0.477121254719662,0.969348215902488
159,VC DMSO 0.3%,1,0.333333333333333,-,A15,-0.477121254719662,1.15996000588499
160,VC DMSO 0.3%,1,0.333333333333333,-,A16,-0.477121254719662,1.09434405098774
161,VC DMSO 0.3%,1,0.333333333333333,-,B3,-0.477121254719662,1.001362050509
162,VC DMSO 0.3%,1,0.333333333333333,-,B15,-0.477121254719662,1.03152260045394
163,VC DMSO 0.3%,1,0.333333333333333,-,E16,-0.477121254719662,1.1362445072697
164,VC DMSO 0.3%,1,0.333333333333333,-,F3,-0.477121254719662,1.03515959482778
165,VC DMSO 0.3%,1,0.333333333333333,-,F15,-0.477121254719662,1.10110949512414
166,VC DMSO 0.3%,1,0.333333333333333,-,G3,-0.477121254719662,1.05924879204574
167,VC DMSO 0.3%,1,0.333333333333333,-,G4,-0.477121254719662,1.0344058186104
168,VC DMSO 0.3%,1,0.333333333333333,-,G15,-0.477121254719662,1.11655120079238
169,VC DMSO 0.3%,1,0.333333333333333,-,G16,-0.477121254719662,1.12306010886533
170,VC DMSO 0.3%,1,0.333333333333333,-,H3,-0.477121254719662,1.0367253374455
171,VC DMSO 0.3%,1,0.333333333333333,-,H15,-0.477121254719662,1.09124137911677
172,VC DMSO 0.3%,1,0.333333333333333,-,I3,-0.477121254719662,1.00418079914657
173,VC DMSO 0.3%,1,0.333333333333333,-,I4,-0.477121254719662,1.0275419135981
174,VC DMSO 0.3%,1,0.333333333333333,-,I15,-0.477121254719662,1.15841730548896
175,VC DMSO 0.3%,1,0.333333333333333,-,I16,-0.477121254719662,1.10609288866466
176,VC DMSO 0.3%,1,0.333333333333333,-,J3,-0.477121254719662,1.05238479123076
177,VC DMSO 0.3%,1,0.333333333333333,-,J15,-0.477121254719662,1.13211740423104
178,VC DMSO 0.3%,1,0.333333333333333,-,K3,-0.477121254719662,0.99621651907613
179,VC DMSO 0.3%,1,0.333333333333333,-,K4,-0.477121254719662,1.07980868019468
180,VC DMSO 0.3%,1,0.333333333333333,-,K15,-0.477121254719662,1.11872153420508
181,VC DMSO 0.3%,1,0.333333333333333,-,K16,-0.477121254719662,1.15632194941842
182,VC DMSO 0.3%,1,0.333333333333333,-,L3,-0.477121254719662,1.09184604789668
183,VC DMSO 0.3%,1,0.333333333333333,-,L15,-0.477121254719662,1.11574708892021
184,VC DMSO 0.3%,1,0.333333333333333,-,M3,-0.477121254719662,1.06799762216678
185,VC DMSO 0.3%,1,0.333333333333333,-,M4,-0.477121254719662,1.09497611494266
186,VC DMSO 0.3%,1,0.333333333333333,-,M15,-0.477121254719662,1.19946856247458
187,VC DMSO 0.3%,1,0.333333333333333,-,M16,-0.477121254719662,1.24826954414749
188,VC DMSO 0.3%,1,0.333333333333333,-,N3,-0.477121254719662,1.1301184576713
189,VC DMSO 0.3%,1,0.333333333333333,-,N15,-0.477121254719662,1.20464019510079
190,VC DMSO 0.3%,1,0.333333333333333,-,O3,-0.477121254719662,1.16625401952112
191,VC DMSO 0.3%,1,0.333333333333333,-,O4,-0.477121254719662,1.13571689792619
192,VC DMSO 0.3%,1,0.333333333333333,-,O15,-0.477121254719662,1.26840899412536
193,VC DMSO 0.3%,1,0.333333333333333,-,O16,-0.477121254719662,1.30893173590282
194,VC DMSO 0.3%,1,0.333333333333333,-,P3,-0.477121254719662,1.20041480833079
195,VC DMSO 0.3%,1,0.333333333333333,-,P15,-0.477121254719662,1.2365672376488
196,VC DMSO 0.3%,1,1,-,A1,0,0.931578130795706
197,VC DMSO 0.3%,1,1,-,A2,0,0.948040133139416
198,VC DMSO 0.3%,1,1,-,A13,0,1.08778784531516
199,VC DMSO 0.3%,1,1,-,A14,0,1.05448892835237
200,VC DMSO 0.3%,1,1,-,B1,0,0.93849167166428
201,VC DMSO 0.3%,1,1,-,B13,0,0.932172010800036
202,VC DMSO 0.3%,1,1,-,E14,0,1.12374798291359
203,VC DMSO 0.3%,1,1,-,F1,0,1.06188664689971
204,VC DMSO 0.3%,1,1,-,F13,0,1.13315657687388
205,VC DMSO 0.3%,1,1,-,G1,0,1.03037980624395
206,VC DMSO 0.3%,1,1,-,G2,0,1.01429303431279
207,VC DMSO 0.3%,1,1,-,G13,0,1.09574391269487
208,VC DMSO 0.3%,1,1,-,G14,0,1.12193334546406
209,VC DMSO 0.3%,1,1,-,H1,0,1.04198270029571
210,VC DMSO 0.3%,1,1,-,H13,0,1.09881366072435
211,VC DMSO 0.3%,1,1,-,I1,0,1.10867396352006
212,VC DMSO 0.3%,1,1,-,I2,0,1.00246262336996
213,VC DMSO 0.3%,1,1,-,I13,0,1.12817773667179
214,VC DMSO 0.3%,1,1,-,I14,0,1.12840542476819
215,VC DMSO 0.3%,1,1,-,J1,0,1.08295183114878
216,VC DMSO 0.3%,1,1,-,J13,0,1.11118324163046
217,VC DMSO 0.3%,1,1,-,K1,0,1.05300535266727
218,VC DMSO 0.3%,1,1,-,K2,0,1.05755788336294
219,VC DMSO 0.3%,1,1,-,K13,0,1.1161120547605
220,VC DMSO 0.3%,1,1,-,K14,0,1.15783680274002
221,VC DMSO 0.3%,1,1,-,L1,0,1.12235881882746
222,VC DMSO 0.3%,1,1,-,L13,0,1.15831398372481
223,VC DMSO 0.3%,1,1,-,M1,0,1.12890878002491
224,VC DMSO 0.3%,1,1,-,M2,0,1.10591039154196
225,VC DMSO 0.3%,1,1,-,M13,0,1.16082643855892
226,VC DMSO 0.3%,1,1,-,M14,0,1.19559821344399
227,VC DMSO 0.3%,1,1,-,N1,0,1.12849926025997
228,VC DMSO 0.3%,1,1,-,N13,0,1.24827150745675
229,VC DMSO 0.3%,1,1,-,O1,0,1.19221304556708
230,VC DMSO 0.3%,1,1,-,O2,0,1.16556738316079
231,VC DMSO 0.3%,1,1,-,O13,0,1.24571535730686
232,VC DMSO 0.3%,1,1,-,O14,0,1.26823344075985
233,VC DMSO 0.3%,1,1,-,P1,0,1.14464663809921
234,VC DMSO 0.3%,1,1,-,P13,0,1.25830213320511
235,VC DMSO 0.3%,1,0.00411522633744856,Mo_65,E23,-2.38560627359831,0.857583157528724
236,VC DMSO 0.3%,1,0.0123456790123457,Mo_65,E21,-1.90848501887865,0.926544267321716
237,VC DMSO 0.3%,1,0.037037037037037,Mo_65,E19,-1.43136376415899,0.921912245454378
238,VC DMSO 0.3%,1,0.111111111111111,Mo_65,E17,-0.954242509439325,0.886599400304464
239,VC DMSO 0.3%,1,0.333333333333333,Mo_65,E15,-0.477121254719662,0.922484587158246
240,VC DMSO 0.3%,1,1,Mo_65,E13,0,0.951609788045786
241,VC DMSO 0.3%,1,0.00411522633744856,Pt_48,C11,-2.38560627359831,0.833305684040217
242,VC DMSO 0.3%,1,0.0123456790123457,Pt_48,C9,-1.90848501887865,0.900779054734309
243,VC DMSO 0.3%,1,0.037037037037037,Pt_48,C7,-1.43136376415899,0.836987986106924
244,VC DMSO 0.3%,1,0.111111111111111,Pt_48,C5,-0.954242509439325,0.858769528011262
245,VC DMSO 0.3%,1,0.333333333333333,Pt_48,C3,-0.477121254719662,0.85761434375243
246,VC DMSO 0.3%,1,1,Pt_48,C1,0,0.817723026298553
247,VC DMSO 0.3%,1,0.00411522633744856,Sb_24,C24,-2.38560627359831,0.865214164109918
248,VC DMSO 0.3%,1,0.0123456790123457,Sb_24,C22,-1.90848501887865,0.920846770974855
249,VC DMSO 0.3%,1,0.037037037037037,Sb_24,C20,-1.43136376415899,0.961175896063684
250,VC DMSO 0.3%,1,0.111111111111111,Sb_24,C18,-0.954242509439325,0.947851825106791
251,VC DMSO 0.3%,1,0.333333333333333,Sb_24,C16,-0.477121254719662,0.892088542102742
252,VC DMSO 0.3%,1,1,Sb_24,C14,0,0.841264065403124
253,VC DMSO 0.3%,1,0.00411522633744856,Sb_25,D11,-2.38560627359831,0.951086952051164
254,VC DMSO 0.3%,1,0.0123456790123457,Sb_25,D9,-1.90848501887865,0.919245881170563
255,VC DMSO 0.3%,1,0.037037037037037,Sb_25,D7,-1.43136376415899,0.903358836640949
256,VC DMSO 0.3%,1,0.111111111111111,Sb_25,D5,-0.954242509439325,0.897943941140698
257,VC DMSO 0.3%,1,0.333333333333333,Sb_25,D3,-0.477121254719662,0.85348430078533
258,VC DMSO 0.3%,1,1,Sb_25,D1,0,0.176017028245213
259,VC DMSO 0.3%,1,0.00411522633744856,Sb_26,D23,-2.38560627359831,0.874704102545909
260,VC DMSO 0.3%,1,0.0123456790123457,Sb_26,D21,-1.90848501887865,0.90704933977811
261,VC DMSO 0.3%,1,0.037037037037037,Sb_26,D19,-1.43136376415899,0.840762015748351
262,VC DMSO 0.3%,1,0.111111111111111,Sb_26,D17,-0.954242509439325,0.882255258243506
263,VC DMSO 0.3%,1,0.333333333333333,Sb_26,D15,-0.477121254719662,0.846509319156806
264,VC DMSO 0.3%,1,1,Sb_26,D13,0,0.516409156387714
265,VC DMSO 0.3%,1,0.00411522633744856,Sb_44,E11,-2.38560627359831,0.880816941187904
266,VC DMSO 0.3%,1,0.0123456790123457,Sb_44,E9,-1.90848501887865,1.01508558349937
267,VC DMSO 0.3%,1,0.037037037037037,Sb_44,E7,-1.43136376415899,0.926619223489156
268,VC DMSO 0.3%,1,0.111111111111111,Sb_44,E5,-0.954242509439325,0.898893311042073
269,VC DMSO 0.3%,1,0.333333333333333,Sb_44,E3,-0.477121254719662,0.867387746292017
270,VC DMSO 0.3%,1,1,Sb_44,E1,0,0.919010662364208
271,VC DMSO 0.3%,1,0.00411522633744856,Sp_35,C12,-2.38560627359831,0.82171480250763
272,VC DMSO 0.3%,1,0.0123456790123457,Sp_35,C10,-1.90848501887865,0.860925173660292
273,VC DMSO 0.3%,1,0.037037037037037,Sp_35,C8,-1.43136376415899,0.823870706643122
274,VC DMSO 0.3%,1,0.111111111111111,Sp_35,C6,-0.954242509439325,0.789022704591249
275,VC DMSO 0.3%,1,0.333333333333333,Sp_35,C4,-0.477121254719662,0.708755099760512
276,VC DMSO 0.3%,1,1,Sp_35,C2,0,0.807345455167147
277,VC DMSO 0.3%,1,0.00411522633744856,Sp_36,C23,-2.38560627359831,0.869617747727844
278,VC DMSO 0.3%,1,0.0123456790123457,Sp_36,C21,-1.90848501887865,0.870909049252887
279,VC DMSO 0.3%,1,0.037037037037037,Sp_36,C19,-1.43136376415899,0.857717951375241
280,VC DMSO 0.3%,1,0.111111111111111,Sp_36,C17,-0.954242509439325,0.833114650408593
281,VC DMSO 0.3%,1,0.333333333333333,Sp_36,C15,-0.477121254719662,0.677962935177773
282,VC DMSO 0.3%,1,1,Sp_36,C13,0,0.372583142435928
283,VC DMSO 0.3%,1,0.00411522633744856,Tt_07,E12,-2.38560627359831,0.905387843807519
284,VC DMSO 0.3%,1,0.0123456790123457,Tt_07,E10,-1.90848501887865,0.897409627675801
285,VC DMSO 0.3%,1,0.037037037037037,Tt_07,E8,-1.43136376415899,0.933506046773596
286,VC DMSO 0.3%,1,0.111111111111111,Tt_07,E6,-0.954242509439325,0.843654920045837
287,VC DMSO 0.3%,1,0.333333333333333,Tt_07,E4,-0.477121254719662,0.876003391586657
288,VC DMSO 0.3%,1,1,Tt_07,E2,0,0.843474649625195
