,vc,br,conc,cond,well,log10conc,dose_conds_rlu
69,VC DMSO 0.3%,3,0.037037037037037,Gc_34,D19,-1.43136376415899,1.00165718364796
70,VC DMSO 0.3%,3,0.111111111111111,Gc_34,D17,-0.954242509439325,1.00081035106923
71,VC DMSO 0.3%,3,0.333333333333333,Gc_34,D15,-0.477121254719662,0.980117774097138
72,VC DMSO 0.3%,3,1,Gc_34,D13,0,1.0351308894793
73,VC DMSO 0.3%,3,0.00411522633744856,Gc_35,E11,-2.38560627359831,1.02103100455029
74,VC DMSO 0.3%,3,0.0123456790123457,Gc_35,E9,-1.90848501887865,1.01671031206587
75,VC DMSO 0.3%,3,0.037037037037037,Gc_35,E7,-1.43136376415899,0.990006331495439
76,VC DMSO 0.3%,3,0.111111111111111,Gc_35,E5,-0.954242509439325,1.02877556516786
77,VC DMSO 0.3%,3,0.333333333333333,Gc_35,E3,-0.477121254719662,0.925117413450747
78,VC DMSO 0.3%,3,1,Gc_35,E1,0,1.05551001409231
79,VC DMSO 0.3%,3,0.00411522633744856,Gc_36,E12,-2.38560627359831,1.01749158616406
80,VC DMSO 0.3%,3,0.0123456790123457,Gc_36,E10,-1.90848501887865,0.95557971482996
81,VC DMSO 0.3%,3,0.037037037037037,Gc_36,E8,-1.43136376415899,0.96452518733248
82,VC DMSO 0.3%,3,0.111111111111111,Gc_36,E6,-0.954242509439325,0.926943664794451
83,VC DMSO 0.3%,3,0.333333333333333,Gc_36,E4,-0.477121254719662,0.895892077395738
84,VC DMSO 0.3%,3,1,Gc_36,E2,0,0.832802874795172
85,VC DMSO 0.3%,3,0.00411522633744856,Gc_37,E23,-2.38560627359831,1.04917370679192
86,VC DMSO 0.3%,3,0.0123456790123457,Gc_37,E21,-1.90848501887865,1.03782162489472
87,VC DMSO 0.3%,3,0.037037037037037,Gc_37,E19,-1.43136376415899,1.05158883675205
88,VC DMSO 0.3%,3,0.111111111111111,Gc_37,E17,-0.954242509439325,1.02877344152366
89,VC DMSO 0.3%,3,0.333333333333333,Gc_37,E15,-0.477121254719662,1.0217763779235
90,VC DMSO 0.3%,3,1,Gc_37,E13,0,1.01367122202567
91,VC DMSO 0.3%,3,0.00411522633744856,Ko_09,E24,-2.38560627359831,1.02394971836835
92,VC DMSO 0.3%,3,0.0123456790123457,Ko_09,E22,-1.90848501887865,1.03076651056455
93,VC DMSO 0.3%,3,0.037037037037037,Ko_09,E20,-1.43136376415899,1.00483670770502
94,VC DMSO 0.3%,3,0.111111111111111,Ko_09,E18,-0.954242509439325,0.970737830722395
95,VC DMSO 0.3%,3,0.333333333333333,Ko_09,E16,-0.477121254719662,1.04251996641336
96,VC DMSO 0.3%,3,1,Ko_09,E14,0,0.961097058792841
97,VC DMSO 0.3%,3,0.00411522633744856,Ko_11,F11,-2.38560627359831,0.96203195478788
98,VC DMSO 0.3%,3,0.0123456790123457,Ko_11,F9,-1.90848501887865,1.0403592166045
99,VC DMSO 0.3%,3,0.037037037037037,Ko_11,F7,-1.43136376415899,1.05560770024046
100,VC DMSO 0.3%,3,0.111111111111111,Ko_11,F5,-0.954242509439325,1.01880459379135
101,VC DMSO 0.3%,3,0.333333333333333,Ko_11,F3,-0.477121254719662,0.953128663106413
102,VC DMSO 0.3%,3,1,Ko_11,F1,0,0.953430101282582
103,VC DMSO 0.3%,3,0.00411522633744856,Ko_15,F23,-2.38560627359831,0.93909870869187
104,VC DMSO 0.3%,3,0.0123456790123457,Ko_15,F21,-1.90848501887865,0.945104767290614
105,VC DMSO 0.3%,3,0.037037037037037,Ko_15,F19,-1.43136376415899,0.989976310146255
106,VC DMSO 0.3%,3,0.111111111111111,Ko_15,F17,-0.954242509439325,0.988234765722473
107,VC DMSO 0.3%,3,0.333333333333333,Ko_15,F15,-0.477121254719662,1.0123760176156
108,VC DMSO 0.3%,3,1,Ko_15,F13,0,0.958571053814524
109,VC DMSO 0.3%,3,0.00411522633744856,Ko_16,G11,-2.38560627359831,0.966601169086205
110,VC DMSO 0.3%,3,0.0123456790123457,Ko_16,G9,-1.90848501887865,1.06439077484935
111,VC DMSO 0.3%,3,0.037037037037037,Ko_16,G7,-1.43136376415899,0.970154896577151
112,VC DMSO 0.3%,3,0.111111111111111,Ko_16,G5,-0.954242509439325,0.961568893674954
113,VC DMSO 0.3%,3,0.333333333333333,Ko_16,G3,-0.477121254719662,0.904876225221314
114,VC DMSO 0.3%,3,1,Ko_16,G1,0,0.888578033414987
115,VC DMSO 0.3%,3,0.00411522633744856,Ko_17,G12,-2.38560627359831,1.00717051298276
116,VC DMSO 0.3%,3,0.0123456790123457,Ko_17,G10,-1.90848501887865,1.01544401619563
117,VC DMSO 0.3%,3,0.037037037037037,Ko_17,G8,-1.43136376415899,0.996356138292137
118,VC DMSO 0.3%,3,0.111111111111111,Ko_17,G6,-0.954242509439325,0.973596497881914
119,VC DMSO 0.3%,3,0.333333333333333,Ko_17,G4,-0.477121254719662,1.00088672107685
120,VC DMSO 0.3%,3,1,Ko_17,G2,0,1.03186972590588
121,VC DMSO 0.3%,3,0.00411522633744856,Ko_18,G23,-2.38560627359831,0.942028506051576
122,VC DMSO 0.3%,3,0.0123456790123457,Ko_18,G21,-1.90848501887865,0.916110013701263
123,VC DMSO 0.3%,3,0.037037037037037,Ko_18,G19,-1.43136376415899,0.935607277239246
124,VC DMSO 0.3%,3,0.111111111111111,Ko_18,G17,-0.954242509439325,1.01380132047907
125,VC DMSO 0.3%,3,0.333333333333333,Ko_18,G15,-0.477121254719662,0.991300895842116
126,VC DMSO 0.3%,3,1,Ko_18,G13,0,1.00841140581118
127,VC DMSO 0.3%,3,0.00411522633744856,Ko_20,G24,-2.38560627359831,1.08207900514489
128,VC DMSO 0.3%,3,0.0123456790123457,Ko_20,G22,-1.90848501887865,1.06691171600054
129,VC DMSO 0.3%,3,0.037037037037037,Ko_20,G20,-1.43136376415899,1.01869593399642
130,VC DMSO 0.3%,3,0.111111111111111,Ko_20,G18,-0.954242509439325,1.03506984782662
131,VC DMSO 0.3%,3,0.333333333333333,Ko_20,G16,-0.477121254719662,1.03456516724754
132,VC DMSO 0.3%,3,1,Ko_20,G14,0,1.07875576037267
133,VC DMSO 0.3%,3,0.00411522633744856,Ko_21,H11,-2.38560627359831,0.977289065171504
134,VC DMSO 0.3%,3,0.0123456790123457,Ko_21,H9,-1.90848501887865,0.964760127723946
135,VC DMSO 0.3%,3,0.037037037037037,Ko_21,H7,-1.43136376415899,0.971446089824293
136,VC DMSO 0.3%,3,0.111111111111111,Ko_21,H5,-0.954242509439325,0.928369324568748
137,VC DMSO 0.3%,3,0.333333333333333,Ko_21,H3,-0.477121254719662,0.906943291877084
138,VC DMSO 0.3%,3,1,Ko_21,H1,0,0.8077821171415
139,VC DMSO 0.3%,3,0.00411522633744856,Ko_22,H23,-2.38560627359831,1.00275209252084
140,VC DMSO 0.3%,3,0.0123456790123457,Ko_22,H21,-1.90848501887865,1.04863803313555
141,VC DMSO 0.3%,3,0.037037037037037,Ko_22,H19,-1.43136376415899,0.987975808103152
142,VC DMSO 0.3%,3,0.111111111111111,Ko_22,H17,-0.954242509439325,1.00270986170257
143,VC DMSO 0.3%,3,0.333333333333333,Ko_22,H15,-0.477121254719662,1.00552522879639
144,VC DMSO 0.3%,3,1,Ko_22,H13,0,0.987689649522254
145,VC DMSO 0.3%,3,0.00411522633744856,Ko_25,I11,-2.38560627359831,1.00777089095928
146,VC DMSO 0.3%,3,0.0123456790123457,Ko_25,I9,-1.90848501887865,1.00962779356761
147,VC DMSO 0.3%,3,0.037037037037037,Ko_25,I7,-1.43136376415899,1.00837996548156
148,VC DMSO 0.3%,3,0.111111111111111,Ko_25,I5,-0.954242509439325,0.985998188697576
149,VC DMSO 0.3%,3,0.333333333333333,Ko_25,I3,-0.477121254719662,0.951913805957881
150,VC DMSO 0.3%,3,1,Ko_25,I1,0,0.9122007416391
151,VC DMSO 0.3%,3,0.00411522633744856,Ko_26,I12,-2.38560627359831,1.02581140684897
152,VC DMSO 0.3%,3,0.0123456790123457,Ko_26,I10,-1.90848501887865,1.04771060751688
153,VC DMSO 0.3%,3,0.037037037037037,Ko_26,I8,-1.43136376415899,0.997173341579072
154,VC DMSO 0.3%,3,0.111111111111111,Ko_26,I6,-0.954242509439325,0.952796037556837
155,VC DMSO 0.3%,3,0.333333333333333,Ko_26,I4,-0.477121254719662,0.89092137281564
156,VC DMSO 0.3%,3,1,Ko_26,I2,0,0.92091217023492
157,VC DMSO 0.3%,3,0.00411522633744856,Ko_29,I23,-2.38560627359831,1.02338944855595
158,VC DMSO 0.3%,3,0.0123456790123457,Ko_29,I21,-1.90848501887865,1.04118698885775
159,VC DMSO 0.3%,3,0.037037037037037,Ko_29,I19,-1.43136376415899,1.07612026346752
160,VC DMSO 0.3%,3,0.111111111111111,Ko_29,I17,-0.954242509439325,1.00942451403805
161,VC DMSO 0.3%,3,0.333333333333333,Ko_29,I15,-0.477121254719662,0.994202702185198
162,VC DMSO 0.3%,3,1,Ko_29,I13,0,0.927580702859632
163,VC DMSO 0.3%,3,0.00411522633744856,Ko_30,I24,-2.38560627359831,1.08976208081761
164,VC DMSO 0.3%,3,0.0123456790123457,Ko_30,I22,-1.90848501887865,1.01320043361998
165,VC DMSO 0.3%,3,0.037037037037037,Ko_30,I20,-1.43136376415899,1.03660022974368
166,VC DMSO 0.3%,3,0.111111111111111,Ko_30,I18,-0.954242509439325,0.978670875900749
167,VC DMSO 0.3%,3,0.333333333333333,Ko_30,I16,-0.477121254719662,0.968955914782817
168,VC DMSO 0.3%,3,1,Ko_30,I14,0,0.893525991736108
169,VC DMSO 0.3%,3,0.00411522633744856,Ko_43,J11,-2.38560627359831,0.988229133610144
170,VC DMSO 0.3%,3,0.0123456790123457,Ko_43,J9,-1.90848501887865,0.956772050211973
171,VC DMSO 0.3%,3,0.037037037037037,Ko_43,J7,-1.43136376415899,0.956021524155201
172,VC DMSO 0.3%,3,0.111111111111111,Ko_43,J5,-0.954242509439325,0.898369838524058
173,VC DMSO 0.3%,3,0.333333333333333,Ko_43,J3,-0.477121254719662,0.818055091761748
174,VC DMSO 0.3%,3,1,Ko_43,J1,0,0.76404224645948
175,VC DMSO 0.3%,3,0.00411522633744856,Ko_44,J23,-2.38560627359831,1.08176166488333
176,VC DMSO 0.3%,3,0.0123456790123457,Ko_44,J21,-1.90848501887865,0.945552689642017
177,VC DMSO 0.3%,3,0.037037037037037,Ko_44,J19,-1.43136376415899,1.04956712747324
178,VC DMSO 0.3%,3,0.111111111111111,Ko_44,J17,-0.954242509439325,1.06464309570927
179,VC DMSO 0.3%,3,0.333333333333333,Ko_44,J15,-0.477121254719662,1.12362515879319
180,VC DMSO 0.3%,3,1,Ko_44,J13,0,1.01544847584845
181,VC DMSO 0.3%,3,0.00411522633744856,Ko_58,K11,-2.38560627359831,1.01368808420614
182,VC DMSO 0.3%,3,0.0123456790123457,Ko_58,K9,-1.90848501887865,0.966641775242409
183,VC DMSO 0.3%,3,0.037037037037037,Ko_58,K7,-1.43136376415899,0.988201230459918
184,VC DMSO 0.3%,3,0.111111111111111,Ko_58,K5,-0.954242509439325,0.909936012220422
185,VC DMSO 0.3%,3,0.333333333333333,Ko_58,K3,-0.477121254719662,0.910974446265693
186,VC DMSO 0.3%,3,1,Ko_58,K1,0,0.889580233090477
187,VC DMSO 0.3%,3,0.00411522633744856,Mo_07,K12,-2.38560627359831,1.03336526025717
188,VC DMSO 0.3%,3,0.0123456790123457,Mo_07,K10,-1.90848501887865,1.00581630863808
189,VC DMSO 0.3%,3,0.037037037037037,Mo_07,K8,-1.43136376415899,1.00570104747784
190,VC DMSO 0.3%,3,0.111111111111111,Mo_07,K6,-0.954242509439325,0.954903916050434
191,VC DMSO 0.3%,3,0.333333333333333,Mo_07,K4,-0.477121254719662,0.927489390614211
192,VC DMSO 0.3%,3,1,Mo_07,K2,0,0.931527634707304
193,VC DMSO 0.3%,3,0.00411522633744856,Mo_62,K23,-2.38560627359831,0.933095381129269
194,VC DMSO 0.3%,3,0.0123456790123457,Mo_62,K21,-1.90848501887865,1.00763582892071
195,VC DMSO 0.3%,3,0.037037037037037,Mo_62,K19,-1.43136376415899,1.03119872661175
196,VC DMSO 0.3%,3,0.111111111111111,Mo_62,K17,-0.954242509439325,1.02843905097329
197,VC DMSO 0.3%,3,0.333333333333333,Mo_62,K15,-0.477121254719662,0.889043515185289
198,VC DMSO 0.3%,3,1,Mo_62,K13,0,0.392256693867075
199,VC DMSO 0.3%,3,0.00411522633744856,Mo_63,K24,-2.38560627359831,1.11150344521923
200,VC DMSO 0.3%,3,0.0123456790123457,Mo_63,K22,-1.90848501887865,1.07418137928266
201,VC DMSO 0.3%,3,0.037037037037037,Mo_63,K20,-1.43136376415899,1.02800581740845
202,VC DMSO 0.3%,3,0.111111111111111,Mo_63,K18,-0.954242509439325,1.00461322880447
203,VC DMSO 0.3%,3,0.333333333333333,Mo_63,K16,-0.477121254719662,1.01508766077844
204,VC DMSO 0.3%,3,1,Mo_63,K14,0,1.05965221997443
205,VC DMSO 0.3%,3,0.00411522633744856,Mo_64,L11,-2.38560627359831,1.01655430911341
206,VC DMSO 0.3%,3,0.0123456790123457,Mo_64,L9,-1.90848501887865,1.02609225557684
207,VC DMSO 0.3%,3,0.037037037037037,Mo_64,L7,-1.43136376415899,1.00222027087784
208,VC DMSO 0.3%,3,0.111111111111111,Mo_64,L5,-0.954242509439325,0.908225792043619
209,VC DMSO 0.3%,3,0.333333333333333,Mo_64,L3,-0.477121254719662,0.898754346087512
210,VC DMSO 0.3%,3,1,Mo_64,L1,0,0.724790977482478
211,VC DMSO 0.3%,3,0.00411522633744856,Mo_71,M11,-2.38560627359831,1.0042880857593
212,VC DMSO 0.3%,3,0.0123456790123457,Mo_71,M9,-1.90848501887865,1.02407427034822
213,VC DMSO 0.3%,3,0.037037037037037,Mo_71,M7,-1.43136376415899,1.03160394119123
214,VC DMSO 0.3%,3,0.111111111111111,Mo_71,M5,-0.954242509439325,1.01639618523936
215,VC DMSO 0.3%,3,0.333333333333333,Mo_71,M3,-0.477121254719662,0.975798366689726
216,VC DMSO 0.3%,3,1,Mo_71,M1,0,0.89819162888655
217,VC DMSO 0.3%,3,0.00411522633744856,Mo_72,M12,-2.38560627359831,1.02079705172763
218,VC DMSO 0.3%,3,0.0123456790123457,Mo_72,M10,-1.90848501887865,1.08247238399685
219,VC DMSO 0.3%,3,0.037037037037037,Mo_72,M8,-1.43136376415899,0.986839589647869
220,VC DMSO 0.3%,3,0.111111111111111,Mo_72,M6,-0.954242509439325,1.01504373030228
221,VC DMSO 0.3%,3,0.333333333333333,Mo_72,M4,-0.477121254719662,0.875184803221704
222,VC DMSO 0.3%,3,1,Mo_72,M2,0,0.818487468443576
223,VC DMSO 0.3%,3,0.00411522633744856,Pf_62,M23,-2.38560627359831,1.0388614185178
224,VC DMSO 0.3%,3,0.0123456790123457,Pf_62,M21,-1.90848501887865,0.930180386411177
225,VC DMSO 0.3%,3,0.037037037037037,Pf_62,M19,-1.43136376415899,0.977695753678859
226,VC DMSO 0.3%,3,0.111111111111111,Pf_62,M17,-0.954242509439325,0.938349125899439
227,VC DMSO 0.3%,3,0.333333333333333,Pf_62,M15,-0.477121254719662,1.03543479335985
228,VC DMSO 0.3%,3,1,Pf_62,M13,0,0.994684534035755
229,VC DMSO 0.3%,3,0.00411522633744856,Pf_63,M24,-2.38560627359831,1.0528310332208
230,VC DMSO 0.3%,3,0.0123456790123457,Pf_63,M22,-1.90848501887865,0.963957658270574
231,VC DMSO 0.3%,3,0.037037037037037,Pf_63,M20,-1.43136376415899,0.910792506142708
232,VC DMSO 0.3%,3,0.111111111111111,Pf_63,M18,-0.954242509439325,0.879871515436992
233,VC DMSO 0.3%,3,0.333333333333333,Pf_63,M16,-0.477121254719662,0.806817133216824
234,VC DMSO 0.3%,3,1,Pf_63,M14,0,0.746677765474786
235,VC DMSO 0.3%,3,0.00411522633744856,Pf_64,N11,-2.38560627359831,1.02198155536724
236,VC DMSO 0.3%,3,0.0123456790123457,Pf_64,N9,-1.90848501887865,0.988755535505235
237,VC DMSO 0.3%,3,0.037037037037037,Pf_64,N7,-1.43136376415899,0.963643104735134
238,VC DMSO 0.3%,3,0.111111111111111,Pf_64,N5,-0.954242509439325,0.89821658046835
239,VC DMSO 0.3%,3,0.333333333333333,Pf_64,N3,-0.477121254719662,0.884639310516447
240,VC DMSO 0.3%,3,1,Pf_64,N1,0,0.787469869747531
241,VC DMSO 0.3%,3,0.00411522633744856,Pf_68,N23,-2.38560627359831,1.04190844326497
242,VC DMSO 0.3%,3,0.0123456790123457,Pf_68,N21,-1.90848501887865,1.00128683767269
243,VC DMSO 0.3%,3,0.037037037037037,Pf_68,N19,-1.43136376415899,1.03814860521388
244,VC DMSO 0.3%,3,0.111111111111111,Pf_68,N17,-0.954242509439325,0.997883424094352
245,VC DMSO 0.3%,3,0.333333333333333,Pf_68,N15,-0.477121254719662,1.05035078287456
246,VC DMSO 0.3%,3,1,Pf_68,N13,0,0.96903585884897
247,VC DMSO 0.3%,3,0.00411522633744856,Pf_70,O11,-2.38560627359831,1.02679640104626
248,VC DMSO 0.3%,3,0.0123456790123457,Pf_70,O9,-1.90848501887865,1.02503166286365
249,VC DMSO 0.3%,3,0.037037037037037,Pf_70,O7,-1.43136376415899,1.04196324714595
250,VC DMSO 0.3%,3,0.111111111111111,Pf_70,O5,-0.954242509439325,1.01850036616644
251,VC DMSO 0.3%,3,0.333333333333333,Pf_70,O3,-0.477121254719662,1.0344323105318
252,VC DMSO 0.3%,3,1,Pf_70,O1,0,0.658706581903893
253,VC DMSO 0.3%,3,0.00411522633744856,Pf_71,O12,-2.38560627359831,0.986909359775227
254,VC DMSO 0.3%,3,0.0123456790123457,Pf_71,O10,-1.90848501887865,1.03672676651408
255,VC DMSO 0.3%,3,0.037037037037037,Pf_71,O8,-1.43136376415899,0.958264804024921
256,VC DMSO 0.3%,3,0.111111111111111,Pf_71,O6,-0.954242509439325,0.991860576825898
257,VC DMSO 0.3%,3,0.333333333333333,Pf_71,O4,-0.477121254719662,0.982345920650576
258,VC DMSO 0.3%,3,1,Pf_71,O2,0,0.827040328883143
259,VC DMSO 0.3%,3,0.00411522633744856,Pf_72,O23,-2.38560627359831,1.08291810869827
260,VC DMSO 0.3%,3,0.0123456790123457,Pf_72,O21,-1.90848501887865,1.11968898327765
261,VC DMSO 0.3%,3,0.037037037037037,Pf_72,O19,-1.43136376415899,1.00944297662452
262,VC DMSO 0.3%,3,0.111111111111111,Pf_72,O17,-0.954242509439325,1.04014473200541
263,VC DMSO 0.3%,3,0.333333333333333,Pf_72,O15,-0.477121254719662,0.989843098499763
264,VC DMSO 0.3%,3,1,Pf_72,O13,0,0.934036700281725
265,VC DMSO 0.3%,3,0.00411522633744856,Pf_84,O24,-2.38560627359831,1.39925164557981
266,VC DMSO 0.3%,3,0.0123456790123457,Pf_84,O22,-1.90848501887865,1.06760848762288
267,VC DMSO 0.3%,3,0.037037037037037,Pf_84,O20,-1.43136376415899,1.05884898125693
268,VC DMSO 0.3%,3,0.111111111111111,Pf_84,O18,-0.954242509439325,1.05553639579254
269,VC DMSO 0.3%,3,0.333333333333333,Pf_84,O16,-0.477121254719662,1.0734040240258
270,VC DMSO 0.3%,3,1,Pf_84,O14,0,1.11182016076308
271,VC DMSO 0.3%,3,0.00411522633744856,Pt_46,P11,-2.38560627359831,0.965503060638902
272,VC DMSO 0.3%,3,0.0123456790123457,Pt_46,P9,-1.90848501887865,1.00264493313747
273,VC DMSO 0.3%,3,0.037037037037037,Pt_46,P7,-1.43136376415899,1.00391869245378
274,VC DMSO 0.3%,3,0.111111111111111,Pt_46,P5,-0.954242509439325,1.02624114951896
275,VC DMSO 0.3%,3,0.333333333333333,Pt_46,P3,-0.477121254719662,0.986440614077644
276,VC DMSO 0.3%,3,1,Pt_46,P1,0,1.01266912531475
277,VC DMSO 0.3%,3,0.00411522633744856,Pt_47,P23,-2.38560627359831,0.538488092572212
278,VC DMSO 0.3%,3,0.0123456790123457,Pt_47,P21,-1.90848501887865,0.939129496830068
279,VC DMSO 0.3%,3,0.037037037037037,Pt_47,P19,-1.43136376415899,0.898091647816598
280,VC DMSO 0.3%,3,0.111111111111111,Pt_47,P17,-0.954242509439325,0.986037419682781
281,VC DMSO 0.3%,3,0.333333333333333,Pt_47,P15,-0.477121254719662,0.453912699489009
282,VC DMSO 0.3%,3,1,Pt_47,P13,0,0.411600717912673
