,vc,br,conc,cond,well,log10conc,dose_conds_rlu,dose_conds_rfu
1,VC DMSO 0.3%,2,0.00411522633744856,-,A11,-2.38560627359831,0.989386231584595,0.734232387930975
2,VC DMSO 0.3%,2,0.00411522633744856,-,A12,-2.38560627359831,0.799028759300627,0.770568437264959
3,VC DMSO 0.3%,2,0.00411522633744856,-,A23,-2.38560627359831,0.911271949879768,0.904344554492753
4,VC DMSO 0.3%,2,0.00411522633744856,-,A24,-2.38560627359831,0.722242148978342,0.897327648861886
5,VC DMSO 0.3%,2,0.00411522633744856,-,B11,-2.38560627359831,0.845571752373048,0.914091146528653
6,VC DMSO 0.3%,2,0.00411522633744856,-,B23,-2.38560627359831,0.814527542013971,1.01909384081335
7,VC DMSO 0.3%,2,0.00411522633744856,-,E23,-2.38560627359831,1.20720303796842,1.00758068005838
8,VC DMSO 0.3%,2,0.00411522633744856,-,E24,-2.38560627359831,1.05680849174572,0.975876803734387
9,VC DMSO 0.3%,2,0.00411522633744856,-,F11,-2.38560627359831,1.2439831792708,1.01589294709626
10,VC DMSO 0.3%,2,0.00411522633744856,-,F23,-2.38560627359831,1.16464905895283,1.04450611990462
11,VC DMSO 0.3%,2,0.00411522633744856,-,G11,-2.38560627359831,1.15536489584832,1.01350990165191
12,VC DMSO 0.3%,2,0.00411522633744856,-,G12,-2.38560627359831,1.10181583629697,0.939304934574888
13,VC DMSO 0.3%,2,0.00411522633744856,-,G23,-2.38560627359831,1.15420734806189,1.01544775217969
14,VC DMSO 0.3%,2,0.00411522633744856,-,G24,-2.38560627359831,1.06286119660415,0.99028559524989
15,VC DMSO 0.3%,2,0.00411522633744856,-,H11,-2.38560627359831,1.16878821859366,1.02949350373024
16,VC DMSO 0.3%,2,0.00411522633744856,-,H23,-2.38560627359831,1.15606589164754,0.969183210333877
17,VC DMSO 0.3%,2,0.00411522633744856,-,I11,-2.38560627359831,1.09985238449107,1.03257177310643
18,VC DMSO 0.3%,2,0.00411522633744856,-,I12,-2.38560627359831,1.17522297484168,0.981785979561899
19,VC DMSO 0.3%,2,0.00411522633744856,-,I23,-2.38560627359831,1.0632440375333,0.970199236820994
20,VC DMSO 0.3%,2,0.00411522633744856,-,I24,-2.38560627359831,1.08425256141417,0.937269800746029
21,VC DMSO 0.3%,2,0.00411522633744856,-,J11,-2.38560627359831,1.09791011422762,1.01299450261739
22,VC DMSO 0.3%,2,0.00411522633744856,-,J23,-2.38560627359831,1.05793094198539,0.959255596559815
23,VC DMSO 0.3%,2,0.00411522633744856,-,K11,-2.38560627359831,1.1664372359345,1.01418864397812
24,VC DMSO 0.3%,2,0.00411522633744856,-,K12,-2.38560627359831,1.0551162807835,1.04158246971154
25,VC DMSO 0.3%,2,0.00411522633744856,-,K23,-2.38560627359831,1.02969660827764,1.09372163893069
26,VC DMSO 0.3%,2,0.00411522633744856,-,K24,-2.38560627359831,1.08093593639379,0.942665997582843
27,VC DMSO 0.3%,2,0.00411522633744856,-,L11,-2.38560627359831,1.16131518530239,1.05030690167069
28,VC DMSO 0.3%,2,0.00411522633744856,-,L23,-2.38560627359831,1.10787916889009,0.992694651332247
29,VC DMSO 0.3%,2,0.00411522633744856,-,M11,-2.38560627359831,1.17538090936646,0.931758728277977
30,VC DMSO 0.3%,2,0.00411522633744856,-,M12,-2.38560627359831,1.13935812575067,1.04541836043116
31,VC DMSO 0.3%,2,0.00411522633744856,-,M23,-2.38560627359831,1.05148495771604,0.99383284873157
32,VC DMSO 0.3%,2,0.00411522633744856,-,M24,-2.38560627359831,0.987657296683272,0.955442199769641
33,VC DMSO 0.3%,2,0.00411522633744856,-,N11,-2.38560627359831,1.07076549887438,0.991426815507144
34,VC DMSO 0.3%,2,0.00411522633744856,-,N23,-2.38560627359831,1.04236981521794,1.06916261597187
35,VC DMSO 0.3%,2,0.00411522633744856,-,O11,-2.38560627359831,1.0897952739901,0.935892087550128
36,VC DMSO 0.3%,2,0.00411522633744856,-,O12,-2.38560627359831,1.01902780274536,0.99919390484495
37,VC DMSO 0.3%,2,0.00411522633744856,-,O23,-2.38560627359831,0.856633568222237,1.09068464914
38,VC DMSO 0.3%,2,0.00411522633744856,-,O24,-2.38560627359831,0.67570828440258,1.00582481260788
39,VC DMSO 0.3%,2,0.00411522633744856,-,P11,-2.38560627359831,0.883323228409854,0.804148409941187
40,VC DMSO 0.3%,2,0.00411522633744856,-,P23,-2.38560627359831,0.680016754443356,0.990994543308222
41,VC DMSO 0.3%,2,0.0123456790123457,-,A9,-1.90848501887865,1.07900691087817,0.794110275560278
42,VC DMSO 0.3%,2,0.0123456790123457,-,A10,-1.90848501887865,1.08933019970702,0.81492267701209
43,VC DMSO 0.3%,2,0.0123456790123457,-,A21,-1.90848501887865,0.99917530375627,0.897534691782901
44,VC DMSO 0.3%,2,0.0123456790123457,-,A22,-1.90848501887865,0.950179604576353,0.936311943184355
45,VC DMSO 0.3%,2,0.0123456790123457,-,B9,-1.90848501887865,0.849879424003038,0.897452765303101
