,vc,br,conc,cond,well,log10conc,dose_conds_rlu,dose_conds_rfu
41,VC DMSO 0.3%,1,0.333333333333333,Gc_25,C3,-0.477121254719662,0.748313419398169,0.382612310600302
42,VC DMSO 0.3%,1,1,Gc_25,C1,0,0.327968317077711,1.47730458804848
43,VC DMSO 0.3%,1,0.00411522633744856,Gc_26,C12,-2.38560627359831,0.535671538786733,0.161896874190837
44,VC DMSO 0.3%,1,0.0123456790123457,Gc_26,C10,-1.90848501887865,0.670665123704116,0.473617416169092
45,VC DMSO 0.3%,1,0.037037037037037,Gc_26,C8,-1.43136376415899,0.648802479133038,0.116367633946659
46,VC DMSO 0.3%,1,0.111111111111111,Gc_26,C6,-0.954242509439325,0.584201037239796,-0.220717285472891
47,VC DMSO 0.3%,1,0.333333333333333,Gc_26,C4,-0.477121254719662,0.509820931957635,0.193980758367301
48,VC DMSO 0.3%,1,1,Gc_26,C2,0,0.105466271606818,-0.37441229288756
49,VC DMSO 0.3%,1,0.00411522633744856,Gc_28,C23,-2.38560627359831,0.90753523751455,2.7299912758813
50,VC DMSO 0.3%,1,0.0123456790123457,Gc_28,C21,-1.90848501887865,0.732671436777857,1.04114346328738
51,VC DMSO 0.3%,1,0.037037037037037,Gc_28,C19,-1.43136376415899,0.750846669145668,1.30294475794476
52,VC DMSO 0.3%,1,0.111111111111111,Gc_28,C17,-0.954242509439325,0.793013366969156,0.448512320802691
53,VC DMSO 0.3%,1,0.333333333333333,Gc_28,C15,-0.477121254719662,0.694663003076677,0.379959038907029
54,VC DMSO 0.3%,1,1,Gc_28,C13,0,0.237113500068877,-0.797664506896948
55,VC DMSO 0.3%,1,0.00411522633744856,Gc_32,C24,-2.38560627359831,0.70212092767487,2.97646593191328
56,VC DMSO 0.3%,1,0.0123456790123457,Gc_32,C22,-1.90848501887865,0.815331042781506,1.42714253494393
57,VC DMSO 0.3%,1,0.037037037037037,Gc_32,C20,-1.43136376415899,0.807196806809593,0.665718255533867
58,VC DMSO 0.3%,1,0.111111111111111,Gc_32,C18,-0.954242509439325,0.71655108920085,0.0217104112284218
59,VC DMSO 0.3%,1,0.333333333333333,Gc_32,C16,-0.477121254719662,0.540201124922037,-0.0443117921079893
60,VC DMSO 0.3%,1,1,Gc_32,C14,0,0.269301299441005,-1.32964403520326
61,VC DMSO 0.3%,1,0.00411522633744856,Gc_33,D11,-2.38560627359831,0.837789058711401,0.41468650527134
62,VC DMSO 0.3%,1,0.0123456790123457,Gc_33,D9,-1.90848501887865,0.763681478283369,0.390573530555107
63,VC DMSO 0.3%,1,0.037037037037037,Gc_33,D7,-1.43136376415899,0.759516709840305,0.905622507518691
64,VC DMSO 0.3%,1,0.111111111111111,Gc_33,D5,-0.954242509439325,0.773814772275475,0.450211351820642
65,VC DMSO 0.3%,1,0.333333333333333,Gc_33,D3,-0.477121254719662,0.611462111020743,0.800755324839032
66,VC DMSO 0.3%,1,1,Gc_33,D1,0,0.266006968035527,0.689249436395909
67,VC DMSO 0.3%,1,0.00411522633744856,Gc_34,D23,-2.38560627359831,0.908453127069252,2.52267146709697
68,VC DMSO 0.3%,1,0.0123456790123457,Gc_34,D21,-1.90848501887865,0.864209248005025,1.60801696663391
69,VC DMSO 0.3%,1,0.037037037037037,Gc_34,D19,-1.43136376415899,0.891014776670054,0.644827351271464
70,VC DMSO 0.3%,1,0.111111111111111,Gc_34,D17,-0.954242509439325,0.827326637524486,0.300317512593613
71,VC DMSO 0.3%,1,0.333333333333333,Gc_34,D15,-0.477121254719662,0.628419779269238,-0.167281078240344
72,VC DMSO 0.3%,1,1,Gc_34,D13,0,0.334388305294089,-1.17945047209563
73,VC DMSO 0.3%,1,0.00411522633744856,Gc_35,E11,-2.38560627359831,0.887912320347818,0.0768473952426969
74,VC DMSO 0.3%,1,0.0123456790123457,Gc_35,E9,-1.90848501887865,0.824722853723674,0.0779517302824893
75,VC DMSO 0.3%,1,0.037037037037037,Gc_35,E7,-1.43136376415899,0.926869752052199,0.0220066642414074
76,VC DMSO 0.3%,1,0.111111111111111,Gc_35,E5,-0.954242509439325,0.716471457663055,0.0883831233338554
77,VC DMSO 0.3%,1,0.333333333333333,Gc_35,E3,-0.477121254719662,0.603584103415332,0.968977442061772
78,VC DMSO 0.3%,1,1,Gc_35,E1,0,0.34781229074626,1.83650369629582
79,VC DMSO 0.3%,1,0.00411522633744856,Gc_36,E12,-2.38560627359831,0.771496279307276,0.614264037669681
80,VC DMSO 0.3%,1,0.0123456790123457,Gc_36,E10,-1.90848501887865,0.827770991592549,0.310310925537663
81,VC DMSO 0.3%,1,0.037037037037037,Gc_36,E8,-1.43136376415899,0.828459754910247,0.330634900762839
82,VC DMSO 0.3%,1,0.111111111111111,Gc_36,E6,-0.954242509439325,0.806701388827595,0.472162368550622
83,VC DMSO 0.3%,1,0.333333333333333,Gc_36,E4,-0.477121254719662,0.712692323593507,0.692997787481994
84,VC DMSO 0.3%,1,1,Gc_36,E2,0,0.342713326744668,0.813978163170671
85,VC DMSO 0.3%,1,0.00411522633744856,Gc_37,E23,-2.38560627359831,0.960379812744744,2.49866404394413
86,VC DMSO 0.3%,1,0.0123456790123457,Gc_37,E21,-1.90848501887865,0.870407427940012,1.72425108580696
87,VC DMSO 0.3%,1,0.037037037037037,Gc_37,E19,-1.43136376415899,0.771036666017075,0.932121187222862
88,VC DMSO 0.3%,1,0.111111111111111,Gc_37,E17,-0.954242509439325,0.832051553122598,0.529170449778922
89,VC DMSO 0.3%,1,0.333333333333333,Gc_37,E15,-0.477121254719662,0.767639440729858,0.44622877915024
90,VC DMSO 0.3%,1,1,Gc_37,E13,0,0.413022621756377,-0.14013764355662
91,VC DMSO 0.3%,1,0.00411522633744856,Ko_09,E24,-2.38560627359831,0.850996203337095,3.25073859107353
92,VC DMSO 0.3%,1,0.0123456790123457,Ko_09,E22,-1.90848501887865,0.926443079078451,2.03615364173581
93,VC DMSO 0.3%,1,0.037037037037037,Ko_09,E20,-1.43136376415899,0.819540071057539,1.07883181731741
94,VC DMSO 0.3%,1,0.111111111111111,Ko_09,E18,-0.954242509439325,0.891417630602323,0.673981058762639
95,VC DMSO 0.3%,1,0.333333333333333,Ko_09,E16,-0.477121254719662,0.647316819949367,0.341885645830802
96,VC DMSO 0.3%,1,1,Ko_09,E14,0,0.281198606141668,-1.22444912411291
97,VC DMSO 0.3%,1,0.00411522633744856,Ko_11,F11,-2.38560627359831,0.880031881354033,1.66941197660989
98,VC DMSO 0.3%,1,0.0123456790123457,Ko_11,F9,-1.90848501887865,0.878283075528529,0.58667283007359
99,VC DMSO 0.3%,1,0.037037037037037,Ko_11,F7,-1.43136376415899,0.756266038747376,0.924455022005317
100,VC DMSO 0.3%,1,0.111111111111111,Ko_11,F5,-0.954242509439325,0.725256582487989,0.788801791058582
101,VC DMSO 0.3%,1,0.333333333333333,Ko_11,F3,-0.477121254719662,0.739332703415007,1.4237994696318
102,VC DMSO 0.3%,1,1,Ko_11,F1,0,0.218111876382011,1.61227313870812
103,VC DMSO 0.3%,1,0.00411522633744856,Ko_15,F23,-2.38560627359831,1.02636898263673,2.56700800979662
104,VC DMSO 0.3%,1,0.0123456790123457,Ko_15,F21,-1.90848501887865,0.931043303945239,1.3736266940255
105,VC DMSO 0.3%,1,0.037037037037037,Ko_15,F19,-1.43136376415899,0.911553870476001,0.543968359570797
106,VC DMSO 0.3%,1,0.111111111111111,Ko_15,F17,-0.954242509439325,0.909346017574027,0.133486097648923
107,VC DMSO 0.3%,1,0.333333333333333,Ko_15,F15,-0.477121254719662,0.857907408134427,0.462661942767619
108,VC DMSO 0.3%,1,1,Ko_15,F13,0,0.15459756009368,-1.06565550513981
109,VC DMSO 0.3%,1,0.00411522633744856,Ko_16,G11,-2.38560627359831,0.694253002480344,0.456354415622528
110,VC DMSO 0.3%,1,0.0123456790123457,Ko_16,G9,-1.90848501887865,0.805704548143196,0.44738328682102
111,VC DMSO 0.3%,1,0.037037037037037,Ko_16,G7,-1.43136376415899,0.627289635695088,0.13331943402357
112,VC DMSO 0.3%,1,0.111111111111111,Ko_16,G5,-0.954242509439325,0.378417527499086,0.503977900944552
113,VC DMSO 0.3%,1,0.333333333333333,Ko_16,G3,-0.477121254719662,-0.309927453413729,-3.30461430724798
114,VC DMSO 0.3%,1,1,Ko_16,G1,0,-0.303241601681229,-2.9063751176435
115,VC DMSO 0.3%,1,0.00411522633744856,Ko_17,G12,-2.38560627359831,0.599028062251936,-0.0128215605834014
116,VC DMSO 0.3%,1,0.0123456790123457,Ko_17,G10,-1.90848501887865,0.910202037572925,0.245498598474481
117,VC DMSO 0.3%,1,0.037037037037037,Ko_17,G8,-1.43136376415899,0.523647357387498,-0.260872744600423
118,VC DMSO 0.3%,1,0.111111111111111,Ko_17,G6,-0.954242509439325,0.347902085582616,-0.202439107798426
119,VC DMSO 0.3%,1,0.333333333333333,Ko_17,G4,-0.477121254719662,-0.275821693053565,-3.41594674527997
120,VC DMSO 0.3%,1,1,Ko_17,G2,0,-0.289815122985403,-3.09349827832836
121,VC DMSO 0.3%,1,0.00411522633744856,Ko_18,G23,-2.38560627359831,0.809617870108828,2.65675127937757
122,VC DMSO 0.3%,1,0.0123456790123457,Ko_18,G21,-1.90848501887865,0.860622588539139,1.60187254960685
123,VC DMSO 0.3%,1,0.037037037037037,Ko_18,G19,-1.43136376415899,0.911258525781093,0.297037976554817
124,VC DMSO 0.3%,1,0.111111111111111,Ko_18,G17,-0.954242509439325,0.755538987010424,0.0961363288208444
125,VC DMSO 0.3%,1,0.333333333333333,Ko_18,G15,-0.477121254719662,0.636181679753159,0.17974071823498
126,VC DMSO 0.3%,1,1,Ko_18,G13,0,-0.0752906245421655,-1.45259145280364
127,VC DMSO 0.3%,1,0.00411522633744856,Ko_20,G24,-2.38560627359831,0.675942963663633,2.75097604851878
128,VC DMSO 0.3%,1,0.0123456790123457,Ko_20,G22,-1.90848501887865,0.647774510967743,1.62861242362045
129,VC DMSO 0.3%,1,0.037037037037037,Ko_20,G20,-1.43136376415899,0.609386990036689,0.813112026750999
130,VC DMSO 0.3%,1,0.111111111111111,Ko_20,G18,-0.954242509439325,0.3082660443429,-0.131663324002524
131,VC DMSO 0.3%,1,0.333333333333333,Ko_20,G16,-0.477121254719662,-0.164368467781916,-2.81771151515036
132,VC DMSO 0.3%,1,1,Ko_20,G14,0,-0.273390761457879,-3.06343186694366
133,VC DMSO 0.3%,1,0.00411522633744856,Ko_21,H11,-2.38560627359831,0.741215064309485,0.828778180275025
134,VC DMSO 0.3%,1,0.0123456790123457,Ko_21,H9,-1.90848501887865,0.409340681366473,-0.138470015626629
135,VC DMSO 0.3%,1,0.037037037037037,Ko_21,H7,-1.43136376415899,0.378089180632444,-0.325353118297998
136,VC DMSO 0.3%,1,0.111111111111111,Ko_21,H5,-0.954242509439325,-0.133610505580946,-2.68021565636802
137,VC DMSO 0.3%,1,0.333333333333333,Ko_21,H3,-0.477121254719662,-0.208367875741226,-2.30081572671609
138,VC DMSO 0.3%,1,1,Ko_21,H1,0,-0.297577147179887,-2.67694079980253
139,VC DMSO 0.3%,1,0.00411522633744856,Ko_22,H23,-2.38560627359831,1.04678954744901,2.39483286359807
140,VC DMSO 0.3%,1,0.0123456790123457,Ko_22,H21,-1.90848501887865,0.874511416431847,1.84710367434569
141,VC DMSO 0.3%,1,0.037037037037037,Ko_22,H19,-1.43136376415899,0.86108313441666,1.25096912486096
142,VC DMSO 0.3%,1,0.111111111111111,Ko_22,H17,-0.954242509439325,0.941611664196983,0.430239772958137
143,VC DMSO 0.3%,1,0.333333333333333,Ko_22,H15,-0.477121254719662,0.801127357231622,0.413281805893228
144,VC DMSO 0.3%,1,1,Ko_22,H13,0,0.829837015092122,0.525578669944198
145,VC DMSO 0.3%,1,0.00411522633744856,Ko_25,I11,-2.38560627359831,0.998149075862823,0.912285530015396
146,VC DMSO 0.3%,1,0.0123456790123457,Ko_25,I9,-1.90848501887865,1.00672142327747,0.952130439460949
147,VC DMSO 0.3%,1,0.037037037037037,Ko_25,I7,-1.43136376415899,0.986860991345937,0.990949542246529
148,VC DMSO 0.3%,1,0.111111111111111,Ko_25,I5,-0.954242509439325,0.771207110624322,0.70958123140318
149,VC DMSO 0.3%,1,0.333333333333333,Ko_25,I3,-0.477121254719662,0.832863075383597,1.52632814492513
150,VC DMSO 0.3%,1,1,Ko_25,I1,0,-0.122787425279949,-1.20620338252272
151,VC DMSO 0.3%,1,0.00411522633744856,Ko_26,I12,-2.38560627359831,1.08183280073002,-0.0397559374730295
152,VC DMSO 0.3%,1,0.0123456790123457,Ko_26,I10,-1.90848501887865,1.04938426231394,0.0315169654691747
153,VC DMSO 0.3%,1,0.037037037037037,Ko_26,I8,-1.43136376415899,0.88171176612164,0.358449245892785
154,VC DMSO 0.3%,1,0.111111111111111,Ko_26,I6,-0.954242509439325,0.995373715027303,0.0290989173666387
155,VC DMSO 0.3%,1,0.333333333333333,Ko_26,I4,-0.477121254719662,1.0088086441062,0.556272729889479
156,VC DMSO 0.3%,1,1,Ko_26,I2,0,0.860598845627236,2.13174656284552
157,VC DMSO 0.3%,1,0.00411522633744856,Ko_29,I23,-2.38560627359831,0.925901398103984,2.50723200461412
158,VC DMSO 0.3%,1,0.0123456790123457,Ko_29,I21,-1.90848501887865,0.99529227065395,2.17651122053768
159,VC DMSO 0.3%,1,0.037037037037037,Ko_29,I19,-1.43136376415899,1.0699156099354,1.31276926566146
160,VC DMSO 0.3%,1,0.111111111111111,Ko_29,I17,-0.954242509439325,0.906513459635505,0.872783957554832
161,VC DMSO 0.3%,1,0.333333333333333,Ko_29,I15,-0.477121254719662,-0.0136902581647687,-1.71897543934023
162,VC DMSO 0.3%,1,1,Ko_29,I13,0,-0.297011861278376,-3.09474311119687
163,VC DMSO 0.3%,1,0.00411522633744856,Ko_30,I24,-2.38560627359831,0.765809142950015,2.11423275079384
164,VC DMSO 0.3%,1,0.0123456790123457,Ko_30,I22,-1.90848501887865,0.865772083547624,2.03646607147107
165,VC DMSO 0.3%,1,0.037037037037037,Ko_30,I20,-1.43136376415899,1.0364348258234,1.2640686440926
166,VC DMSO 0.3%,1,0.111111111111111,Ko_30,I18,-0.954242509439325,0.822097239766587,0.23869712348177
167,VC DMSO 0.3%,1,0.333333333333333,Ko_30,I16,-0.477121254719662,-0.265548396768913,-3.07419512039097
168,VC DMSO 0.3%,1,1,Ko_30,I14,0,-0.291781359641607,-3.24609339258739
169,VC DMSO 0.3%,1,0.00411522633744856,Ko_43,J11,-2.38560627359831,0.0395367016576137,-1.55600858756699
170,VC DMSO 0.3%,1,0.0123456790123457,Ko_43,J9,-1.90848501887865,1.21942012510211,-0.0741258115032038
171,VC DMSO 0.3%,1,0.037037037037037,Ko_43,J7,-1.43136376415899,0.292686654509376,-0.236965408460484
172,VC DMSO 0.3%,1,0.111111111111111,Ko_43,J5,-0.954242509439325,-0.198205433637234,-2.25393996544623
173,VC DMSO 0.3%,1,0.333333333333333,Ko_43,J3,-0.477121254719662,-0.255576078767884,-2.75923783941122
174,VC DMSO 0.3%,1,1,Ko_43,J1,0,-0.305559837712104,-2.74694077237647
175,VC DMSO 0.3%,1,0.00411522633744856,Ko_44,J23,-2.38560627359831,1.09412134684432,2.72346398910029
176,VC DMSO 0.3%,1,0.0123456790123457,Ko_44,J21,-1.90848501887865,1.06280243336964,1.53719941879702
177,VC DMSO 0.3%,1,0.037037037037037,Ko_44,J19,-1.43136376415899,1.01271049429616,1.33099483283364
178,VC DMSO 0.3%,1,0.111111111111111,Ko_44,J17,-0.954242509439325,1.01711092660368,0.882329267027695
179,VC DMSO 0.3%,1,0.333333333333333,Ko_44,J15,-0.477121254719662,0.913340964720759,0.653859561145034
180,VC DMSO 0.3%,1,1,Ko_44,J13,0,-0.25333621337868,-3.1194933413394
181,VC DMSO 0.3%,1,0.00411522633744856,Ko_58,K11,-2.38560627359831,1.02373237271383,1.37156079436652
182,VC DMSO 0.3%,1,0.0123456790123457,Ko_58,K9,-1.90848501887865,1.15018050298973,1.31924339445212
183,VC DMSO 0.3%,1,0.037037037037037,Ko_58,K7,-1.43136376415899,1.0427436838894,1.48771475302559
184,VC DMSO 0.3%,1,0.111111111111111,Ko_58,K5,-0.954242509439325,0.946681846460279,1.8100600236454
185,VC DMSO 0.3%,1,0.333333333333333,Ko_58,K3,-0.477121254719662,1.08675088561418,2.85054624302781
186,VC DMSO 0.3%,1,1,Ko_58,K1,0,-0.111067119846372,1.04860099423932
187,VC DMSO 0.3%,1,0.00411522633744856,Mo_07,K12,-2.38560627359831,0.885298958494568,0.724005248179084
188,VC DMSO 0.3%,1,0.0123456790123457,Mo_07,K10,-1.90848501887865,0.985743185521399,0.823371116017135
189,VC DMSO 0.3%,1,0.037037037037037,Mo_07,K8,-1.43136376415899,0.943418004950487,0.975989317743783
190,VC DMSO 0.3%,1,0.111111111111111,Mo_07,K6,-0.954242509439325,0.945830979482141,1.27881796173785
191,VC DMSO 0.3%,1,0.333333333333333,Mo_07,K4,-0.477121254719662,0.936899386108694,1.31916043451812
192,VC DMSO 0.3%,1,1,Mo_07,K2,0,0.819431472215605,2.17740707626132
193,VC DMSO 0.3%,1,0.00411522633744856,Mo_62,K23,-2.38560627359831,0.577109267359543,3.80502577808734
194,VC DMSO 0.3%,1,0.0123456790123457,Mo_62,K21,-1.90848501887865,0.518208684179861,1.73899003216921
195,VC DMSO 0.3%,1,0.037037037037037,Mo_62,K19,-1.43136376415899,0.758259886649626,1.68732044490346
196,VC DMSO 0.3%,1,0.111111111111111,Mo_62,K17,-0.954242509439325,0.700695820053698,1.32719347870666
197,VC DMSO 0.3%,1,0.333333333333333,Mo_62,K15,-0.477121254719662,-0.253553039930861,-3.14660181942785
198,VC DMSO 0.3%,1,1,Mo_62,K13,0,-0.273638325326871,-3.38329798772894
199,VC DMSO 0.3%,1,0.00411522633744856,Mo_63,K24,-2.38560627359831,0.89071995536599,3.18430137113787
200,VC DMSO 0.3%,1,0.0123456790123457,Mo_63,K22,-1.90848501887865,0.9254999335365,2.35796668166458
201,VC DMSO 0.3%,1,0.037037037037037,Mo_63,K20,-1.43136376415899,-0.0245537442388872,-2.42526172239963
202,VC DMSO 0.3%,1,0.111111111111111,Mo_63,K18,-0.954242509439325,0.0763283325352506,-1.71685964595926
203,VC DMSO 0.3%,1,0.333333333333333,Mo_63,K16,-0.477121254719662,-0.272369830520381,-1.19611936547193
204,VC DMSO 0.3%,1,1,Mo_63,K14,0,-0.273424291778555,-3.00982099036432
205,VC DMSO 0.3%,1,0.00411522633744856,Mo_64,L11,-2.38560627359831,0.657832493775563,1.35543782921237
206,VC DMSO 0.3%,1,0.0123456790123457,Mo_64,L9,-1.90848501887865,0.869468988157554,2.87477174203256
207,VC DMSO 0.3%,1,0.037037037037037,Mo_64,L7,-1.43136376415899,0.265186376838639,-0.476182273707869
208,VC DMSO 0.3%,1,0.111111111111111,Mo_64,L5,-0.954242509439325,0.243962383291039,-0.567318197929906
209,VC DMSO 0.3%,1,0.333333333333333,Mo_64,L3,-0.477121254719662,-0.261773364180338,-2.97397948912482
210,VC DMSO 0.3%,1,1,Mo_64,L1,0,-0.307553628517171,-2.4121458611663
211,VC DMSO 0.3%,1,0.00411522633744856,Mo_65,L23,-2.38560627359831,0.966095930680441,2.6555496567449
212,VC DMSO 0.3%,1,0.0123456790123457,Mo_65,L21,-1.90848501887865,0.801309216517356,2.76230884448399
213,VC DMSO 0.3%,1,0.037037037037037,Mo_65,L19,-1.43136376415899,0.861137062705939,2.25463929362102
214,VC DMSO 0.3%,1,0.111111111111111,Mo_65,L17,-0.954242509439325,1.05374065841911,2.04472489766403
215,VC DMSO 0.3%,1,0.333333333333333,Mo_65,L15,-0.477121254719662,0.718630906428199,1.74959821220981
216,VC DMSO 0.3%,1,1,Mo_65,L13,0,-0.129294396296424,-1.9391922690887
217,VC DMSO 0.3%,1,0.00411522633744856,Mo_71,M11,-2.38560627359831,1.00359962528451,1.29110272578648
218,VC DMSO 0.3%,1,0.0123456790123457,Mo_71,M9,-1.90848501887865,1.06648946016693,1.60844572208413
219,VC DMSO 0.3%,1,0.037037037037037,Mo_71,M7,-1.43136376415899,0.893543515740101,1.30446846882825
220,VC DMSO 0.3%,1,0.111111111111111,Mo_71,M5,-0.954242509439325,0.589350722572225,0.923309356782986
221,VC DMSO 0.3%,1,0.333333333333333,Mo_71,M3,-0.477121254719662,-0.151133535860529,-2.81647932615674
222,VC DMSO 0.3%,1,1,Mo_71,M1,0,-0.279623903901214,-2.7620388399074
223,VC DMSO 0.3%,1,0.00411522633744856,Mo_72,M12,-2.38560627359831,0.98780235735902,0.962557772836798
224,VC DMSO 0.3%,1,0.0123456790123457,Mo_72,M10,-1.90848501887865,1.00446146919607,2.32611294906695
225,VC DMSO 0.3%,1,0.037037037037037,Mo_72,M8,-1.43136376415899,0.604537274270986,-0.286818998535619
226,VC DMSO 0.3%,1,0.111111111111111,Mo_72,M6,-0.954242509439325,-0.0280028994139804,-2.70281769836517
227,VC DMSO 0.3%,1,0.333333333333333,Mo_72,M4,-0.477121254719662,-0.293993285475964,-2.92054402564962
228,VC DMSO 0.3%,1,1,Mo_72,M2,0,-0.303210997591177,-2.75806959288946
229,VC DMSO 0.3%,1,0.00411522633744856,Pf_62,M23,-2.38560627359831,1.16282048226498,2.4778413380984
230,VC DMSO 0.3%,1,0.0123456790123457,Pf_62,M21,-1.90848501887865,1.19935399581098,2.16017818525305
231,VC DMSO 0.3%,1,0.037037037037037,Pf_62,M19,-1.43136376415899,1.05082859265336,2.41444619933877
232,VC DMSO 0.3%,1,0.111111111111111,Pf_62,M17,-0.954242509439325,1.03287277048526,1.96139671080442
233,VC DMSO 0.3%,1,0.333333333333333,Pf_62,M15,-0.477121254719662,1.18806726735219,0.100701191183662
234,VC DMSO 0.3%,1,1,Pf_62,M13,0,1.15036414180434,0.67778772249067
235,VC DMSO 0.3%,1,0.00411522633744856,Pf_63,M24,-2.38560627359831,0.715066338814008,2.92525086302583
236,VC DMSO 0.3%,1,0.0123456790123457,Pf_63,M22,-1.90848501887865,0.84135082380553,1.78767664630805
237,VC DMSO 0.3%,1,0.037037037037037,Pf_63,M20,-1.43136376415899,0.740955072287008,2.78609275822429
238,VC DMSO 0.3%,1,0.111111111111111,Pf_63,M18,-0.954242509439325,0.432072502079016,2.2164656172626
239,VC DMSO 0.3%,1,0.333333333333333,Pf_63,M16,-0.477121254719662,0.321370818477698,1.25042148186492
240,VC DMSO 0.3%,1,1,Pf_63,M14,0,0.144757226989095,0.716560929250002
241,VC DMSO 0.3%,1,0.00411522633744856,Pf_64,N11,-2.38560627359831,0.93910907087862,1.23912859054734
242,VC DMSO 0.3%,1,0.0123456790123457,Pf_64,N9,-1.90848501887865,0.812878985228135,2.34826403652308
243,VC DMSO 0.3%,1,0.037037037037037,Pf_64,N7,-1.43136376415899,0.796351810706547,2.12210825271448
244,VC DMSO 0.3%,1,0.111111111111111,Pf_64,N5,-0.954242509439325,0.593561125938747,2.49473902982837
245,VC DMSO 0.3%,1,0.333333333333333,Pf_64,N3,-0.477121254719662,0.883467989822826,2.12505385203474
246,VC DMSO 0.3%,1,1,Pf_64,N1,0,0.591701580126949,3.73410148041133
