,vc,br,conc,cond,well,log10conc,dose_conds_rlu,dose_conds_rfu
238,VC DMSO 0.3%,3,0.111111111111111,Pf_63,M18,-0.954242509439325,0.507196700589186,1.02476115192172
239,VC DMSO 0.3%,3,0.333333333333333,Pf_63,M16,-0.477121254719662,0.45941357866199,1.0520367408328
240,VC DMSO 0.3%,3,1,Pf_63,M14,0,0.249947695796886,1.06479605557002
241,VC DMSO 0.3%,3,0.00411522633744856,Pf_64,N11,-2.38560627359831,0.9095136881933,0.986192229353928
242,VC DMSO 0.3%,3,0.0123456790123457,Pf_64,N9,-1.90848501887865,0.767134641588977,1.25693094979164
243,VC DMSO 0.3%,3,0.037037037037037,Pf_64,N7,-1.43136376415899,0.746422051197485,1.07228951013697
244,VC DMSO 0.3%,3,0.111111111111111,Pf_64,N5,-0.954242509439325,0.747346269620168,1.07972524409239
245,VC DMSO 0.3%,3,0.333333333333333,Pf_64,N3,-0.477121254719662,0.870355772675408,0.918609043949456
246,VC DMSO 0.3%,3,1,Pf_64,N1,0,0.594127759125321,1.01157717496968
247,VC DMSO 0.3%,3,0.00411522633744856,Pf_68,N23,-2.38560627359831,0.800917388096383,0.945905641818563
248,VC DMSO 0.3%,3,0.0123456790123457,Pf_68,N21,-1.90848501887865,0.969099562080619,0.953153418487912
249,VC DMSO 0.3%,3,0.037037037037037,Pf_68,N19,-1.43136376415899,1.02534771276066,0.907743070229284
250,VC DMSO 0.3%,3,0.111111111111111,Pf_68,N17,-0.954242509439325,0.667638892138896,1.0725188610729
251,VC DMSO 0.3%,3,0.333333333333333,Pf_68,N15,-0.477121254719662,0.583872993876231,0.876651158645623
252,VC DMSO 0.3%,3,1,Pf_68,N13,0,0.604771683023777,1.05290456000557
253,VC DMSO 0.3%,3,0.00411522633744856,Pf_70,O11,-2.38560627359831,0.665236137053126,1.00906034810415
254,VC DMSO 0.3%,3,0.0123456790123457,Pf_70,O9,-1.90848501887865,0.707973679721492,1.08936406656684
255,VC DMSO 0.3%,3,0.037037037037037,Pf_70,O7,-1.43136376415899,0.684233046935827,1.06626456458556
256,VC DMSO 0.3%,3,0.111111111111111,Pf_70,O5,-0.954242509439325,0.542990279969288,1.01861524107757
257,VC DMSO 0.3%,3,0.333333333333333,Pf_70,O3,-0.477121254719662,-0.088776540060312,-0.0454284142475098
258,VC DMSO 0.3%,3,1,Pf_70,O1,0,-0.137156358631377,-0.212569057441871
259,VC DMSO 0.3%,3,0.00411522633744856,Pf_71,O12,-2.38560627359831,0.885861493206224,1.00832808901864
260,VC DMSO 0.3%,3,0.0123456790123457,Pf_71,O10,-1.90848501887865,0.884778398069992,1.09264814400935
261,VC DMSO 0.3%,3,0.037037037037037,Pf_71,O8,-1.43136376415899,0.697021048837136,1.04172940473902
262,VC DMSO 0.3%,3,0.111111111111111,Pf_71,O6,-0.954242509439325,0.691440966277682,0.983513239057726
263,VC DMSO 0.3%,3,0.333333333333333,Pf_71,O4,-0.477121254719662,0.327218478636785,0.866208679213707
264,VC DMSO 0.3%,3,1,Pf_71,O2,0,-0.230339056987727,-0.192814479990588
265,VC DMSO 0.3%,3,0.00411522633744856,Pf_72,O23,-2.38560627359831,0.84453606391325,0.953513906482309
266,VC DMSO 0.3%,3,0.0123456790123457,Pf_72,O21,-1.90848501887865,0.790781238009576,0.904897414582832
267,VC DMSO 0.3%,3,0.037037037037037,Pf_72,O19,-1.43136376415899,0.951478132374397,0.942979509000261
268,VC DMSO 0.3%,3,0.111111111111111,Pf_72,O17,-0.954242509439325,0.869436577546757,0.967156792823269
269,VC DMSO 0.3%,3,0.333333333333333,Pf_72,O15,-0.477121254719662,0.858251912589593,0.919901362410434
270,VC DMSO 0.3%,3,1,Pf_72,O13,0,0.645783769311734,0.954839348781264
271,VC DMSO 0.3%,3,0.00411522633744856,Pf_84,O24,-2.38560627359831,0.680463869394626,0.849356310093837
272,VC DMSO 0.3%,3,0.0123456790123457,Pf_84,O22,-1.90848501887865,0.844301006840142,0.92213710485279
273,VC DMSO 0.3%,3,0.037037037037037,Pf_84,O20,-1.43136376415899,0.80233255079173,0.993686194995935
274,VC DMSO 0.3%,3,0.111111111111111,Pf_84,O18,-0.954242509439325,0.870033285470478,1.1092736678331
275,VC DMSO 0.3%,3,0.333333333333333,Pf_84,O16,-0.477121254719662,0.720989771507406,1.16275168406929
276,VC DMSO 0.3%,3,1,Pf_84,O14,0,0.413411571664267,0.473393407056776
277,VC DMSO 0.3%,3,0.00411522633744856,Pt_46,P11,-2.38560627359831,0.691971506590351,1.02760953616019
278,VC DMSO 0.3%,3,0.0123456790123457,Pt_46,P9,-1.90848501887865,0.640267162238687,0.981326847944026
279,VC DMSO 0.3%,3,0.037037037037037,Pt_46,P7,-1.43136376415899,0.457303776369011,0.969258136244862
280,VC DMSO 0.3%,3,0.111111111111111,Pt_46,P5,-0.954242509439325,0.592014050243645,0.995068068213646
281,VC DMSO 0.3%,3,0.333333333333333,Pt_46,P3,-0.477121254719662,0.638135800388839,0.824963675018514
282,VC DMSO 0.3%,3,1,Pt_46,P1,0,0.365670704062166,0.688175692198069
283,VC DMSO 0.3%,3,0.00411522633744856,Pt_47,P23,-2.38560627359831,0.264135873230362,0.606121220945183
284,VC DMSO 0.3%,3,0.0123456790123457,Pt_47,P21,-1.90848501887865,0.347964521308965,0.722428500129559
285,VC DMSO 0.3%,3,0.037037037037037,Pt_47,P19,-1.43136376415899,0.420765177812887,0.68138192854416
286,VC DMSO 0.3%,3,0.111111111111111,Pt_47,P17,-0.954242509439325,0.438129776571946,0.770916883690562
287,VC DMSO 0.3%,3,0.333333333333333,Pt_47,P15,-0.477121254719662,0.296876714860605,0.776728964764274
288,VC DMSO 0.3%,3,1,Pt_47,P13,0,0.227854428977154,0.679076707333857
