,vc,br,conc,cond,well,log10conc,dose_conds_rlu,dose_conds_rfu
59,VC DMSO 0.3%,2,0.333333333333333,Gc_32,C16,-0.477121254719662,0.784493039129054,0.879840750156559
60,VC DMSO 0.3%,2,1,Gc_32,C14,0,0.261691255919037,0.755503671470698
61,VC DMSO 0.3%,2,0.00411522633744856,Gc_33,D11,-2.38560627359831,0.847755873505307,0.938475109481589
62,VC DMSO 0.3%,2,0.0123456790123457,Gc_33,D9,-1.90848501887865,0.809346581601522,0.912192011339556
63,VC DMSO 0.3%,2,0.037037037037037,Gc_33,D7,-1.43136376415899,0.951505655905197,0.947873804943142
64,VC DMSO 0.3%,2,0.111111111111111,Gc_33,D5,-0.954242509439325,0.946651066807499,0.9633582897713
65,VC DMSO 0.3%,2,0.333333333333333,Gc_33,D3,-0.477121254719662,0.750335919333954,0.93862090297113
66,VC DMSO 0.3%,2,1,Gc_33,D1,0,0.39363302784787,0.899085787335519
67,VC DMSO 0.3%,2,0.00411522633744856,Gc_34,D23,-2.38560627359831,0.946923803157435,0.847622147634899
68,VC DMSO 0.3%,2,0.0123456790123457,Gc_34,D21,-1.90848501887865,0.806362405199847,1.0240003639682
69,VC DMSO 0.3%,2,0.037037037037037,Gc_34,D19,-1.43136376415899,0.992829465298172,0.925842604832923
70,VC DMSO 0.3%,2,0.111111111111111,Gc_34,D17,-0.954242509439325,1.00359839747586,0.902181841175528
71,VC DMSO 0.3%,2,0.333333333333333,Gc_34,D15,-0.477121254719662,0.856631308650332,0.890067857060505
72,VC DMSO 0.3%,2,1,Gc_34,D13,0,0.326852019345064,0.79626248997935
73,VC DMSO 0.3%,2,0.00411522633744856,Gc_35,E11,-2.38560627359831,0.894998830986923,0.962204602532774
74,VC DMSO 0.3%,2,0.0123456790123457,Gc_35,E9,-1.90848501887865,1.12933013179703,0.96306612519082
75,VC DMSO 0.3%,2,0.037037037037037,Gc_35,E7,-1.43136376415899,0.94449262785103,0.984760659550177
76,VC DMSO 0.3%,2,0.111111111111111,Gc_35,E5,-0.954242509439325,0.883826140953487,0.939188398930756
77,VC DMSO 0.3%,2,0.333333333333333,Gc_35,E3,-0.477121254719662,0.833059661304869,0.945800153854394
78,VC DMSO 0.3%,2,1,Gc_35,E1,0,0.458433412882647,0.912419550082445
79,VC DMSO 0.3%,2,0.00411522633744856,Gc_36,E12,-2.38560627359831,0.911302458452233,0.97679320517854
80,VC DMSO 0.3%,2,0.0123456790123457,Gc_36,E10,-1.90848501887865,1.09339922331259,0.968594646452998
81,VC DMSO 0.3%,2,0.037037037037037,Gc_36,E8,-1.43136376415899,1.03610473076935,0.950022861463328
82,VC DMSO 0.3%,2,0.111111111111111,Gc_36,E6,-0.954242509439325,0.980359691702857,0.935572305551639
83,VC DMSO 0.3%,2,0.333333333333333,Gc_36,E4,-0.477121254719662,0.881835356208607,0.94480754499016
84,VC DMSO 0.3%,2,1,Gc_36,E2,0,0.404018692021191,0.960670674259426
85,VC DMSO 0.3%,2,0.00411522633744856,Gc_37,E23,-2.38560627359831,0.938478951090528,0.95383184957075
86,VC DMSO 0.3%,2,0.0123456790123457,Gc_37,E21,-1.90848501887865,0.890991127406173,0.907017025237422
87,VC DMSO 0.3%,2,0.037037037037037,Gc_37,E19,-1.43136376415899,0.974080280411529,0.951866080629648
88,VC DMSO 0.3%,2,0.111111111111111,Gc_37,E17,-0.954242509439325,1.00714009475263,0.891532392129501
89,VC DMSO 0.3%,2,0.333333333333333,Gc_37,E15,-0.477121254719662,1.06974646676291,0.963982747573848
90,VC DMSO 0.3%,2,1,Gc_37,E13,0,0.39604885564948,0.900900740241195
91,VC DMSO 0.3%,2,0.00411522633744856,Ko_09,E24,-2.38560627359831,0.781774627426637,0.948414020874958
92,VC DMSO 0.3%,2,0.0123456790123457,Ko_09,E22,-1.90848501887865,0.899194376946308,0.93003622891834
93,VC DMSO 0.3%,2,0.037037037037037,Ko_09,E20,-1.43136376415899,0.939612957814924,0.989001384874356
94,VC DMSO 0.3%,2,0.111111111111111,Ko_09,E18,-0.954242509439325,0.991553389936208,0.928296053841391
95,VC DMSO 0.3%,2,0.333333333333333,Ko_09,E16,-0.477121254719662,1.00936330807798,0.881069470402936
96,VC DMSO 0.3%,2,1,Ko_09,E14,0,0.4427409704501,1.00109817370956
97,VC DMSO 0.3%,2,0.00411522633744856,Ko_11,F11,-2.38560627359831,1.01487876961808,1.00831751875075
98,VC DMSO 0.3%,2,0.0123456790123457,Ko_11,F9,-1.90848501887865,1.15691570016308,0.974349504702321
99,VC DMSO 0.3%,2,0.037037037037037,Ko_11,F7,-1.43136376415899,0.927062406868161,1.01235858709981
100,VC DMSO 0.3%,2,0.111111111111111,Ko_11,F5,-0.954242509439325,0.940829285966034,0.988894357921616
101,VC DMSO 0.3%,2,0.333333333333333,Ko_11,F3,-0.477121254719662,0.855467119779714,0.976702613140796
102,VC DMSO 0.3%,2,1,Ko_11,F1,0,0.38112594412832,0.954554942726032
103,VC DMSO 0.3%,2,0.00411522633744856,Ko_15,F23,-2.38560627359831,1.02963556551775,0.901937857172542
104,VC DMSO 0.3%,2,0.0123456790123457,Ko_15,F21,-1.90848501887865,1.06418404394251,0.842773713224522
105,VC DMSO 0.3%,2,0.037037037037037,Ko_15,F19,-1.43136376415899,0.954303470924053,0.821768583203396
106,VC DMSO 0.3%,2,0.111111111111111,Ko_15,F17,-0.954242509439325,1.13733380618056,0.889989336029885
107,VC DMSO 0.3%,2,0.333333333333333,Ko_15,F15,-0.477121254719662,1.20101818407528,0.936559493583648
108,VC DMSO 0.3%,2,1,Ko_15,F13,0,0.663888504096618,1.12421375130442
109,VC DMSO 0.3%,2,0.00411522633744856,Ko_16,G11,-2.38560627359831,0.938728649727763,1.05429924358735
110,VC DMSO 0.3%,2,0.0123456790123457,Ko_16,G9,-1.90848501887865,0.948134317028673,1.03355044099729
111,VC DMSO 0.3%,2,0.037037037037037,Ko_16,G7,-1.43136376415899,0.838042822780111,0.984330767209526
112,VC DMSO 0.3%,2,0.111111111111111,Ko_16,G5,-0.954242509439325,0.615834940010386,1.03716023076235
113,VC DMSO 0.3%,2,0.333333333333333,Ko_16,G3,-0.477121254719662,-0.230792935773919,-0.184131920255713
114,VC DMSO 0.3%,2,1,Ko_16,G1,0,-0.246179788432671,-0.321743411851736
115,VC DMSO 0.3%,2,0.00411522633744856,Ko_17,G12,-2.38560627359831,0.851453952969953,0.995696240259398
116,VC DMSO 0.3%,2,0.0123456790123457,Ko_17,G10,-1.90848501887865,1.02554353293817,0.979758376265988
117,VC DMSO 0.3%,2,0.037037037037037,Ko_17,G8,-1.43136376415899,0.847833738231648,1.0656522128601
118,VC DMSO 0.3%,2,0.111111111111111,Ko_17,G6,-0.954242509439325,0.680529458527553,0.945677041995862
119,VC DMSO 0.3%,2,0.333333333333333,Ko_17,G4,-0.477121254719662,-0.0149435138185169,0.447338128785891
120,VC DMSO 0.3%,2,1,Ko_17,G2,0,-0.221905021867848,-0.230947432538169
121,VC DMSO 0.3%,2,0.00411522633744856,Ko_18,G23,-2.38560627359831,0.868023150410997,0.853717351042196
122,VC DMSO 0.3%,2,0.0123456790123457,Ko_18,G21,-1.90848501887865,0.834347271978692,0.975053421491195
123,VC DMSO 0.3%,2,0.037037037037037,Ko_18,G19,-1.43136376415899,0.978655071003314,0.832185289921403
124,VC DMSO 0.3%,2,0.111111111111111,Ko_18,G17,-0.954242509439325,0.956118036364871,0.950559449713531
125,VC DMSO 0.3%,2,0.333333333333333,Ko_18,G15,-0.477121254719662,0.885368079747764,0.971193826880409
126,VC DMSO 0.3%,2,1,Ko_18,G13,0,0.305128523134435,1.15489731000615
127,VC DMSO 0.3%,2,0.00411522633744856,Ko_20,G24,-2.38560627359831,0.656489780850495,0.870755481903659
128,VC DMSO 0.3%,2,0.0123456790123457,Ko_20,G22,-1.90848501887865,0.895680453826266,0.909205024161103
129,VC DMSO 0.3%,2,0.037037037037037,Ko_20,G20,-1.43136376415899,0.846994296089971,0.988999152057012
130,VC DMSO 0.3%,2,0.111111111111111,Ko_20,G18,-0.954242509439325,0.716677544078132,0.94138595845071
131,VC DMSO 0.3%,2,0.333333333333333,Ko_20,G16,-0.477121254719662,0.328970202641176,1.17040063843335
132,VC DMSO 0.3%,2,1,Ko_20,G14,0,-0.210872861881882,-0.130723701826465
133,VC DMSO 0.3%,2,0.00411522633744856,Ko_21,H11,-2.38560627359831,1.01397726003877,1.08094102702488
134,VC DMSO 0.3%,2,0.0123456790123457,Ko_21,H9,-1.90848501887865,0.705270453545727,1.0704616307271
135,VC DMSO 0.3%,2,0.037037037037037,Ko_21,H7,-1.43136376415899,0.704452795755476,1.02498347947931
136,VC DMSO 0.3%,2,0.111111111111111,Ko_21,H5,-0.954242509439325,0.461914553886035,1.08238366496625
137,VC DMSO 0.3%,2,0.333333333333333,Ko_21,H3,-0.477121254719662,0.354999277315181,1.02649480026153
138,VC DMSO 0.3%,2,1,Ko_21,H1,0,-0.234680253592887,-0.283984930872652
139,VC DMSO 0.3%,2,0.00411522633744856,Ko_22,H23,-2.38560627359831,1.00406316687408,0.873918339224737
140,VC DMSO 0.3%,2,0.0123456790123457,Ko_22,H21,-1.90848501887865,0.922661995306006,1.00866940559158
141,VC DMSO 0.3%,2,0.037037037037037,Ko_22,H19,-1.43136376415899,1.15239616168559,0.883285456269571
142,VC DMSO 0.3%,2,0.111111111111111,Ko_22,H17,-0.954242509439325,1.13958599491479,0.936207196387199
143,VC DMSO 0.3%,2,0.333333333333333,Ko_22,H15,-0.477121254719662,1.09938603096936,0.976203732778865
144,VC DMSO 0.3%,2,1,Ko_22,H13,0,1.06888058336074,1.08058222276074
145,VC DMSO 0.3%,2,0.00411522633744856,Ko_25,I11,-2.38560627359831,1.1763347202594,1.08835565306402
146,VC DMSO 0.3%,2,0.0123456790123457,Ko_25,I9,-1.90848501887865,0.983903969751966,1.0355324276063
147,VC DMSO 0.3%,2,0.037037037037037,Ko_25,I7,-1.43136376415899,1.01625839675604,1.10254052267782
148,VC DMSO 0.3%,2,0.111111111111111,Ko_25,I5,-0.954242509439325,0.979335879294958,1.03924479765542
149,VC DMSO 0.3%,2,0.333333333333333,Ko_25,I3,-0.477121254719662,0.898478600697888,1.13505046217199
150,VC DMSO 0.3%,2,1,Ko_25,I1,0,0.260764078488161,0.751708883736747
151,VC DMSO 0.3%,2,0.00411522633744856,Ko_26,I12,-2.38560627359831,1.21572082215201,1.07208898904386
152,VC DMSO 0.3%,2,0.0123456790123457,Ko_26,I10,-1.90848501887865,1.1984089464478,1.08736014929607
153,VC DMSO 0.3%,2,0.037037037037037,Ko_26,I8,-1.43136376415899,1.0927030592884,1.07499188435553
154,VC DMSO 0.3%,2,0.111111111111111,Ko_26,I6,-0.954242509439325,1.14045727023877,0.9771339744856
155,VC DMSO 0.3%,2,0.333333333333333,Ko_26,I4,-0.477121254719662,1.08826724369847,1.00302101048706
156,VC DMSO 0.3%,2,1,Ko_26,I2,0,0.594721191718061,1.16044344207632
157,VC DMSO 0.3%,2,0.00411522633744856,Ko_29,I23,-2.38560627359831,0.911316475803377,0.95939615453266
158,VC DMSO 0.3%,2,0.0123456790123457,Ko_29,I21,-1.90848501887865,0.977362978945854,0.97504060736108
159,VC DMSO 0.3%,2,0.037037037037037,Ko_29,I19,-1.43136376415899,1.15079214174076,0.936469749844079
160,VC DMSO 0.3%,2,0.111111111111111,Ko_29,I17,-0.954242509439325,1.20535432316159,1.04494193197281
161,VC DMSO 0.3%,2,0.333333333333333,Ko_29,I15,-0.477121254719662,0.538199161909405,1.1487752852038
162,VC DMSO 0.3%,2,1,Ko_29,I13,0,-0.20224848843876,-0.0928089132882154
163,VC DMSO 0.3%,2,0.00411522633744856,Ko_30,I24,-2.38560627359831,0.871004389504303,0.855265769351805
164,VC DMSO 0.3%,2,0.0123456790123457,Ko_30,I22,-1.90848501887865,1.09142814129724,0.943271075270661
165,VC DMSO 0.3%,2,0.037037037037037,Ko_30,I20,-1.43136376415899,1.18093449031396,0.95926340448961
166,VC DMSO 0.3%,2,0.111111111111111,Ko_30,I18,-0.954242509439325,1.18212045530825,0.898811007695022
167,VC DMSO 0.3%,2,0.333333333333333,Ko_30,I16,-0.477121254719662,-0.188526409464335,-0.0498529973407301
168,VC DMSO 0.3%,2,1,Ko_30,I14,0,-0.197617370639423,-0.101836931759584
169,VC DMSO 0.3%,2,0.00411522633744856,Ko_43,J11,-2.38560627359831,0.566063291875608,1.03966271899158
170,VC DMSO 0.3%,2,0.0123456790123457,Ko_43,J9,-1.90848501887865,1.16885214796681,1.06829910488715
171,VC DMSO 0.3%,2,0.037037037037037,Ko_43,J7,-1.43136376415899,0.647603836120343,1.15506552305085
172,VC DMSO 0.3%,2,0.111111111111111,Ko_43,J5,-0.954242509439325,0.201841167965301,0.751990051476286
173,VC DMSO 0.3%,2,0.333333333333333,Ko_43,J3,-0.477121254719662,-0.201253459458812,-0.138568037442836
174,VC DMSO 0.3%,2,1,Ko_43,J1,0,-0.227500218577155,-0.280410478243858
175,VC DMSO 0.3%,2,0.00411522633744856,Ko_44,J23,-2.38560627359831,0.998621628965894,0.946791378199456
176,VC DMSO 0.3%,2,0.0123456790123457,Ko_44,J21,-1.90848501887865,0.933677420039247,0.98225417638829
177,VC DMSO 0.3%,2,0.037037037037037,Ko_44,J19,-1.43136376415899,1.11349338552026,1.05101967802443
178,VC DMSO 0.3%,2,0.111111111111111,Ko_44,J17,-0.954242509439325,1.39133534785881,1.095490516573
179,VC DMSO 0.3%,2,0.333333333333333,Ko_44,J15,-0.477121254719662,0.818778481726477,1.23346273317334
180,VC DMSO 0.3%,2,1,Ko_44,J13,0,-0.234307300450122,0.0147148490694938
181,VC DMSO 0.3%,2,0.00411522633744856,Ko_58,K11,-2.38560627359831,1.13018571953569,1.10933205474339
182,VC DMSO 0.3%,2,0.0123456790123457,Ko_58,K9,-1.90848501887865,1.08399993252144,1.01192894476573
183,VC DMSO 0.3%,2,0.037037037037037,Ko_58,K7,-1.43136376415899,1.10102927810524,1.09638795914126
184,VC DMSO 0.3%,2,0.111111111111111,Ko_58,K5,-0.954242509439325,1.08164998160782,1.02696765407689
185,VC DMSO 0.3%,2,0.333333333333333,Ko_58,K3,-0.477121254719662,1.06453817746806,1.15246066316372
186,VC DMSO 0.3%,2,1,Ko_58,K1,0,0.794178732570418,1.31705927141746
187,VC DMSO 0.3%,2,0.00411522633744856,Mo_07,K12,-2.38560627359831,1.0713500067554,1.10308008341999
188,VC DMSO 0.3%,2,0.0123456790123457,Mo_07,K10,-1.90848501887865,1.10777704609576,1.14952107550774
189,VC DMSO 0.3%,2,0.037037037037037,Mo_07,K8,-1.43136376415899,1.0371399523302,1.08249712139843
190,VC DMSO 0.3%,2,0.111111111111111,Mo_07,K6,-0.954242509439325,1.05013828236206,1.0436817591751
191,VC DMSO 0.3%,2,0.333333333333333,Mo_07,K4,-0.477121254719662,0.932265553816425,1.0399780772855
192,VC DMSO 0.3%,2,1,Mo_07,K2,0,0.851983211508217,1.01823252951553
193,VC DMSO 0.3%,2,0.00411522633744856,Mo_62,K23,-2.38560627359831,0.47962802903172,0.973355644081029
194,VC DMSO 0.3%,2,0.0123456790123457,Mo_62,K21,-1.90848501887865,0.670092658859792,0.965774272277158
195,VC DMSO 0.3%,2,0.037037037037037,Mo_62,K19,-1.43136376415899,0.972186385704062,0.907104215461559
196,VC DMSO 0.3%,2,0.111111111111111,Mo_62,K17,-0.954242509439325,1.06710809191403,1.02217954539101
197,VC DMSO 0.3%,2,0.333333333333333,Mo_62,K15,-0.477121254719662,0.0464705166877096,0.215204259872033
198,VC DMSO 0.3%,2,1,Mo_62,K13,0,-0.240786404829202,-0.149365759353957
199,VC DMSO 0.3%,2,0.00411522633744856,Mo_63,K24,-2.38560627359831,0.884602059344978,0.772720050123527
200,VC DMSO 0.3%,2,0.0123456790123457,Mo_63,K22,-1.90848501887865,0.931812177115659,0.822522234058895
201,VC DMSO 0.3%,2,0.037037037037037,Mo_63,K20,-1.43136376415899,0.593261475617443,1.1475376285155
202,VC DMSO 0.3%,2,0.111111111111111,Mo_63,K18,-0.954242509439325,0.281632348981328,0.870180394365064
203,VC DMSO 0.3%,2,0.333333333333333,Mo_63,K16,-0.477121254719662,-0.201797100112006,-0.132667418463454
204,VC DMSO 0.3%,2,1,Mo_63,K14,0,-0.212517798450022,-0.157844053022736
205,VC DMSO 0.3%,2,0.00411522633744856,Mo_64,L11,-2.38560627359831,0.936351566422261,1.16476554885118
206,VC DMSO 0.3%,2,0.0123456790123457,Mo_64,L9,-1.90848501887865,0.881342672781838,1.09344800078587
207,VC DMSO 0.3%,2,0.037037037037037,Mo_64,L7,-1.43136376415899,0.505615696159733,1.11764617168053
208,VC DMSO 0.3%,2,0.111111111111111,Mo_64,L5,-0.954242509439325,0.610008751835075,1.09162546492214
209,VC DMSO 0.3%,2,0.333333333333333,Mo_64,L3,-0.477121254719662,-0.213609130554226,-0.189447499710626
210,VC DMSO 0.3%,2,1,Mo_64,L1,0,-0.215520144476297,-0.323668165921044
211,VC DMSO 0.3%,2,0.00411522633744856,Mo_65,L23,-2.38560627359831,0.929122954743749,0.849252037052714
212,VC DMSO 0.3%,2,0.0123456790123457,Mo_65,L21,-1.90848501887865,0.972296423693223,0.933220509216636
213,VC DMSO 0.3%,2,0.037037037037037,Mo_65,L19,-1.43136376415899,1.10781831376992,0.977317215511736
214,VC DMSO 0.3%,2,0.111111111111111,Mo_65,L17,-0.954242509439325,1.10253708543112,1.01107239120389
215,VC DMSO 0.3%,2,0.333333333333333,Mo_65,L15,-0.477121254719662,0.912687170342502,1.26033275192379
216,VC DMSO 0.3%,2,1,Mo_65,L13,0,0.660905024311493,1.13336487818595
217,VC DMSO 0.3%,2,0.00411522633744856,Mo_71,M11,-2.38560627359831,1.07086623398679,1.03884733202966
218,VC DMSO 0.3%,2,0.0123456790123457,Mo_71,M9,-1.90848501887865,1.05532862966685,1.08972659946474
219,VC DMSO 0.3%,2,0.037037037037037,Mo_71,M7,-1.43136376415899,1.04771052431637,1.0747107252369
220,VC DMSO 0.3%,2,0.111111111111111,Mo_71,M5,-0.954242509439325,0.706076518429838,1.06662239872081
221,VC DMSO 0.3%,2,0.333333333333333,Mo_71,M3,-0.477121254719662,0.343932958434967,0.35329139846033
222,VC DMSO 0.3%,2,1,Mo_71,M1,0,0.115653286274454,-0.198022170052042
223,VC DMSO 0.3%,2,0.00411522633744856,Mo_72,M12,-2.38560627359831,1.07626388505228,1.01595674724866
224,VC DMSO 0.3%,2,0.0123456790123457,Mo_72,M10,-1.90848501887865,1.11871670143748,1.03874696214856
225,VC DMSO 0.3%,2,0.037037037037037,Mo_72,M8,-1.43136376415899,0.971037887161344,1.15465671402331
226,VC DMSO 0.3%,2,0.111111111111111,Mo_72,M6,-0.954242509439325,0.688939764995749,1.08546055795751
227,VC DMSO 0.3%,2,0.333333333333333,Mo_72,M4,-0.477121254719662,0.204073138364056,0.0504914210278195
228,VC DMSO 0.3%,2,1,Mo_72,M2,0,-0.220071266560868,-0.245649933007035
229,VC DMSO 0.3%,2,0.00411522633744856,Pf_62,M23,-2.38560627359831,0.978185897013839,0.837258897495213
230,VC DMSO 0.3%,2,0.0123456790123457,Pf_62,M21,-1.90848501887865,0.9841529086932,0.918206007438687
231,VC DMSO 0.3%,2,0.037037037037037,Pf_62,M19,-1.43136376415899,0.914158575339729,1.04453373330616
232,VC DMSO 0.3%,2,0.111111111111111,Pf_62,M17,-0.954242509439325,0.929793141004288,1.04987754281386
233,VC DMSO 0.3%,2,0.333333333333333,Pf_62,M15,-0.477121254719662,1.17234543039331,0.975833021305014
234,VC DMSO 0.3%,2,1,Pf_62,M13,0,1.08555315156719,1.03020023047296
235,VC DMSO 0.3%,2,0.00411522633744856,Pf_63,M24,-2.38560627359831,0.604905168944448,0.816984476346902
236,VC DMSO 0.3%,2,0.0123456790123457,Pf_63,M22,-1.90848501887865,0.824026840185915,0.878167700982951
237,VC DMSO 0.3%,2,0.037037037037037,Pf_63,M20,-1.43136376415899,0.648457279157655,1.0148704100573
238,VC DMSO 0.3%,2,0.111111111111111,Pf_63,M18,-0.954242509439325,0.487482205115338,0.924887293501338
239,VC DMSO 0.3%,2,0.333333333333333,Pf_63,M16,-0.477121254719662,0.549143208129463,1.09417836137367
240,VC DMSO 0.3%,2,1,Pf_63,M14,0,0.33691241844091,1.08135210507761
241,VC DMSO 0.3%,2,0.00411522633744856,Pf_64,N11,-2.38560627359831,0.891066954391975,1.03654253175824
242,VC DMSO 0.3%,2,0.0123456790123457,Pf_64,N9,-1.90848501887865,0.830712987780131,1.10176264877146
243,VC DMSO 0.3%,2,0.037037037037037,Pf_64,N7,-1.43136376415899,0.673832425614085,1.07033459979998
244,VC DMSO 0.3%,2,0.111111111111111,Pf_64,N5,-0.954242509439325,0.631967186091302,1.01831159883643
245,VC DMSO 0.3%,2,0.333333333333333,Pf_64,N3,-0.477121254719662,0.691704027231608,0.887323550402481
246,VC DMSO 0.3%,2,1,Pf_64,N1,0,0.589143393967012,0.949449461900161
247,VC DMSO 0.3%,2,0.00411522633744856,Pf_68,N23,-2.38560627359831,0.841371640621194,0.934286082068788
