"","vc","conc","cond","log10conc","Mm_in_infection_median","Dd_in_infection_median","Mm_in_infection_mad","Dd_in_infection_mad","Mm_in_infection_mean","Dd_in_infection_mean","Mm_in_infection_sd","Dd_in_infection_sd"
"17","VC DMSO 0.3%",0.333333333333333,"Am_86",-0.477121254719663,0.497312166766864,0.349330563897742,0,0,0.497312166766864,0.349330563897742,NA,NA
"18","VC DMSO 0.3%",1,"Am_86",0,0.209803565373637,-0.627934483634336,0,0,0.209803565373637,-0.627934483634336,NA,NA
"19","VC DMSO 0.3%",0.00411522633744856,"Fh_12",-2.38560627359831,0.668833484140475,2.46380158562146,0,0,0.668833484140475,2.46380158562146,NA,NA
"20","VC DMSO 0.3%",0.0123456790123457,"Fh_12",-1.90848501887865,0.790237197256878,2.08492578796947,0,0,0.790237197256878,2.08492578796947,NA,NA
"21","VC DMSO 0.3%",0.037037037037037,"Fh_12",-1.43136376415899,0.728818509357469,1.58964882531042,0,0,0.728818509357469,1.58964882531042,NA,NA
"22","VC DMSO 0.3%",0.111111111111111,"Fh_12",-0.954242509439325,0.680483721814398,0.711627999970425,0,0,0.680483721814398,0.711627999970425,NA,NA
"23","VC DMSO 0.3%",0.333333333333333,"Fh_12",-0.477121254719663,0.652762877725997,0.312735171618093,0,0,0.652762877725997,0.312735171618093,NA,NA
"24","VC DMSO 0.3%",1,"Fh_12",0,0.691454112847358,0.492008180111855,0,0,0.691454112847358,0.492008180111855,NA,NA
"25","VC DMSO 0.3%",0.00411522633744856,"Gc_07",-2.38560627359831,0.492405748740411,0.490141968970396,0,0,0.492405748740411,0.490141968970396,NA,NA
"26","VC DMSO 0.3%",0.0123456790123457,"Gc_07",-1.90848501887865,0.58765631132966,0.683059836110057,0,0,0.58765631132966,0.683059836110057,NA,NA
"27","VC DMSO 0.3%",0.037037037037037,"Gc_07",-1.43136376415899,0.591377710631068,0.803868290222145,0,0,0.591377710631068,0.803868290222145,NA,NA
"28","VC DMSO 0.3%",0.111111111111111,"Gc_07",-0.954242509439325,0.523890848324108,0.261060099141901,0,0,0.523890848324108,0.261060099141901,NA,NA
"29","VC DMSO 0.3%",0.333333333333333,"Gc_07",-0.477121254719663,0.513024145775351,1.15270597025849,0,0,0.513024145775351,1.15270597025849,NA,NA
"30","VC DMSO 0.3%",1,"Gc_07",0,0.695684809504313,2.70597032047674,0,0,0.695684809504313,2.70597032047674,NA,NA
"31","VC DMSO 0.3%",0.00411522633744856,"Gc_23",-2.38560627359831,0.662901020220553,2.35785931202767,0,0,0.662901020220553,2.35785931202767,NA,NA
"32","VC DMSO 0.3%",0.0123456790123457,"Gc_23",-1.90848501887865,0.585499312985284,1.40538304606058,0,0,0.585499312985284,1.40538304606058,NA,NA
"33","VC DMSO 0.3%",0.037037037037037,"Gc_23",-1.43136376415899,0.614567150990508,1.10716683390963,0,0,0.614567150990508,1.10716683390963,NA,NA
"34","VC DMSO 0.3%",0.111111111111111,"Gc_23",-0.954242509439325,0.718143672375755,0.234127839894721,0,0,0.718143672375755,0.234127839894721,NA,NA
"35","VC DMSO 0.3%",0.333333333333333,"Gc_23",-0.477121254719663,0.703554171644609,-0.226675339634884,0,0,0.703554171644609,-0.226675339634884,NA,NA
"36","VC DMSO 0.3%",1,"Gc_23",0,0.0810173006986085,-0.65606793165574,0,0,0.0810173006986085,-0.65606793165574,NA,NA
"37","VC DMSO 0.3%",0.00411522633744856,"Gc_25",-2.38560627359831,0.631868606135529,0.195136763882737,0,0,0.631868606135529,0.195136763882737,NA,NA
"38","VC DMSO 0.3%",0.0123456790123457,"Gc_25",-1.90848501887865,0.668884928702296,-0.147955628242483,0,0,0.668884928702296,-0.147955628242483,NA,NA
"39","VC DMSO 0.3%",0.037037037037037,"Gc_25",-1.43136376415899,0.686329564549714,0.511902604479645,0,0,0.686329564549714,0.511902604479645,NA,NA
"40","VC DMSO 0.3%",0.111111111111111,"Gc_25",-0.954242509439325,0.772576581798825,0.735188197698933,0,0,0.772576581798825,0.735188197698933,NA,NA
"41","VC DMSO 0.3%",0.333333333333333,"Gc_25",-0.477121254719663,0.748313419398169,0.382612310600302,0,0,0.748313419398169,0.382612310600302,NA,NA
"42","VC DMSO 0.3%",1,"Gc_25",0,0.327968317077711,1.47730458804848,0,0,0.327968317077711,1.47730458804848,NA,NA
"43","VC DMSO 0.3%",0.00411522633744856,"Gc_26",-2.38560627359831,0.535671538786733,0.161896874190837,0,0,0.535671538786733,0.161896874190837,NA,NA
"44","VC DMSO 0.3%",0.0123456790123457,"Gc_26",-1.90848501887865,0.670665123704116,0.473617416169092,0,0,0.670665123704116,0.473617416169092,NA,NA
"45","VC DMSO 0.3%",0.037037037037037,"Gc_26",-1.43136376415899,0.648802479133038,0.116367633946659,0,0,0.648802479133038,0.116367633946659,NA,NA
"46","VC DMSO 0.3%",0.111111111111111,"Gc_26",-0.954242509439325,0.584201037239796,-0.220717285472891,0,0,0.584201037239796,-0.220717285472891,NA,NA
"47","VC DMSO 0.3%",0.333333333333333,"Gc_26",-0.477121254719663,0.509820931957635,0.193980758367301,0,0,0.509820931957635,0.193980758367301,NA,NA
"48","VC DMSO 0.3%",1,"Gc_26",0,0.105466271606818,-0.37441229288756,0,0,0.105466271606818,-0.37441229288756,NA,NA
"49","VC DMSO 0.3%",0.00411522633744856,"Gc_28",-2.38560627359831,0.90753523751455,2.7299912758813,0,0,0.90753523751455,2.7299912758813,NA,NA
"50","VC DMSO 0.3%",0.0123456790123457,"Gc_28",-1.90848501887865,0.732671436777857,1.04114346328738,0,0,0.732671436777857,1.04114346328738,NA,NA
"51","VC DMSO 0.3%",0.037037037037037,"Gc_28",-1.43136376415899,0.750846669145668,1.30294475794476,0,0,0.750846669145668,1.30294475794476,NA,NA
"52","VC DMSO 0.3%",0.111111111111111,"Gc_28",-0.954242509439325,0.793013366969156,0.448512320802691,0,0,0.793013366969156,0.448512320802691,NA,NA
"53","VC DMSO 0.3%",0.333333333333333,"Gc_28",-0.477121254719663,0.694663003076677,0.379959038907029,0,0,0.694663003076677,0.379959038907029,NA,NA
"54","VC DMSO 0.3%",1,"Gc_28",0,0.237113500068877,-0.797664506896948,0,0,0.237113500068877,-0.797664506896948,NA,NA
"55","VC DMSO 0.3%",0.00411522633744856,"Gc_32",-2.38560627359831,0.70212092767487,2.97646593191328,0,0,0.70212092767487,2.97646593191328,NA,NA
"56","VC DMSO 0.3%",0.0123456790123457,"Gc_32",-1.90848501887865,0.815331042781506,1.42714253494393,0,0,0.815331042781506,1.42714253494393,NA,NA
"57","VC DMSO 0.3%",0.037037037037037,"Gc_32",-1.43136376415899,0.807196806809593,0.665718255533867,0,0,0.807196806809593,0.665718255533867,NA,NA
"58","VC DMSO 0.3%",0.111111111111111,"Gc_32",-0.954242509439325,0.71655108920085,0.0217104112284218,0,0,0.71655108920085,0.0217104112284218,NA,NA
"59","VC DMSO 0.3%",0.333333333333333,"Gc_32",-0.477121254719663,0.540201124922037,-0.0443117921079893,0,0,0.540201124922037,-0.0443117921079893,NA,NA
"60","VC DMSO 0.3%",1,"Gc_32",0,0.269301299441005,-1.32964403520326,0,0,0.269301299441005,-1.32964403520326,NA,NA
"61","VC DMSO 0.3%",0.00411522633744856,"Gc_33",-2.38560627359831,0.837789058711401,0.41468650527134,0,0,0.837789058711401,0.41468650527134,NA,NA
"62","VC DMSO 0.3%",0.0123456790123457,"Gc_33",-1.90848501887865,0.763681478283369,0.390573530555107,0,0,0.763681478283369,0.390573530555107,NA,NA
"63","VC DMSO 0.3%",0.037037037037037,"Gc_33",-1.43136376415899,0.759516709840305,0.905622507518691,0,0,0.759516709840305,0.905622507518691,NA,NA
"64","VC DMSO 0.3%",0.111111111111111,"Gc_33",-0.954242509439325,0.773814772275475,0.450211351820642,0,0,0.773814772275475,0.450211351820642,NA,NA
"65","VC DMSO 0.3%",0.333333333333333,"Gc_33",-0.477121254719663,0.611462111020743,0.800755324839032,0,0,0.611462111020743,0.800755324839032,NA,NA
"66","VC DMSO 0.3%",1,"Gc_33",0,0.266006968035527,0.689249436395909,0,0,0.266006968035527,0.689249436395909,NA,NA
"67","VC DMSO 0.3%",0.00411522633744856,"Gc_34",-2.38560627359831,0.908453127069252,2.52267146709697,0,0,0.908453127069252,2.52267146709697,NA,NA
"68","VC DMSO 0.3%",0.0123456790123457,"Gc_34",-1.90848501887865,0.864209248005025,1.60801696663391,0,0,0.864209248005025,1.60801696663391,NA,NA
"69","VC DMSO 0.3%",0.037037037037037,"Gc_34",-1.43136376415899,0.891014776670054,0.644827351271464,0,0,0.891014776670054,0.644827351271464,NA,NA
"70","VC DMSO 0.3%",0.111111111111111,"Gc_34",-0.954242509439325,0.827326637524486,0.300317512593613,0,0,0.827326637524486,0.300317512593613,NA,NA
"71","VC DMSO 0.3%",0.333333333333333,"Gc_34",-0.477121254719663,0.628419779269238,-0.167281078240344,0,0,0.628419779269238,-0.167281078240344,NA,NA
"72","VC DMSO 0.3%",1,"Gc_34",0,0.334388305294089,-1.17945047209563,0,0,0.334388305294089,-1.17945047209563,NA,NA
"73","VC DMSO 0.3%",0.00411522633744856,"Gc_35",-2.38560627359831,0.887912320347818,0.0768473952426969,0,0,0.887912320347818,0.0768473952426969,NA,NA
"74","VC DMSO 0.3%",0.0123456790123457,"Gc_35",-1.90848501887865,0.824722853723674,0.0779517302824893,0,0,0.824722853723674,0.0779517302824893,NA,NA
"75","VC DMSO 0.3%",0.037037037037037,"Gc_35",-1.43136376415899,0.926869752052199,0.0220066642414074,0,0,0.926869752052199,0.0220066642414074,NA,NA
"76","VC DMSO 0.3%",0.111111111111111,"Gc_35",-0.954242509439325,0.716471457663055,0.0883831233338554,0,0,0.716471457663055,0.0883831233338554,NA,NA
"77","VC DMSO 0.3%",0.333333333333333,"Gc_35",-0.477121254719663,0.603584103415332,0.968977442061772,0,0,0.603584103415332,0.968977442061772,NA,NA
"78","VC DMSO 0.3%",1,"Gc_35",0,0.34781229074626,1.83650369629582,0,0,0.34781229074626,1.83650369629582,NA,NA
"79","VC DMSO 0.3%",0.00411522633744856,"Gc_36",-2.38560627359831,0.771496279307276,0.614264037669681,0,0,0.771496279307276,0.614264037669681,NA,NA
"80","VC DMSO 0.3%",0.0123456790123457,"Gc_36",-1.90848501887865,0.827770991592549,0.310310925537663,0,0,0.827770991592549,0.310310925537663,NA,NA
"81","VC DMSO 0.3%",0.037037037037037,"Gc_36",-1.43136376415899,0.828459754910247,0.330634900762839,0,0,0.828459754910247,0.330634900762839,NA,NA
"82","VC DMSO 0.3%",0.111111111111111,"Gc_36",-0.954242509439325,0.806701388827595,0.472162368550622,0,0,0.806701388827595,0.472162368550622,NA,NA
"83","VC DMSO 0.3%",0.333333333333333,"Gc_36",-0.477121254719663,0.712692323593507,0.692997787481994,0,0,0.712692323593507,0.692997787481994,NA,NA
"84","VC DMSO 0.3%",1,"Gc_36",0,0.342713326744668,0.813978163170671,0,0,0.342713326744668,0.813978163170671,NA,NA
"85","VC DMSO 0.3%",0.00411522633744856,"Gc_37",-2.38560627359831,0.960379812744744,2.49866404394413,0,0,0.960379812744744,2.49866404394413,NA,NA
"86","VC DMSO 0.3%",0.0123456790123457,"Gc_37",-1.90848501887865,0.870407427940012,1.72425108580696,0,0,0.870407427940012,1.72425108580696,NA,NA
"87","VC DMSO 0.3%",0.037037037037037,"Gc_37",-1.43136376415899,0.771036666017075,0.932121187222862,0,0,0.771036666017075,0.932121187222862,NA,NA
"88","VC DMSO 0.3%",0.111111111111111,"Gc_37",-0.954242509439325,0.832051553122598,0.529170449778922,0,0,0.832051553122598,0.529170449778922,NA,NA
"89","VC DMSO 0.3%",0.333333333333333,"Gc_37",-0.477121254719663,0.767639440729858,0.44622877915024,0,0,0.767639440729858,0.44622877915024,NA,NA
"90","VC DMSO 0.3%",1,"Gc_37",0,0.413022621756377,-0.14013764355662,0,0,0.413022621756377,-0.14013764355662,NA,NA
"91","VC DMSO 0.3%",0.00411522633744856,"Ko_09",-2.38560627359831,0.850996203337095,3.25073859107353,0,0,0.850996203337095,3.25073859107353,NA,NA
"92","VC DMSO 0.3%",0.0123456790123457,"Ko_09",-1.90848501887865,0.926443079078451,2.03615364173581,0,0,0.926443079078451,2.03615364173581,NA,NA
"93","VC DMSO 0.3%",0.037037037037037,"Ko_09",-1.43136376415899,0.819540071057539,1.07883181731741,0,0,0.819540071057539,1.07883181731741,NA,NA
"94","VC DMSO 0.3%",0.111111111111111,"Ko_09",-0.954242509439325,0.891417630602323,0.673981058762639,0,0,0.891417630602323,0.673981058762639,NA,NA
"95","VC DMSO 0.3%",0.333333333333333,"Ko_09",-0.477121254719663,0.647316819949367,0.341885645830802,0,0,0.647316819949367,0.341885645830802,NA,NA
"96","VC DMSO 0.3%",1,"Ko_09",0,0.281198606141668,-1.22444912411291,0,0,0.281198606141668,-1.22444912411291,NA,NA
"97","VC DMSO 0.3%",0.00411522633744856,"Ko_11",-2.38560627359831,0.880031881354033,1.66941197660989,0,0,0.880031881354033,1.66941197660989,NA,NA
"98","VC DMSO 0.3%",0.0123456790123457,"Ko_11",-1.90848501887865,0.878283075528529,0.58667283007359,0,0,0.878283075528529,0.58667283007359,NA,NA
"99","VC DMSO 0.3%",0.037037037037037,"Ko_11",-1.43136376415899,0.756266038747376,0.924455022005317,0,0,0.756266038747376,0.924455022005317,NA,NA
"100","VC DMSO 0.3%",0.111111111111111,"Ko_11",-0.954242509439325,0.725256582487989,0.788801791058582,0,0,0.725256582487989,0.788801791058582,NA,NA
"101","VC DMSO 0.3%",0.333333333333333,"Ko_11",-0.477121254719663,0.739332703415007,1.4237994696318,0,0,0.739332703415007,1.4237994696318,NA,NA
"102","VC DMSO 0.3%",1,"Ko_11",0,0.218111876382011,1.61227313870812,0,0,0.218111876382011,1.61227313870812,NA,NA
"103","VC DMSO 0.3%",0.00411522633744856,"Ko_15",-2.38560627359831,1.02636898263673,2.56700800979662,0,0,1.02636898263673,2.56700800979662,NA,NA
"104","VC DMSO 0.3%",0.0123456790123457,"Ko_15",-1.90848501887865,0.931043303945239,1.3736266940255,0,0,0.931043303945239,1.3736266940255,NA,NA
"105","VC DMSO 0.3%",0.037037037037037,"Ko_15",-1.43136376415899,0.911553870476001,0.543968359570797,0,0,0.911553870476001,0.543968359570797,NA,NA
"106","VC DMSO 0.3%",0.111111111111111,"Ko_15",-0.954242509439325,0.909346017574027,0.133486097648923,0,0,0.909346017574027,0.133486097648923,NA,NA
"107","VC DMSO 0.3%",0.333333333333333,"Ko_15",-0.477121254719663,0.857907408134427,0.462661942767619,0,0,0.857907408134427,0.462661942767619,NA,NA
"108","VC DMSO 0.3%",1,"Ko_15",0,0.15459756009368,-1.06565550513981,0,0,0.15459756009368,-1.06565550513981,NA,NA
"109","VC DMSO 0.3%",0.00411522633744856,"Ko_16",-2.38560627359831,0.694253002480344,0.456354415622528,0,0,0.694253002480344,0.456354415622528,NA,NA
"110","VC DMSO 0.3%",0.0123456790123457,"Ko_16",-1.90848501887865,0.805704548143196,0.44738328682102,0,0,0.805704548143196,0.44738328682102,NA,NA
"111","VC DMSO 0.3%",0.037037037037037,"Ko_16",-1.43136376415899,0.627289635695088,0.13331943402357,0,0,0.627289635695088,0.13331943402357,NA,NA
"112","VC DMSO 0.3%",0.111111111111111,"Ko_16",-0.954242509439325,0.378417527499086,0.503977900944552,0,0,0.378417527499086,0.503977900944552,NA,NA
"113","VC DMSO 0.3%",0.333333333333333,"Ko_16",-0.477121254719663,-0.309927453413729,-3.30461430724798,0,0,-0.309927453413729,-3.30461430724798,NA,NA
"114","VC DMSO 0.3%",1,"Ko_16",0,-0.303241601681229,-2.9063751176435,0,0,-0.303241601681229,-2.9063751176435,NA,NA
"115","VC DMSO 0.3%",0.00411522633744856,"Ko_17",-2.38560627359831,0.599028062251936,-0.0128215605834014,0,0,0.599028062251936,-0.0128215605834014,NA,NA
"116","VC DMSO 0.3%",0.0123456790123457,"Ko_17",-1.90848501887865,0.910202037572925,0.245498598474481,0,0,0.910202037572925,0.245498598474481,NA,NA
"117","VC DMSO 0.3%",0.037037037037037,"Ko_17",-1.43136376415899,0.523647357387498,-0.260872744600423,0,0,0.523647357387498,-0.260872744600423,NA,NA
"118","VC DMSO 0.3%",0.111111111111111,"Ko_17",-0.954242509439325,0.347902085582616,-0.202439107798426,0,0,0.347902085582616,-0.202439107798426,NA,NA
"119","VC DMSO 0.3%",0.333333333333333,"Ko_17",-0.477121254719663,-0.275821693053565,-3.41594674527997,0,0,-0.275821693053565,-3.41594674527997,NA,NA
"120","VC DMSO 0.3%",1,"Ko_17",0,-0.289815122985403,-3.09349827832836,0,0,-0.289815122985403,-3.09349827832836,NA,NA
"121","VC DMSO 0.3%",0.00411522633744856,"Ko_18",-2.38560627359831,0.809617870108828,2.65675127937757,0,0,0.809617870108828,2.65675127937757,NA,NA
"122","VC DMSO 0.3%",0.0123456790123457,"Ko_18",-1.90848501887865,0.860622588539139,1.60187254960685,0,0,0.860622588539139,1.60187254960685,NA,NA
"123","VC DMSO 0.3%",0.037037037037037,"Ko_18",-1.43136376415899,0.911258525781093,0.297037976554817,0,0,0.911258525781093,0.297037976554817,NA,NA
"124","VC DMSO 0.3%",0.111111111111111,"Ko_18",-0.954242509439325,0.755538987010424,0.0961363288208444,0,0,0.755538987010424,0.0961363288208444,NA,NA
"125","VC DMSO 0.3%",0.333333333333333,"Ko_18",-0.477121254719663,0.636181679753159,0.17974071823498,0,0,0.636181679753159,0.17974071823498,NA,NA
"126","VC DMSO 0.3%",1,"Ko_18",0,-0.0752906245421655,-1.45259145280364,0,0,-0.0752906245421655,-1.45259145280364,NA,NA
"127","VC DMSO 0.3%",0.00411522633744856,"Ko_20",-2.38560627359831,0.675942963663633,2.75097604851878,0,0,0.675942963663633,2.75097604851878,NA,NA
"128","VC DMSO 0.3%",0.0123456790123457,"Ko_20",-1.90848501887865,0.647774510967743,1.62861242362045,0,0,0.647774510967743,1.62861242362045,NA,NA
"129","VC DMSO 0.3%",0.037037037037037,"Ko_20",-1.43136376415899,0.609386990036689,0.813112026750999,0,0,0.609386990036689,0.813112026750999,NA,NA
"130","VC DMSO 0.3%",0.111111111111111,"Ko_20",-0.954242509439325,0.3082660443429,-0.131663324002524,0,0,0.3082660443429,-0.131663324002524,NA,NA
"131","VC DMSO 0.3%",0.333333333333333,"Ko_20",-0.477121254719663,-0.164368467781916,-2.81771151515036,0,0,-0.164368467781916,-2.81771151515036,NA,NA
"132","VC DMSO 0.3%",1,"Ko_20",0,-0.273390761457879,-3.06343186694366,0,0,-0.273390761457879,-3.06343186694366,NA,NA
"133","VC DMSO 0.3%",0.00411522633744856,"Ko_21",-2.38560627359831,0.741215064309485,0.828778180275025,0,0,0.741215064309485,0.828778180275025,NA,NA
"134","VC DMSO 0.3%",0.0123456790123457,"Ko_21",-1.90848501887865,0.409340681366473,-0.138470015626629,0,0,0.409340681366473,-0.138470015626629,NA,NA
"135","VC DMSO 0.3%",0.037037037037037,"Ko_21",-1.43136376415899,0.378089180632444,-0.325353118297998,0,0,0.378089180632444,-0.325353118297998,NA,NA
"136","VC DMSO 0.3%",0.111111111111111,"Ko_21",-0.954242509439325,-0.133610505580946,-2.68021565636802,0,0,-0.133610505580946,-2.68021565636802,NA,NA
"137","VC DMSO 0.3%",0.333333333333333,"Ko_21",-0.477121254719663,-0.208367875741226,-2.30081572671609,0,0,-0.208367875741226,-2.30081572671609,NA,NA
"138","VC DMSO 0.3%",1,"Ko_21",0,-0.297577147179887,-2.67694079980253,0,0,-0.297577147179887,-2.67694079980253,NA,NA
"139","VC DMSO 0.3%",0.00411522633744856,"Ko_22",-2.38560627359831,1.04678954744901,2.39483286359807,0,0,1.04678954744901,2.39483286359807,NA,NA
"140","VC DMSO 0.3%",0.0123456790123457,"Ko_22",-1.90848501887865,0.874511416431847,1.84710367434569,0,0,0.874511416431847,1.84710367434569,NA,NA
"141","VC DMSO 0.3%",0.037037037037037,"Ko_22",-1.43136376415899,0.86108313441666,1.25096912486096,0,0,0.86108313441666,1.25096912486096,NA,NA
"142","VC DMSO 0.3%",0.111111111111111,"Ko_22",-0.954242509439325,0.941611664196983,0.430239772958137,0,0,0.941611664196983,0.430239772958137,NA,NA
"143","VC DMSO 0.3%",0.333333333333333,"Ko_22",-0.477121254719663,0.801127357231622,0.413281805893228,0,0,0.801127357231622,0.413281805893228,NA,NA
"144","VC DMSO 0.3%",1,"Ko_22",0,0.829837015092122,0.525578669944198,0,0,0.829837015092122,0.525578669944198,NA,NA
"145","VC DMSO 0.3%",0.00411522633744856,"Ko_25",-2.38560627359831,0.998149075862823,0.912285530015396,0,0,0.998149075862823,0.912285530015396,NA,NA
"146","VC DMSO 0.3%",0.0123456790123457,"Ko_25",-1.90848501887865,1.00672142327747,0.952130439460949,0,0,1.00672142327747,0.952130439460949,NA,NA
"147","VC DMSO 0.3%",0.037037037037037,"Ko_25",-1.43136376415899,0.986860991345937,0.990949542246529,0,0,0.986860991345937,0.990949542246529,NA,NA
"148","VC DMSO 0.3%",0.111111111111111,"Ko_25",-0.954242509439325,0.771207110624322,0.70958123140318,0,0,0.771207110624322,0.70958123140318,NA,NA
"149","VC DMSO 0.3%",0.333333333333333,"Ko_25",-0.477121254719663,0.832863075383597,1.52632814492513,0,0,0.832863075383597,1.52632814492513,NA,NA
"150","VC DMSO 0.3%",1,"Ko_25",0,-0.122787425279949,-1.20620338252272,0,0,-0.122787425279949,-1.20620338252272,NA,NA
"151","VC DMSO 0.3%",0.00411522633744856,"Ko_26",-2.38560627359831,1.08183280073002,-0.0397559374730295,0,0,1.08183280073002,-0.0397559374730295,NA,NA
"152","VC DMSO 0.3%",0.0123456790123457,"Ko_26",-1.90848501887865,1.04938426231394,0.0315169654691747,0,0,1.04938426231394,0.0315169654691747,NA,NA
"153","VC DMSO 0.3%",0.037037037037037,"Ko_26",-1.43136376415899,0.88171176612164,0.358449245892785,0,0,0.88171176612164,0.358449245892785,NA,NA
"154","VC DMSO 0.3%",0.111111111111111,"Ko_26",-0.954242509439325,0.995373715027303,0.0290989173666387,0,0,0.995373715027303,0.0290989173666387,NA,NA
"155","VC DMSO 0.3%",0.333333333333333,"Ko_26",-0.477121254719663,1.0088086441062,0.556272729889479,0,0,1.0088086441062,0.556272729889479,NA,NA
"156","VC DMSO 0.3%",1,"Ko_26",0,0.860598845627236,2.13174656284552,0,0,0.860598845627236,2.13174656284552,NA,NA
"157","VC DMSO 0.3%",0.00411522633744856,"Ko_29",-2.38560627359831,0.925901398103984,2.50723200461412,0,0,0.925901398103984,2.50723200461412,NA,NA
"158","VC DMSO 0.3%",0.0123456790123457,"Ko_29",-1.90848501887865,0.99529227065395,2.17651122053768,0,0,0.99529227065395,2.17651122053768,NA,NA
"159","VC DMSO 0.3%",0.037037037037037,"Ko_29",-1.43136376415899,1.0699156099354,1.31276926566146,0,0,1.0699156099354,1.31276926566146,NA,NA
"160","VC DMSO 0.3%",0.111111111111111,"Ko_29",-0.954242509439325,0.906513459635505,0.872783957554832,0,0,0.906513459635505,0.872783957554832,NA,NA
"161","VC DMSO 0.3%",0.333333333333333,"Ko_29",-0.477121254719663,-0.0136902581647687,-1.71897543934023,0,0,-0.0136902581647687,-1.71897543934023,NA,NA
"162","VC DMSO 0.3%",1,"Ko_29",0,-0.297011861278376,-3.09474311119687,0,0,-0.297011861278376,-3.09474311119687,NA,NA
"163","VC DMSO 0.3%",0.00411522633744856,"Ko_30",-2.38560627359831,0.765809142950015,2.11423275079384,0,0,0.765809142950015,2.11423275079384,NA,NA
"164","VC DMSO 0.3%",0.0123456790123457,"Ko_30",-1.90848501887865,0.865772083547624,2.03646607147107,0,0,0.865772083547624,2.03646607147107,NA,NA
"165","VC DMSO 0.3%",0.037037037037037,"Ko_30",-1.43136376415899,1.0364348258234,1.2640686440926,0,0,1.0364348258234,1.2640686440926,NA,NA
"166","VC DMSO 0.3%",0.111111111111111,"Ko_30",-0.954242509439325,0.822097239766587,0.23869712348177,0,0,0.822097239766587,0.23869712348177,NA,NA
"167","VC DMSO 0.3%",0.333333333333333,"Ko_30",-0.477121254719663,-0.265548396768913,-3.07419512039097,0,0,-0.265548396768913,-3.07419512039097,NA,NA
"168","VC DMSO 0.3%",1,"Ko_30",0,-0.291781359641607,-3.24609339258739,0,0,-0.291781359641607,-3.24609339258739,NA,NA
"169","VC DMSO 0.3%",0.00411522633744856,"Ko_43",-2.38560627359831,0.0395367016576137,-1.55600858756699,0,0,0.0395367016576137,-1.55600858756699,NA,NA
"170","VC DMSO 0.3%",0.0123456790123457,"Ko_43",-1.90848501887865,1.21942012510211,-0.0741258115032038,0,0,1.21942012510211,-0.0741258115032038,NA,NA
"171","VC DMSO 0.3%",0.037037037037037,"Ko_43",-1.43136376415899,0.292686654509376,-0.236965408460484,0,0,0.292686654509376,-0.236965408460484,NA,NA
"172","VC DMSO 0.3%",0.111111111111111,"Ko_43",-0.954242509439325,-0.198205433637234,-2.25393996544623,0,0,-0.198205433637234,-2.25393996544623,NA,NA
