"","vc","conc","cond","log10conc","Mm_in_infection_median","Dd_in_infection_median","Mm_in_infection_mad","Dd_in_infection_mad","Mm_in_infection_mean","Dd_in_infection_mean","Mm_in_infection_sd","Dd_in_infection_sd"
"65","VC DMSO 0.3%",0.333333333333333,"Gc_33",-0.477121254719663,0.771412871325039,0.986884384482348,0,0,0.771412871325039,0.986884384482348,NA,NA
"66","VC DMSO 0.3%",1,"Gc_33",0,0.391533847773914,0.873479155847823,0,0,0.391533847773914,0.873479155847823,NA,NA
"67","VC DMSO 0.3%",0.00411522633744856,"Gc_34",-2.38560627359831,0.877942394243949,0.908854190286114,0,0,0.877942394243949,0.908854190286114,NA,NA
"68","VC DMSO 0.3%",0.0123456790123457,"Gc_34",-1.90848501887865,0.961495776337488,0.993848835201329,0,0,0.961495776337488,0.993848835201329,NA,NA
"69","VC DMSO 0.3%",0.037037037037037,"Gc_34",-1.43136376415899,0.933805909495218,0.970623938038441,0,0,0.933805909495218,0.970623938038441,NA,NA
"70","VC DMSO 0.3%",0.111111111111111,"Gc_34",-0.954242509439325,1.10453737136088,0.96349081882938,0,0,1.10453737136088,0.96349081882938,NA,NA
"71","VC DMSO 0.3%",0.333333333333333,"Gc_34",-0.477121254719663,0.782689794190624,0.959206010113057,0,0,0.782689794190624,0.959206010113057,NA,NA
"72","VC DMSO 0.3%",1,"Gc_34",0,0.388437509636636,0.891533206496225,0,0,0.388437509636636,0.891533206496225,NA,NA
"73","VC DMSO 0.3%",0.00411522633744856,"Gc_35",-2.38560627359831,1.07309252455096,0.984765487861952,0,0,1.07309252455096,0.984765487861952,NA,NA
"74","VC DMSO 0.3%",0.0123456790123457,"Gc_35",-1.90848501887865,0.957728396052684,0.978964511523192,0,0,0.957728396052684,0.978964511523192,NA,NA
"75","VC DMSO 0.3%",0.037037037037037,"Gc_35",-1.43136376415899,0.916902329561819,0.889485736903066,0,0,0.916902329561819,0.889485736903066,NA,NA
"76","VC DMSO 0.3%",0.111111111111111,"Gc_35",-0.954242509439325,0.819780849811594,0.904742622295146,0,0,0.819780849811594,0.904742622295146,NA,NA
"77","VC DMSO 0.3%",0.333333333333333,"Gc_35",-0.477121254719663,0.733661346537693,0.977020785022253,0,0,0.733661346537693,0.977020785022253,NA,NA
"78","VC DMSO 0.3%",1,"Gc_35",0,0.395135417996221,0.948206403984715,0,0,0.395135417996221,0.948206403984715,NA,NA
"79","VC DMSO 0.3%",0.00411522633744856,"Gc_36",-2.38560627359831,1.06503348774642,0.937003155024989,0,0,1.06503348774642,0.937003155024989,NA,NA
"80","VC DMSO 0.3%",0.0123456790123457,"Gc_36",-1.90848501887865,0.97594310084771,1.00271339267934,0,0,0.97594310084771,1.00271339267934,NA,NA
"81","VC DMSO 0.3%",0.037037037037037,"Gc_36",-1.43136376415899,1.00910888833734,0.976271068778887,0,0,1.00910888833734,0.976271068778887,NA,NA
"82","VC DMSO 0.3%",0.111111111111111,"Gc_36",-0.954242509439325,0.928942097529326,0.980255694642929,0,0,0.928942097529326,0.980255694642929,NA,NA
"83","VC DMSO 0.3%",0.333333333333333,"Gc_36",-0.477121254719663,0.829870613387572,0.930754989723358,0,0,0.829870613387572,0.930754989723358,NA,NA
"84","VC DMSO 0.3%",1,"Gc_36",0,0.407384190338973,0.968612665593691,0,0,0.407384190338973,0.968612665593691,NA,NA
"85","VC DMSO 0.3%",0.00411522633744856,"Gc_37",-2.38560627359831,0.896431440076185,0.951694813695439,0,0,0.896431440076185,0.951694813695439,NA,NA
"86","VC DMSO 0.3%",0.0123456790123457,"Gc_37",-1.90848501887865,0.926107910669341,0.986511755882742,0,0,0.926107910669341,0.986511755882742,NA,NA
"87","VC DMSO 0.3%",0.037037037037037,"Gc_37",-1.43136376415899,1.04722895220484,0.948089288905091,0,0,1.04722895220484,0.948089288905091,NA,NA
"88","VC DMSO 0.3%",0.111111111111111,"Gc_37",-0.954242509439325,1.09207760938895,0.889074679917957,0,0,1.09207760938895,0.889074679917957,NA,NA
"89","VC DMSO 0.3%",0.333333333333333,"Gc_37",-0.477121254719663,0.982669129877998,0.935008435924143,0,0,0.982669129877998,0.935008435924143,NA,NA
"90","VC DMSO 0.3%",1,"Gc_37",0,0.469782304254494,0.909074132638889,0,0,0.469782304254494,0.909074132638889,NA,NA
"91","VC DMSO 0.3%",0.00411522633744856,"Ko_09",-2.38560627359831,0.833771287681889,0.963619472543253,0,0,0.833771287681889,0.963619472543253,NA,NA
"92","VC DMSO 0.3%",0.0123456790123457,"Ko_09",-1.90848501887865,0.916497702475593,0.933745255601677,0,0,0.916497702475593,0.933745255601677,NA,NA
"93","VC DMSO 0.3%",0.037037037037037,"Ko_09",-1.43136376415899,0.946327759531771,0.931881388866476,0,0,0.946327759531771,0.931881388866476,NA,NA
"94","VC DMSO 0.3%",0.111111111111111,"Ko_09",-0.954242509439325,1.11333282457441,0.946000391361732,0,0,1.11333282457441,0.946000391361732,NA,NA
"95","VC DMSO 0.3%",0.333333333333333,"Ko_09",-0.477121254719663,0.91059997928756,0.891651016157724,0,0,0.91059997928756,0.891651016157724,NA,NA
"96","VC DMSO 0.3%",1,"Ko_09",0,0.586960191573545,0.982021356075745,0,0,0.586960191573545,0.982021356075745,NA,NA
"97","VC DMSO 0.3%",0.00411522633744856,"Ko_11",-2.38560627359831,1.00527452077225,0.929027149560032,0,0,1.00527452077225,0.929027149560032,NA,NA
"98","VC DMSO 0.3%",0.0123456790123457,"Ko_11",-1.90848501887865,1.00172052144522,0.93607958922524,0,0,1.00172052144522,0.93607958922524,NA,NA
"99","VC DMSO 0.3%",0.037037037037037,"Ko_11",-1.43136376415899,0.970827462428933,0.996647183819366,0,0,0.970827462428933,0.996647183819366,NA,NA
"100","VC DMSO 0.3%",0.111111111111111,"Ko_11",-0.954242509439325,0.908064246028128,0.939830590331031,0,0,0.908064246028128,0.939830590331031,NA,NA
"101","VC DMSO 0.3%",0.333333333333333,"Ko_11",-0.477121254719663,0.814346292381028,0.914351996213011,0,0,0.814346292381028,0.914351996213011,NA,NA
"102","VC DMSO 0.3%",1,"Ko_11",0,0.395223468519895,0.945783410843285,0,0,0.395223468519895,0.945783410843285,NA,NA
"103","VC DMSO 0.3%",0.00411522633744856,"Ko_15",-2.38560627359831,0.87478418611918,0.966145356413463,0,0,0.87478418611918,0.966145356413463,NA,NA
"104","VC DMSO 0.3%",0.0123456790123457,"Ko_15",-1.90848501887865,0.898027572954938,0.860991295713433,0,0,0.898027572954938,0.860991295713433,NA,NA
"105","VC DMSO 0.3%",0.037037037037037,"Ko_15",-1.43136376415899,0.913243698328867,0.915760848362855,0,0,0.913243698328867,0.915760848362855,NA,NA
"106","VC DMSO 0.3%",0.111111111111111,"Ko_15",-0.954242509439325,1.10873008477999,0.921201213225995,0,0,1.10873008477999,0.921201213225995,NA,NA
"107","VC DMSO 0.3%",0.333333333333333,"Ko_15",-0.477121254719663,1.06987133725327,0.927342908558406,0,0,1.06987133725327,0.927342908558406,NA,NA
"108","VC DMSO 0.3%",1,"Ko_15",0,0.659462232799039,1.23999424128168,0,0,0.659462232799039,1.23999424128168,NA,NA
"109","VC DMSO 0.3%",0.00411522633744856,"Ko_16",-2.38560627359831,0.958069122778084,1.0243639505588,0,0,0.958069122778084,1.0243639505588,NA,NA
"110","VC DMSO 0.3%",0.0123456790123457,"Ko_16",-1.90848501887865,0.855927409596176,0.993645701729988,0,0,0.855927409596176,0.993645701729988,NA,NA
"111","VC DMSO 0.3%",0.037037037037037,"Ko_16",-1.43136376415899,0.747039566687949,0.971890244836863,0,0,0.747039566687949,0.971890244836863,NA,NA
"112","VC DMSO 0.3%",0.111111111111111,"Ko_16",-0.954242509439325,0.575804169920222,0.973448953455522,0,0,0.575804169920222,0.973448953455522,NA,NA
"113","VC DMSO 0.3%",0.333333333333333,"Ko_16",-0.477121254719663,-0.229658652563152,-0.183473444489695,0,0,-0.229658652563152,-0.183473444489695,NA,NA
"114","VC DMSO 0.3%",1,"Ko_16",0,-0.249131049561509,-0.282456321855336,0,0,-0.249131049561509,-0.282456321855336,NA,NA
"115","VC DMSO 0.3%",0.00411522633744856,"Ko_17",-2.38560627359831,0.960602769264921,1.00779384064874,0,0,0.960602769264921,1.00779384064874,NA,NA
"116","VC DMSO 0.3%",0.0123456790123457,"Ko_17",-1.90848501887865,0.943430695017529,0.994042815627039,0,0,0.943430695017529,0.994042815627039,NA,NA
"117","VC DMSO 0.3%",0.037037037037037,"Ko_17",-1.43136376415899,0.861621166742795,0.984103640513624,0,0,0.861621166742795,0.984103640513624,NA,NA
"118","VC DMSO 0.3%",0.111111111111111,"Ko_17",-0.954242509439325,0.593931249065993,0.986381779890775,0,0,0.593931249065993,0.986381779890775,NA,NA
"119","VC DMSO 0.3%",0.333333333333333,"Ko_17",-0.477121254719663,-0.166319652363839,0.194042476739682,0,0,-0.166319652363839,0.194042476739682,NA,NA
"120","VC DMSO 0.3%",1,"Ko_17",0,-0.240290334062382,-0.159968461043515,0,0,-0.240290334062382,-0.159968461043515,NA,NA
"121","VC DMSO 0.3%",0.00411522633744856,"Ko_18",-2.38560627359831,0.866988932410506,0.933623604302139,0,0,0.866988932410506,0.933623604302139,NA,NA
"122","VC DMSO 0.3%",0.0123456790123457,"Ko_18",-1.90848501887865,0.821567585867247,0.972512723970383,0,0,0.821567585867247,0.972512723970383,NA,NA
"123","VC DMSO 0.3%",0.037037037037037,"Ko_18",-1.43136376415899,0.903167079540265,0.868982789496748,0,0,0.903167079540265,0.868982789496748,NA,NA
"124","VC DMSO 0.3%",0.111111111111111,"Ko_18",-0.954242509439325,0.954269767873188,0.990662784699434,0,0,0.954269767873188,0.990662784699434,NA,NA
"125","VC DMSO 0.3%",0.333333333333333,"Ko_18",-0.477121254719663,0.872460051600924,0.987757024567854,0,0,0.872460051600924,0.987757024567854,NA,NA
"126","VC DMSO 0.3%",1,"Ko_18",0,0.448014385962116,1.19469023265098,0,0,0.448014385962116,1.19469023265098,NA,NA
"127","VC DMSO 0.3%",0.00411522633744856,"Ko_20",-2.38560627359831,0.764385147616761,0.92126029727602,0,0,0.764385147616761,0.92126029727602,NA,NA
"128","VC DMSO 0.3%",0.0123456790123457,"Ko_20",-1.90848501887865,0.876062020377997,0.904467471830725,0,0,0.876062020377997,0.904467471830725,NA,NA
"129","VC DMSO 0.3%",0.037037037037037,"Ko_20",-1.43136376415899,0.916950389250674,0.969670580678709,0,0,0.916950389250674,0.969670580678709,NA,NA
"130","VC DMSO 0.3%",0.111111111111111,"Ko_20",-0.954242509439325,0.633423845308683,0.969627816730279,0,0,0.633423845308683,0.969627816730279,NA,NA
"131","VC DMSO 0.3%",0.333333333333333,"Ko_20",-0.477121254719663,0.482891778174065,1.16896371910817,0,0,0.482891778174065,1.16896371910817,NA,NA
"132","VC DMSO 0.3%",1,"Ko_20",0,-0.208463231872438,-0.143642151087455,0,0,-0.208463231872438,-0.143642151087455,NA,NA
"133","VC DMSO 0.3%",0.00411522633744856,"Ko_21",-2.38560627359831,0.995887552126804,1.07346429162414,0,0,0.995887552126804,1.07346429162414,NA,NA
"134","VC DMSO 0.3%",0.0123456790123457,"Ko_21",-1.90848501887865,0.661549524267641,1.12570828625658,0,0,0.661549524267641,1.12570828625658,NA,NA
"135","VC DMSO 0.3%",0.037037037037037,"Ko_21",-1.43136376415899,0.563654502355975,1.11314641456436,0,0,0.563654502355975,1.11314641456436,NA,NA
"136","VC DMSO 0.3%",0.111111111111111,"Ko_21",-0.954242509439325,0.506924002650397,1.10159394012676,0,0,0.506924002650397,1.10159394012676,NA,NA
"137","VC DMSO 0.3%",0.333333333333333,"Ko_21",-0.477121254719663,0.348692710946,1.02122444218775,0,0,0.348692710946,1.02122444218775,NA,NA
"138","VC DMSO 0.3%",1,"Ko_21",0,-0.246978395111286,-0.238513944096918,0,0,-0.246978395111286,-0.238513944096918,NA,NA
"139","VC DMSO 0.3%",0.00411522633744856,"Ko_22",-2.38560627359831,0.947693903750855,0.909219919372405,0,0,0.947693903750855,0.909219919372405,NA,NA
"140","VC DMSO 0.3%",0.0123456790123457,"Ko_22",-1.90848501887865,0.912562624633081,0.964415763502782,0,0,0.912562624633081,0.964415763502782,NA,NA
"141","VC DMSO 0.3%",0.037037037037037,"Ko_22",-1.43136376415899,1.1562362976237,0.90746163765766,0,0,1.1562362976237,0.90746163765766,NA,NA
"142","VC DMSO 0.3%",0.111111111111111,"Ko_22",-0.954242509439325,1.05069353238617,0.972849230882328,0,0,1.05069353238617,0.972849230882328,NA,NA
"143","VC DMSO 0.3%",0.333333333333333,"Ko_22",-0.477121254719663,1.08584854431227,0.994674799384668,0,0,1.08584854431227,0.994674799384668,NA,NA
"144","VC DMSO 0.3%",1,"Ko_22",0,1.08804539322211,1.03477982493229,0,0,1.08804539322211,1.03477982493229,NA,NA
"145","VC DMSO 0.3%",0.00411522633744856,"Ko_25",-2.38560627359831,1.05240714116217,1.02923104527067,0,0,1.05240714116217,1.02923104527067,NA,NA
"146","VC DMSO 0.3%",0.0123456790123457,"Ko_25",-1.90848501887865,1.03292366734928,1.0142546011704,0,0,1.03292366734928,1.0142546011704,NA,NA
"147","VC DMSO 0.3%",0.037037037037037,"Ko_25",-1.43136376415899,1.09162117770305,1.07862501439339,0,0,1.09162117770305,1.07862501439339,NA,NA
"148","VC DMSO 0.3%",0.111111111111111,"Ko_25",-0.954242509439325,0.921418105458302,0.965865035172844,0,0,0.921418105458302,0.965865035172844,NA,NA
"149","VC DMSO 0.3%",0.333333333333333,"Ko_25",-0.477121254719663,0.8405681316222,1.02208248404871,0,0,0.8405681316222,1.02208248404871,NA,NA
"150","VC DMSO 0.3%",1,"Ko_25",0,0.274359175212645,0.92290886763945,0,0,0.274359175212645,0.92290886763945,NA,NA
"151","VC DMSO 0.3%",0.00411522633744856,"Ko_26",-2.38560627359831,1.08768388148967,1.0501908817759,0,0,1.08768388148967,1.0501908817759,NA,NA
"152","VC DMSO 0.3%",0.0123456790123457,"Ko_26",-1.90848501887865,1.18875534728663,1.03402119403065,0,0,1.18875534728663,1.03402119403065,NA,NA
"153","VC DMSO 0.3%",0.037037037037037,"Ko_26",-1.43136376415899,0.923147103712198,1.10794699586697,0,0,0.923147103712198,1.10794699586697,NA,NA
"154","VC DMSO 0.3%",0.111111111111111,"Ko_26",-0.954242509439325,1.05229731300449,0.979896062442007,0,0,1.05229731300449,0.979896062442007,NA,NA
"155","VC DMSO 0.3%",0.333333333333333,"Ko_26",-0.477121254719663,0.979798648214656,0.941902329129491,0,0,0.979798648214656,0.941902329129491,NA,NA
"156","VC DMSO 0.3%",1,"Ko_26",0,0.475129841387856,1.18725957514582,0,0,0.475129841387856,1.18725957514582,NA,NA
"157","VC DMSO 0.3%",0.00411522633744856,"Ko_29",-2.38560627359831,0.924762630416261,0.9731408283596,0,0,0.924762630416261,0.9731408283596,NA,NA
"158","VC DMSO 0.3%",0.0123456790123457,"Ko_29",-1.90848501887865,1.05191045168496,0.910414291498562,0,0,1.05191045168496,0.910414291498562,NA,NA
"159","VC DMSO 0.3%",0.037037037037037,"Ko_29",-1.43136376415899,1.09801295840286,0.956349033639512,0,0,1.09801295840286,0.956349033639512,NA,NA
"160","VC DMSO 0.3%",0.111111111111111,"Ko_29",-0.954242509439325,1.06214430784863,1.06705243824174,0,0,1.06214430784863,1.06705243824174,NA,NA
"161","VC DMSO 0.3%",0.333333333333333,"Ko_29",-0.477121254719663,0.593653520313271,1.07060992026139,0,0,0.593653520313271,1.07060992026139,NA,NA
"162","VC DMSO 0.3%",1,"Ko_29",0,-0.203772697230978,-0.074726352898027,0,0,-0.203772697230978,-0.074726352898027,NA,NA
"163","VC DMSO 0.3%",0.00411522633744856,"Ko_30",-2.38560627359831,0.881433087282353,0.87530951629626,0,0,0.881433087282353,0.87530951629626,NA,NA
"164","VC DMSO 0.3%",0.0123456790123457,"Ko_30",-1.90848501887865,0.942788642089302,0.955726707142504,0,0,0.942788642089302,0.955726707142504,NA,NA
"165","VC DMSO 0.3%",0.037037037037037,"Ko_30",-1.43136376415899,1.06814721565533,1.03020623479657,0,0,1.06814721565533,1.03020623479657,NA,NA
"166","VC DMSO 0.3%",0.111111111111111,"Ko_30",-0.954242509439325,1.06885543995456,0.96374612997736,0,0,1.06885543995456,0.96374612997736,NA,NA
"167","VC DMSO 0.3%",0.333333333333333,"Ko_30",-0.477121254719663,-0.182576607269053,-0.00585903823866268,0,0,-0.182576607269053,-0.00585903823866268,NA,NA
"168","VC DMSO 0.3%",1,"Ko_30",0,-0.225695924043764,-0.0493741452414318,0,0,-0.225695924043764,-0.0493741452414318,NA,NA
"169","VC DMSO 0.3%",0.00411522633744856,"Ko_43",-2.38560627359831,0.503556128399073,1.26680750449002,0,0,0.503556128399073,1.26680750449002,NA,NA
"170","VC DMSO 0.3%",0.0123456790123457,"Ko_43",-1.90848501887865,1.2192562359331,1.06831197415312,0,0,1.2192562359331,1.06831197415312,NA,NA
"171","VC DMSO 0.3%",0.037037037037037,"Ko_43",-1.43136376415899,0.691776876506334,1.26582984876969,0,0,0.691776876506334,1.26582984876969,NA,NA
"172","VC DMSO 0.3%",0.111111111111111,"Ko_43",-0.954242509439325,0.136860021883026,0.892220271454245,0,0,0.136860021883026,0.892220271454245,NA,NA
"173","VC DMSO 0.3%",0.333333333333333,"Ko_43",-0.477121254719663,-0.215557318709201,-0.140465666950283,0,0,-0.215557318709201,-0.140465666950283,NA,NA
