,vc,br,conc,cond,well,log10conc,dose_conds_rlu,dose_conds_rfu
1,VC DMSO 0.3%,3,0.00411522633744856,-,A11,-2.38560627359831,0.871148639844525,0.927237274720929
2,VC DMSO 0.3%,3,0.00411522633744856,-,A12,-2.38560627359831,0.840538619675925,1.01230889566716
3,VC DMSO 0.3%,3,0.00411522633744856,-,A23,-2.38560627359831,0.931548520604672,1.09845638219412
4,VC DMSO 0.3%,3,0.00411522633744856,-,A24,-2.38560627359831,0.878158970709508,0.963321599616524
5,VC DMSO 0.3%,3,0.00411522633744856,-,B11,-2.38560627359831,0.816994676563885,1.01623203894859
6,VC DMSO 0.3%,3,0.00411522633744856,-,B23,-2.38560627359831,0.936146684900152,1.13143566290442
7,VC DMSO 0.3%,3,0.00411522633744856,-,E23,-2.38560627359831,1.09675573085403,1.07124552873411
8,VC DMSO 0.3%,3,0.00411522633744856,-,E24,-2.38560627359831,0.817839965510617,1.10345346322175
9,VC DMSO 0.3%,3,0.00411522633744856,-,F11,-2.38560627359831,1.02919924588315,0.919715307646672
10,VC DMSO 0.3%,3,0.00411522633744856,-,F23,-2.38560627359831,1.08652956329769,1.0516096289383
11,VC DMSO 0.3%,3,0.00411522633744856,-,G11,-2.38560627359831,1.27116071946569,1.04469934182897
12,VC DMSO 0.3%,3,0.00411522633744856,-,G12,-2.38560627359831,1.11162772450281,0.997958347036155
13,VC DMSO 0.3%,3,0.00411522633744856,-,G23,-2.38560627359831,1.07376980066121,0.969767975855327
14,VC DMSO 0.3%,3,0.00411522633744856,-,G24,-2.38560627359831,0.997104623743726,1.08521732598784
15,VC DMSO 0.3%,3,0.00411522633744856,-,H11,-2.38560627359831,1.24255289221397,0.990680850160159
16,VC DMSO 0.3%,3,0.00411522633744856,-,H23,-2.38560627359831,1.25338347892127,0.833403190976656
17,VC DMSO 0.3%,3,0.00411522633744856,-,I11,-2.38560627359831,1.06971468186382,0.854865151806762
18,VC DMSO 0.3%,3,0.00411522633744856,-,I12,-2.38560627359831,1.1180004179361,0.815152215188776
19,VC DMSO 0.3%,3,0.00411522633744856,-,I23,-2.38560627359831,-0.27136163473794,-0.927514552738067
20,VC DMSO 0.3%,3,0.00411522633744856,-,I24,-2.38560627359831,0.916934148159316,0.950642871404213
21,VC DMSO 0.3%,3,0.00411522633744856,-,J11,-2.38560627359831,1.09947254360846,0.799151657220359
22,VC DMSO 0.3%,3,0.00411522633744856,-,J23,-2.38560627359831,1.04232501480816,0.985598766636568
23,VC DMSO 0.3%,3,0.00411522633744856,-,K11,-2.38560627359831,1.15625809928471,0.726312684353792
24,VC DMSO 0.3%,3,0.00411522633744856,-,K12,-2.38560627359831,1.05660387132708,0.774845498607249
25,VC DMSO 0.3%,3,0.00411522633744856,-,K23,-2.38560627359831,0.896707534764415,1.1204397218342
26,VC DMSO 0.3%,3,0.00411522633744856,-,K24,-2.38560627359831,0.952524512217605,0.969665793698549
27,VC DMSO 0.3%,3,0.00411522633744856,-,L11,-2.38560627359831,1.02937470886158,0.714971956425913
28,VC DMSO 0.3%,3,0.00411522633744856,-,L23,-2.38560627359831,0.975529108780828,1.01651608632005
29,VC DMSO 0.3%,3,0.00411522633744856,-,M11,-2.38560627359831,1.14063647449829,0.731430281590962
30,VC DMSO 0.3%,3,0.00411522633744856,-,M12,-2.38560627359831,1.13982719046441,0.808271679068474
31,VC DMSO 0.3%,3,0.00411522633744856,-,M23,-2.38560627359831,0.959865923883025,1.12394352531784
32,VC DMSO 0.3%,3,0.00411522633744856,-,M24,-2.38560627359831,0.892774097397268,0.901078564087328
33,VC DMSO 0.3%,3,0.00411522633744856,-,N11,-2.38560627359831,1.0699403403517,0.829241654216123
34,VC DMSO 0.3%,3,0.00411522633744856,-,N23,-2.38560627359831,0.981647911574932,1.02566806866336
35,VC DMSO 0.3%,3,0.00411522633744856,-,O11,-2.38560627359831,0.982417297540568,0.856032671489802
36,VC DMSO 0.3%,3,0.00411522633744856,-,O12,-2.38560627359831,1.04061087022689,0.912729119267427
37,VC DMSO 0.3%,3,0.00411522633744856,-,O23,-2.38560627359831,0.934486321867069,1.40484828406264
38,VC DMSO 0.3%,3,0.00411522633744856,-,O24,-2.38560627359831,0.660551478515302,1.00939887445585
39,VC DMSO 0.3%,3,0.00411522633744856,-,P11,-2.38560627359831,0.846730674311655,0.925039778845467
